building_type,name,latitude,longitude,building_area_sqm
yes,,27.705116724789832,85.33238051870198,103.16
yes,,27.703991057783366,85.33461298228376,65.8
yes,,27.7051998511356,85.33464496616138,35.07
yes,,27.704063104979905,85.3327998270186,73.13
yes,,27.70504684255011,85.33437250720343,69.46
yes,,27.706917700003725,85.3338072,74.9
yes,,27.703844586716734,85.33492416056798,79.75
yes,,27.70449355000287,85.33364349999313,95.94
yes,,27.704758300004684,85.3355283500032,80.23
yes,,27.704809502102755,85.33562231719982,90.34
yes,,27.705187214961956,85.3329044440773,98.6
yes,,27.70528804292986,85.33269389032664,74.62
yes,,27.704055122289997,85.33243046425123,71.94
yes,,27.704082550002674,85.33524494999605,74.11
yes,,27.70387800276462,85.33382948304777,86.59
yes,,27.704521540433806,85.33495707588938,138.35
yes,,27.705241650009274,85.33278470000383,94.35
yes,,27.70500581079684,85.33447866835303,113.27
yes,,27.704134777957147,85.33287540959775,102.02
yes,,27.704029074200676,85.33290993866696,84.88
yes,,27.704943752132912,85.3352996846495,84.94
public,Department of Immigration,27.701196634863475,85.3250296106024,403.11
yes,,27.700300410260937,85.32606794650785,104.62
yes,,27.700248907144786,85.32622738454691,275.21
yes,,27.700567666196452,85.32588724530233,131.03
college,,27.696294622798085,85.35228072576122,299.61
yes,,27.689150277865398,85.32746009184346,63.49
residential,Action Media,27.689154821771847,85.32754420967129,48.48
residential,,27.681599975811633,85.33155412993949,99.26
residential,,27.681558695392486,85.3313248543696,0.1
residential,,27.681609492530388,85.33182656766238,88.79
residential,,27.681895800000888,85.3316311500085,102.88
residential,,27.681900169526052,85.33122363957324,129.22
residential,,27.68156996601147,85.3314240481915,97.69
yes,,27.68151106261826,85.33190616174302,115.71
residential,,27.681495883683642,85.33150510507554,12.1
residential,,27.687218950001824,85.32769905000042,28.55
school,,27.687949850010796,85.32871519999594,133.39
residential,,27.686121002126967,85.33219664442953,92.19
residential,,27.683060400005843,85.32984059999646,72.92
yes,,27.68180840725095,85.33281542116897,45.96
yes,,27.681892428015935,85.33288299709558,41.71
yes,,27.682077073559636,85.33665603748142,142.96
yes,,27.68129932520333,85.33805276075361,160.56
yes,,27.682147350009856,85.33731100001249,101.16
yes,,27.681643733974628,85.33254186600745,97.34
yes,,27.68234378678635,85.33538877324942,92.85
yes,,27.681928078032684,85.3326194943603,73.47
yes,,27.681162866759053,85.33643190096952,109.53
yes,,27.682366100582424,85.33080035464789,78.82
yes,,27.681918950007972,85.33315419999587,118.46
yes,,27.681476734081844,85.33655128530572,121.05
yes,,27.681335497282774,85.33672344742395,75.85
yes,,27.682460874489433,85.33669748434275,105.53
yes,ADMC Engineering Pvt. Ltd.,27.68259940000552,85.33691709999951,90.63
house,,27.682227287278295,85.33313076120461,81.48
yes,,27.681914350002632,85.33294435000454,37.76
yes,,27.682243215758263,85.33164285245927,107.01
yes,,27.68212353349449,85.33376919806564,136.14
yes,,27.6824647957339,85.330775078818,98.78
yes,,27.682326733209262,85.33408460338393,70.31
yes,,27.68207905000634,85.33314755000596,103.82
