building_type,name,latitude,longitude,building_area_sqm
yes,,27.664601903634072,85.43443588265373,56.85
yes,,27.6652221651556,85.4346502574046,206.84
yes,,27.665541326256573,85.43310858632582,74.25
yes,,27.665979999999685,85.43291750000851,67.34
yes,,27.664588936161735,85.43501843364074,131.01
yes,,27.665399950005877,85.43276734999957,76.97
yes,,27.66438613633256,85.4345710195321,83.87
yes,,27.665618627262003,85.43315758751996,92.5
yes,,27.665843968543562,85.43284964814843,79.11
yes,,27.665918438848305,85.43265242887766,65.4
yes,,27.665559406163553,85.43244267469606,84.05
yes,,27.66570916209774,85.43187322744609,32.88
yes,,27.664700208012754,85.43477956819208,88.18
yes,,27.66492582568955,85.43488603667562,77.59
yes,,27.665178286795673,85.43326449737224,83.84
yes,,27.666196345031068,85.43477288228581,94.33
yes,,27.66583480213641,85.43268131982211,95.84
yes,,27.665931650005636,85.4330236499962,51.56
yes,,27.665351600164474,85.43330956980057,72.43
yes,,27.66562930000373,85.4326597499996,79.25
yes,,27.665771800006084,85.43253030000002,71.07
yes,,27.665859181910758,85.43290425132065,71.66
yes,,27.66593285810331,85.43272687147439,88.58
yes,,27.665560993398643,85.43254117531227,78.37
yes,,27.66473453270212,85.43351392698932,125.21
yes,,27.665958592966966,85.43285803027999,69.03
yes,,27.666215063311284,85.43339867044041,151.75
yes,,27.66552839409469,85.43204426608165,103.86
yes,,27.6646976148614,85.43472242451692,60.91
yes,,27.66587471873123,85.4329601478932,82.69
yes,,27.665070453772895,85.42986327828602,157.79
yes,,27.66457085631757,85.43478464156844,57.11
yes,,27.665946487246657,85.43279747913417,57.43
yes,,27.66586785000131,85.43333305000105,57.92
yes,,27.665594059359833,85.43188660106388,38.74
yes,,27.664411048670026,85.43507122430732,132.46
yes,,27.66456645539893,85.43488130651292,74.84
yes,,27.66519767167681,85.43044855128647,386.69
yes,,27.665888691396443,85.43175323863348,199.75
yes,,27.665153449749514,85.43007979159984,328.68
yes,,27.66520274176057,85.43450059530865,163.34
yes,,27.66617171753638,85.43436602533333,260.51
yes,,27.665341614873846,85.43460665784347,213.45
yes,,27.6645947159139,85.43328086703963,75.53
yes,,27.664849197139574,85.43486845279917,131.59
yes,,27.665665055358975,85.43441100008916,212.71
yes,,27.664905378524853,85.43326951605364,154.25
yes,,27.66616372422723,85.43301025637066,267.44
yes,,27.666033409559233,85.4346491318179,372.96
yes,,27.665938913636005,85.43216924256734,318.24
yes,,27.665276780005623,85.43082602768288,70.15
yes,,27.665218005219693,85.43070522275947,91.75
yes,,27.665340886049933,85.43080344927344,60.96
yes,,27.665410820625073,85.43066608276501,296.05
yes,,27.665296660528007,85.43067088540404,83.08
yes,,27.66573446087821,85.43143470492029,113.13
yes,,27.66560110913953,85.4310620861474,119.3
yes,,27.66547657688898,85.43110856508187,125.25
yes,,27.66582090023343,85.43157075023639,67.35
yes,,27.66535206021294,85.43101680009671,192.42
yes,,27.66549651777268,85.43090563079039,133.78
yes,,27.66428205000371,85.43702234999469,68.22
yes,,27.66504516971462,85.4357734237563,129.56
yes,,27.66424305289622,85.43707517767943,60.61
yes,,27.664222664574098,85.42977935539017,95.69
yes,,27.66406890304594,85.43033935600197,74.29
yes,,27.664199594269082,85.43014275301203,93.37
yes,,27.666139246584457,85.43388105419757,805.09
yes,,27.664566468573184,85.42931074554136,72.06
yes,,27.66444895779485,85.4292026909646,87.3
yes,,27.66427738602087,85.42931215697404,83.68
yes,,27.664515786127108,85.42909287281648,72.4
yes,,27.664268640318436,85.42905638830455,225.19
yes,,27.664419828617277,85.42957407369283,92.5
yes,,27.664108761240964,85.42945228343301,133.74
yes,,27.66461755000815,85.42944940000207,88.74
yes,,27.66446515738036,85.42937603548705,89.83
yes,,27.664401097148872,85.4290632171803,98.9
yes,,27.67634438029372,85.42659152816192,284.27
yes,,27.681887266671968,85.42551796667183,56.87
yes,,27.674149912516555,85.41930319380745,1294.65
yes,,27.680357550012726,85.42837680001205,193.04
yes,,27.680905850015534,85.42834665001875,104.63
yes,,27.68001665001181,85.42857384998341,82.23
yes,,27.68220270559327,85.42532603326036,57.44
yes,,27.680655800004885,85.42801759998564,91.61
yes,,27.681258150009572,85.4275087500039,91.28
yes,,27.681200650001223,85.42643429999711,64.74
yes,,27.681425852898357,85.42651066766955,101.53
yes,,27.681698845352763,85.42560876667429,88.66
yes,,27.68070983553006,85.42670927439018,76.28
yes,,27.678309867330242,85.42865543551746,98.06
yes,,27.680595500003417,85.42840224999162,48.82
yes,,27.680705950006168,85.42687160000388,73.14
yes,,27.67761969999995,85.42293719999996,74.38
yes,,27.681569494586366,85.42681697025967,79.41
yes,,27.680678304339374,85.42904977831246,108.96
yes,,27.681136752400462,85.42735293282828,212.12
yes,,27.681295700054832,85.42572729999515,311.07
yes,,27.680887002123093,85.4275988823281,103.18
yes,,27.68104917600018,85.42748551596978,99.96
school,,27.676801477086304,85.42451815288084,277.34
yes,,27.67925105001944,85.42902799999597,131.39
yes,,27.674247199976442,85.41883204999925,153.16
yes,,27.674050592757556,85.41870897896085,201.39
yes,,27.67969335001186,85.42931304999139,72.01
yes,,27.68016653283743,85.42834510415621,106.42
yes,,27.680612200005278,85.42807484998657,98.68
yes,,27.681767047003877,85.42599973557304,177.71
yes,,27.675182644816854,85.43575303200923,10.66
yes,,27.665766967008828,85.43817265166322,44.78
yes,Cafe De Tradition,27.672018225179063,85.42769900972807,74.99
temple,Rameshwar temple,27.672263825637902,85.42739239255717,31.26
temple,Rameshwar temple,27.672260499999954,85.4274597,14.11
temple,Badrinath Tirtha,27.672129500001006,85.42738169999991,16.33
temple,kedarnath temple,27.672038842583188,85.4278193161765,43.62
temple,Siddhi Laxmi Temple,27.67210485000221,85.42869214999993,30.23
temple,Vatsala Shikhara,27.672190650000285,85.42877735000063,44.34
yes,,27.667658299993136,85.41390489999652,79.34
yes,,27.66724995000544,85.41397784999694,89.02
yes,,27.68467673719729,85.42284637928802,136.87
yes,,27.684789054051254,85.42310014397017,7.44
yes,,27.683623800003225,85.42933154999133,149.66
yes,,27.684604805953946,85.42321702971037,49.93
yes,,27.684431199998137,85.42320974999905,130.84
yes,,27.68230389182822,85.43000507355258,96.22
yes,,27.682646500004786,85.43021269999922,100.67
yes,,27.682179100003715,85.43024884999893,102.9
