building_type,name,latitude,longitude,building_area_sqm
yes,,27.723196694195614,85.31113742307014,66.72
yes,,27.723133836336714,85.31129882965998,158.72
yes,,27.722690249995306,85.31139944999703,116.77
yes,,27.723253049996174,85.30913334999309,144.25
yes,,27.724219374244957,85.31029703895683,110.35
yes,,27.723383554916413,85.30896299707995,70.24
yes,,27.724454696073167,85.31068269907797,80.3
yes,,27.723044554899772,85.30986848099694,75.77
residential,,27.718748255803668,85.3252101455665,162.36
yes,,27.72419273040001,85.32238930467219,175.78
yes,,27.723237438497502,85.32258883109915,72.21
yes,,27.722330150004495,85.3234965500005,65.81
yes,,27.723271700001753,85.3226647000042,77.64
yes,,27.722185207030154,85.32545497746695,92.76
yes,,27.72179762108716,85.32421214588919,78.81
yes,,27.723491920076917,85.32245929349742,83.02
residential,,27.718804643855027,85.32500430156763,60.88
yes,,27.722796350011915,85.32313189999284,82.29
yes,,27.72270982980293,85.32236529754526,234.11
yes,,27.722795094382718,85.32333522922808,88.48
yes,,27.71888494332453,85.32279096830595,84.38
yes,,27.72290835001403,85.32341959998449,91.91
yes,,27.723179962161517,85.32581697550627,114.02
yes,,27.723317554182916,85.32275066817205,76.52
yes,,27.722543243314558,85.32287257934334,122.18
yes,,27.722905699996737,85.32296840000576,96.12
yes,,27.722416107668955,85.32268004309303,53.25
yes,,27.722552552437527,85.32394901713666,90.98
yes,,27.72241790000502,85.32407720000573,75.78
yes,,27.723369570274137,85.3225494938265,73.45
yes,,27.722501022809205,85.32605200764237,111.84
yes,,27.71833146963371,85.32631712117848,112.04
yes,,27.7228618000106,85.32574009999927,83.61
yes,,27.72311285001,85.3230878499895,106.32
yes,,27.721249274066867,85.32528035659742,50.07
yes,,27.71899535291577,85.322746589993,79.05
yes,,27.72286161668921,85.32325866805111,54.77
yes,,27.723223155499564,85.32510867615738,96.77
residential,,27.718910566866057,85.32563238306652,106.26
yes,,27.722309938143727,85.32332000938104,103.8
yes,,27.722171416983905,85.32557046436256,99.2
residential,,27.71877928493179,85.3254498539381,81.84
yes,,27.7216677500031,85.3244733000003,29.88
yes,,27.72053677746146,85.32432843784672,95.69
yes,,27.721806345605057,85.3239441201527,106.45
yes,,27.722987327504434,85.32263210554127,74.93
yes,,27.722649483272953,85.32443745204547,86.11
yes,,27.723387281784287,85.32262880601857,64.93
yes,,27.72303224999764,85.32581545000018,111.76
yes,,27.719256250005124,85.32284149999735,113.97
yes,,27.718741946394616,85.32293476747506,70.8
yes,,27.71890794109513,85.32269292202096,85.27
yes,,27.722920644815634,85.32308488196543,92.79
yes,,27.722389590329925,85.32603782251454,86.33
yes,,27.718942463680786,85.32239779180573,126.69
yes,,27.719239905076098,85.32296267919016,42.84
yes,,27.723288233293083,85.32406034699645,95.31
yes,,27.72272379405429,85.32375284808604,80.79
yes,,27.723244050001053,85.325236749999,125.99
commercial,,27.71888205361442,85.32556626394556,48.04
yes,,27.723276343002,85.32305193237289,89.03
yes,,27.723544062964173,85.32260152484848,82.5
yes,,27.722862427163854,85.32586673487418,119.5
residential,,27.71867976870732,85.32499133067131,146.21
yes,,27.72046198257602,85.32469863357714,93.8
yes,,27.719374499702177,85.324268249739,70.59
yes,,27.72278996719324,85.32466501458468,90.23
yes,,27.721679207463428,85.32419400996054,106.53
yes,,27.722786900003314,85.32265754999963,55.91
yes,,27.722506882852315,85.32331430762272,70.64
yes,,27.722554801035383,85.32346158359826,131.6
yes,,27.719107253780063,85.32278354428689,122.01
yes,,27.721803383769153,85.32313125195651,112.46
yes,,27.721347800002054,85.3226654499993,78.09
yes,,27.722472200001754,85.32317865000113,68.26
yes,,27.718829024226984,85.32252152470761,86.07
yes,,27.722997817367375,85.323585729732,78.97
yes,,27.722603813385486,85.32364536720692,154.43
yes,,27.72259820621074,85.32608167885597,76.06
yes,,27.718366850007758,85.32619404998827,190.8
yes,,27.722668527032948,85.32611110792736,60.17
residential,,27.717503369733656,85.32491050453514,46.02
yes,,27.723223950001927,85.3228411000041,84.23
yes,,27.722617138808182,85.32317852951785,102.52
residential,,27.718702912467222,85.32465024374804,93.34
yes,,27.722763200006753,85.3235036999913,70.32
yes,,27.723388818209635,85.32362559205168,78.01
yes,,27.72192910000819,85.32397689999848,109.48
yes,,27.72240240000366,85.3233681999969,90.35
residential,,27.71880750722397,85.3248256257753,111.93
yes,,27.72273257680098,85.32570703852315,149.75
