building_type,name,latitude,longitude,building_area_sqm
commercial,"Paradise International, Inc.",27.683528900024328,85.31611055001916,151.37
yes,,27.682604150029665,85.31647830001057,130.92
yes,,27.68315513150694,85.31673673478991,117.59
yes,,27.688941350002814,85.31195349999811,70.92
yes,,27.6876274160286,85.31004790637895,118.18
yes,,27.688968233741996,85.3116376178178,80.92
yes,,27.687797795187752,85.30969171731452,90.61
yes,,27.687191200002143,85.3103985999961,42.89
yes,,27.688727300438956,85.31004521663785,55.66
yes,,27.685120350001828,85.31592324999802,81.16
yes,Aayam Creation Pvt. Ltd,27.68694704405038,85.31701138349491,61.09
yes,,27.68827946630295,85.31315722782549,73.97
yes,,27.682851383001022,85.31699045494379,60.07
yes,,27.68319851189984,85.31715881708675,122.88
yes,,27.688003661905427,85.31470708399573,122.35
yes,,27.683283633354282,85.3178258875841,151.87
yes,,27.688544418408878,85.31002245518673,61.9
yes,,27.688357869709357,85.30996126088199,77.1
yes,,27.68813435068652,85.31226016380703,73.49
yes,,27.682702682344534,85.31738359299881,176.63
yes,,27.68769543973255,85.31209032518564,49.94
yes,,27.689109371159994,85.31215041198024,47.29
yes,,27.68299028287254,85.31693899741965,76.85
yes,,27.68705168155764,85.31543170512597,98.95
yes,,27.688857220590574,85.31155615748317,86.99
yes,,27.682478497052625,85.31613731932738,71.39
yes,,27.687262450001743,85.31045149999588,39.79
yes,,27.68880554716971,85.31204417060182,73.2
yes,,27.683049850013838,85.31674315000191,188.83
yes,,27.688270553279413,85.31006438125712,89.57
yes,,27.685916895849495,85.31512931891758,28.74
yes,,27.68828980000526,85.31161605000051,66.1
yes,,27.689138550001772,85.31201004999662,76.2
yes,,27.68890940000531,85.31125615000045,67.38
yes,,27.68715874779279,85.30977903416655,113.49
yes,,27.688644300003848,85.30988034999852,70.0
yes,,27.688154149996667,85.31200399999307,49.58
yes,,27.689098641349652,85.31179797171507,81.09
yes,,27.68673819943218,85.31079199916518,98.48
yes,,27.682854656692108,85.31665527488029,204.34
yes,,27.677065109343378,85.31750643512245,61.59
yes,Bal Mandir Jawalakhel,27.6711576658629,85.31190044725814,143.86
yes,Staff College Auditorium,27.671245410407355,85.31430491496606,398.39
yes,Staff College Administrative Building,27.670929883463295,85.31392915268265,607.97
yes,Personnel Training Academy,27.670964585522444,85.31282242101392,1166.4
yes,,27.67044589597456,85.31299270477284,569.65
yes,Training Halls,27.670375448459595,85.3142676895833,847.98
yes,,27.668833050011887,85.30904974999908,145.98
yes,,27.668236546835836,85.30870780668837,465.46
yes,,27.667986996469313,85.30860506338942,388.54
yes,UN Main Building,27.680587523662037,85.3164863849189,1025.38
office,Nepal Engineers' Association,27.681263069792088,85.31580056932532,468.21
school,,27.68193688828089,85.31202590469258,355.01
health,,27.68078411765361,85.31505919197818,540.18
yes,,27.680209303886326,85.31675403119542,64.04
yes,,27.68027327583445,85.31596050045894,112.58
office,UNDP Building,27.680336746902967,85.31564516883238,692.67
yes,,27.68062260725552,85.31552193039889,140.29
yes,,27.6807939120528,85.31558831020638,144.56
yes,,27.680868644807475,85.3160670027309,117.41
yes,Evolution,27.679739150008015,85.30275889999815,124.24
yes,,27.688530660718907,85.32525427835569,87.17
