place_id,latitude,longitude,search_area,Demand,Accessibility,Competition,Population,label,Demand_contribution,Accessibility_contribution,Competition_contribution,Population_contribution,feasibility_score,cluster,feasibility_label
BG_00808,27.674179631795827,85.34510867038748,Koteshwor,0.1844,0.4181,0.4793,0.4117,0,0.11697007069045859,0.04854227609586634,0.054705676062436565,0.1373939200453893,35.76119428941508,0,Moderate
BG_00809,27.690817740243425,85.35291147750752,Koteshwor,0.0646,0.3079,0.5477,0.2513,0,0.040977584417590154,0.03574782781611396,0.06855418917372694,0.08386468814040889,22.914428954783993,2,Low
BG_00810,27.6774409420118,85.3452081622063,Koteshwor,0.3116,0.5496,0.4909,0.5099,0,0.1976565836613172,0.06380969849865616,0.05705425430938054,0.17016555703459804,48.8686093503952,1,High
BG_00811,27.683928926214364,85.34256024494705,Koteshwor,0.3268,0.5473,0.4411,0.4623,0,0.20729836823016193,0.06354266373419672,0.04697156493887965,0.15428032362638688,47.20929205296252,1,High
BG_00812,27.68960455727937,85.3580716509868,Koteshwor,0.0811,0.3277,0.5422,0.1572,0,0.051443995298243984,0.038046648831895236,0.06744063914284833,0.05246131705400826,20.93926003269958,2,Low
BG_00813,27.68169616571573,85.33579025550304,Koteshwor,0.3247,0.4921,0.4905,0.562,0,0.20596627957262417,0.05713382938717011,0.056973268852589375,0.18755254570198882,50.76259235143725,1,High
BG_00814,27.68975814676821,85.35967381876245,Koteshwor,0.0823,0.3563,0.5093,0.1749,0,0.05220518881683699,0.04136716807691264,0.060779585321774444,0.05836822107344812,21.27201632889722,2,Low
BG_00815,27.691783058776096,85.3555053303485,Koteshwor,0.0615,0.2859,0.6046,0.1237,0,0.03901116782789155,0.03319358224302364,0.08007437040227114,0.04128158345789327,19.35607039310796,2,Low
BG_00816,27.68996567265265,85.35659918717364,Koteshwor,0.055,0.2597,0.5853,0.1196,0,0.0348880362688461,0.030151707969616092,0.0761668221120971,0.03991331755508516,18.11198839056444,2,Low
BG_00817,27.680824884960355,85.35997342337726,Koteshwor,0.0809,0.3309,0.6079,0.2843,0,0.051317129711811814,0.03841817546070838,0.08074250042079831,0.09487756004105946,26.535536563437795,2,Low
BG_00818,27.689356252574346,85.34839741292205,Koteshwor,0.2354,0.3438,0.4804,0.4494,0,0.14932079523066133,0.039915892183111326,0.054928386068612285,0.1499752918834053,39.41403653657902,0,Moderate
BG_00819,27.69292163114334,85.3413853111609,Koteshwor,0.3383,0.3672,0.4801,0.5515,0,0.21459313945001157,0.04263268065630739,0.05486764697601892,0.18404845009723633,49.614191717957425,1,High
BG_00820,27.68871576942232,85.34695490034068,Koteshwor,0.3358,0.3833,0.4696,0.4742,0,0.2130073196196095,0.04450192400752347,0.05274177873525065,0.15825163197843967,46.85026543408233,1,High
BG_00821,27.676615918498342,85.36043191239051,Koteshwor,0.1223,0.3487,0.56,0.219,0,0.07757830610327052,0.04048479233348144,0.07104449197005548,0.07308542261340845,26.21930130202159,2,Low
BG_00822,27.678636115878977,85.33783725288559,Koteshwor,0.188,0.4974,0.516,0.4765,0,0.11925365124623759,0.05774917036614187,0.06213609172302658,0.15901919577757592,39.8158109112982,0,Moderate
BG_00823,27.67845799331416,85.36014783275513,Koteshwor,0.1101,0.3499,0.5635,0.2909,0,0.0698395053309083,0.040624114819286364,0.07175311471697823,0.09708013442118958,27.929686928836244,0,Moderate
BG_00824,27.69523842803078,85.34546119752345,Koteshwor,0.2599,0.3927,0.5075,0.547,0,0.16486182956860188,0.045593283479662065,0.06041515076621416,0.18254669483805674,45.341695865253484,1,High
BG_00825,27.688226794273,85.3560866597367,Koteshwor,0.0564,0.3153,0.578,0.1622,0,0.035776095373871275,0.03660698314524433,0.0746888375256582,0.05412993400865229,20.120185005342613,2,Low
BG_00826,27.678773185861733,85.33667116319513,Koteshwor,0.211,0.4994,0.5107,0.4747,0,0.13384319368593686,0.05798137450915008,0.06106303442054356,0.15841849367390407,41.13060962895345,0,Moderate
BG_00827,27.69278180276668,85.34252040736759,Koteshwor,0.3275,0.3587,0.5017,0.5745,0,0.20774239778267453,0.041645813048522495,0.05924086164274219,0.1917240880885989,50.03531605625381,1,High
BG_00828,27.67192203084776,85.35452568904337,Koteshwor,0.1537,0.3531,0.5224,0.2397,0,0.09749620317312084,0.04099564144809951,0.06343185903168531,0.07999349680563472,28.19172004585404,0,Moderate
BG_00829,27.67585406942445,85.3591186270087,Koteshwor,0.1336,0.3493,0.5706,0.2249,0,0.08474621173668799,0.0405544535763839,0.07319060657502154,0.0750543906198884,27.35456625079818,2,Low
BG_00830,27.68530042108652,85.33618643035474,Koteshwor,0.3752,0.6172,0.4253,0.4806,0,0.2379998401467465,0.07165819853233366,0.04377263939562837,0.16038746168038404,51.381813975509246,1,High
BG_00831,27.681092408545485,85.36494412531104,Koteshwor,0.0364,0.2886,0.6325,0.1356,0,0.023089536730654513,0.03350705783608473,0.08572310601345536,0.04525289180994605,18.757259239014065,2,Low
BG_00832,27.680349944616573,85.34072902170945,Koteshwor,0.217,0.5261,0.4926,0.5804,0,0.1376491612789019,0.06108129981830969,0.05739844250074302,0.19369305609507884,44.98219596930334,1,High
BG_00833,27.69541494637996,85.34801976861694,Koteshwor,0.2562,0.447,0.5459,0.552,0,0.16251481621960676,0.05189762596233498,0.06818975461816668,0.18421531179270076,46.68175085928091,1,High
BG_00834,27.683981855208067,85.33689872295152,Koteshwor,0.3427,0.6106,0.4741,0.531,0,0.2173841823515193,0.07089192486040656,0.053652865124151336,0.17720712058319585,51.91360929192731,1,High
BG_00835,27.68556413919337,85.35992105747214,Koteshwor,0.1017,0.4153,0.5527,0.2506,0,0.06451115070075725,0.04821719029565484,0.06956650738361658,0.08363108176675871,26.59259301467874,2,Low
BG_00836,27.67109875899006,85.3550565404213,Koteshwor,0.1262,0.3376,0.5414,0.1961,0,0.08005218503869779,0.03919605933978588,0.06727866822926598,0.0654431569611388,25.197006956888846,2,Low
BG_00837,27.68847981807134,85.35759906820469,Koteshwor,0.0804,0.3418,0.5354,0.1779,0,0.050999965745731395,0.03968368804010312,0.0660638863773984,0.05936939124623453,21.611693140946745,2,Low
BG_00838,27.692773829682963,85.34573147938366,Koteshwor,0.2928,0.3532,0.5164,0.5972,0,0.18573121853669344,0.04100725165524992,0.06221707717981775,0.19929960906268276,48.82551564344438,1,High
BG_00839,27.68151807848914,85.34548831138372,Koteshwor,0.403,0.4962,0.4805,0.494,0,0.25563415666081785,0.05760984788033695,0.05494863243281008,0.16485935511883001,53.305199209279486,1,High
BG_00840,27.685128452836786,85.35693747922224,Koteshwor,0.0649,0.3552,0.5203,0.2151,0,0.041167882797238396,0.04123945579825813,0.06300668538353167,0.07178390138878611,21.71979253678143,2,Low
BG_00841,27.67525205110376,85.34694087609793,Koteshwor,0.2919,0.5012,0.4803,0.4424,0,0.18516032339774868,0.05819035823785747,0.054908139704414494,0.14763922814690364,44.589804948692425,1,High
BG_00842,27.68713570696094,85.3585355796776,Koteshwor,0.0941,0.3897,0.5233,0.2172,0,0.059690258416334886,0.04524497726514975,0.06361407630946546,0.0724847205097366,24.103403250068666,2,Low
BG_00843,27.684204216564275,85.34252220001692,Koteshwor,0.3194,0.5478,0.441,0.4483,0,0.20260434153217174,0.06360071476994876,0.04695131857468186,0.14960819615338358,46.2764571030186,1,High
BG_00844,27.691317359626,85.34423988110727,Koteshwor,0.3336,0.3645,0.4934,0.5731,0,0.21161179816885564,0.0423192050632463,0.05756041341432537,0.19125687534129857,50.274829198772586,1,High
BG_00845,27.69538808585611,85.35169322562494,Koteshwor,0.1956,0.4164,0.5021,0.3711,0,0.12407454353065994,0.04834490257430936,0.05932184709953335,0.1238447503736798,35.55860435781825,0,Moderate
BG_00846,27.695265137358152,85.35522047923409,Koteshwor,0.0648,0.3164,0.5046,0.1339,0,0.04110445000402231,0.03673469542389885,0.05982800620447819,0.04468556204536708,18.235271367776644,2,Low
BG_00847,27.679762556308184,85.35039254793986,Koteshwor,0.2339,0.4021,0.5172,0.2563,0,0.14836930333242004,0.04668464295180066,0.062379048093400086,0.0855333050950529,34.29662994726737,0,Moderate
BG_00848,27.680383998508223,85.36104397479967,Koteshwor,0.0678,0.3287,0.5864,0.254,0,0.043007433800504834,0.038162750903399344,0.07638953211827283,0.08476574129591666,24.232545811809366,2,Low
BG_00849,27.69054475396551,85.35650946616065,Koteshwor,0.0573,0.2563,0.5961,0.1139,0,0.03634699051281603,0.02975696092650213,0.07835342944545873,0.03801109422679097,18.246847511156787,2,Low
BG_00850,27.68080803785632,85.36157672700249,Koteshwor,0.0606,0.3276,0.5954,0.2263,0,0.0384402726889468,0.038035038624744825,0.0782117048960742,0.07552160336718873,23.020861957695455,2,Low
BG_00851,27.67815229582101,85.34165751565509,Koteshwor,0.2526,0.5343,0.4971,0.5451,0,0.16023123566382774,0.062033336804643346,0.058309528889643705,0.181912620395292,46.24867217534068,1,High
BG_00852,27.67661634634413,85.34405818328348,Koteshwor,0.2553,0.5122,0.4988,0.512,0,0.16194392108066202,0.05946748102440263,0.05865371708100619,0.17086637615554853,45.09314953416194,1,High
BG_00853,27.67429385926409,85.34753329206586,Koteshwor,0.2217,0.4685,0.5108,0.4464,0,0.14063050256005785,0.05439382049967324,0.06108328078474135,0.14897412171061888,40.508172555509134,0,Moderate
BG_00854,27.673390397483903,85.34685118455958,Koteshwor,0.2097,0.3929,0.4895,0.4107,0,0.1330185673741278,0.04561650389396289,0.056770805210611446,0.1370601966544605,37.24660731331627,0,Moderate
BG_00855,27.674710592949683,85.35470084485333,Koteshwor,0.1526,0.4236,0.5236,0.2815,0,0.09679844244774392,0.049180837489138915,0.06367481540205884,0.09394313454645879,30.35972298854005,0,Moderate
BG_00856,27.680622157899183,85.33658875846443,Koteshwor,0.2739,0.539,0.4904,0.5518,0,0.17374242061885356,0.06257901654071266,0.056953022488391576,0.18414856711451497,47.74230267624727,1,High
BG_00857,27.693713116192946,85.34396777136878,Koteshwor,0.2839,0.3474,0.4852,0.5668,0,0.18008569994046195,0.040333859640526104,0.05590021155010635,0.18915441797844706,46.54741891095415,1,High
BG_00858,27.68827078158962,85.35693830105991,Koteshwor,0.069,0.3311,0.5515,0.1665,0,0.04376862731909784,0.03844139587500919,0.06932355101324307,0.055564944589646156,20.709851879699627,2,Low
BG_00859,27.67283631721571,85.34320518561447,Koteshwor,0.1647,0.4215,0.4716,0.3109,0,0.10447381042689007,0.04893702313898029,0.053146706019206506,0.1037546022397657,31.031214182484256,0,Moderate
BG_00860,27.68611444901249,85.36369758453155,Koteshwor,0.079,0.4017,0.5138,0.1456,0,0.05011190664070622,0.04663820212319901,0.06169067171067514,0.048590125719234115,20.70309061938145,2,Low
BG_00861,27.689210720670776,85.35954504360716,Koteshwor,0.0874,0.3693,0.5143,0.1956,0,0.05544026127085727,0.04287649500646601,0.06179190353166409,0.0652762952656744,22.538495507466177,2,Low
BG_00862,27.69009970957692,85.35285425220228,Koteshwor,0.0644,0.2921,0.5342,0.2358,0,0.040850718831157984,0.0339134150863491,0.0658209300070249,0.07869197558101239,21.927703950554434,2,Low
BG_00863,27.674322109968195,85.34172160222538,Koteshwor,0.1689,0.4515,0.5067,0.3536,0,0.10713798774196556,0.05242008528410344,0.06025317985263184,0.1180045910324257,33.78158439111266,0,Moderate
BG_00864,27.678490557753644,85.34493412764381,Koteshwor,0.3198,0.5196,0.4822,0.5358,0,0.20285807270503603,0.060326636353533,0.05529282062417256,0.17880899285965413,49.72865225423958,1,High
BG_00865,27.688477697147075,85.3389625715389,Koteshwor,0.4526,0.61,0.3892,0.4039,0,0.2870968220959954,0.0708222636175041,0.036463701920225106,0.1347908775961446,52.91736652298692,1,High
BG_00866,27.6870767334829,85.3564252125066,Koteshwor,0.0658,0.3408,0.5599,0.1838,0,0.041738777936183157,0.03956758596859901,0.07102424560585767,0.06133835925271448,21.366896876335428,2,Low
BG_00867,27.68714520280535,85.34000828815351,Koteshwor,0.3688,0.5877,0.4273,0.3926,0,0.23394014138091718,0.06823318742296257,0.044177566679584224,0.13101980327864912,47.737069876211315,1,High
BG_00868,27.69375418854271,85.34093051657146,Koteshwor,0.3626,0.382,0.4628,0.5397,0,0.23000730820151993,0.04435099131456814,0.05136502596980072,0.18011051408427642,50.583383957016515,1,High
BG_00869,27.675094463879645,85.34839083430714,Koteshwor,0.2695,0.4655,0.5089,0.4255,0,0.17095137771734592,0.054045514285160925,0.06069859986498328,0.14199930284020681,42.76947947076969,0,Moderate
BG_00870,27.67714602908392,85.33758051750448,Koteshwor,0.1788,0.4585,0.5404,0.3971,0,0.11341783427035786,0.05323279978463218,0.06707620458728805,0.13252155853782874,36.62483971801068,0,Moderate
BG_00871,27.68386175362114,85.3349047080876,Koteshwor,0.3876,0.5547,0.447,0.5883,0,0.2458655065055409,0.06440181906332709,0.048166100426549445,0.1963294708834164,55.47628968788339,1,High
BG_00872,27.684194808123085,85.33580984073309,Koteshwor,0.3854,0.6365,0.4595,0.5518,0,0.2444699850547871,0.07389896851236288,0.050696895951273566,0.18414856711451497,55.32144166329386,1,High
BG_00873,27.68224330550376,85.3560716620719,Koteshwor,0.0616,0.3235,0.5398,0.2465,0,0.03907460062110764,0.037559020131578,0.06695472640210129,0.08226281586395061,22.585116301873754,2,Low
BG_00874,27.67109129939153,85.35072824602084,Koteshwor,0.1453,0.3341,0.505,0.2859,0,0.0921678485429698,0.03878970208952151,0.059908991661269353,0.09541151746654555,28.62780597603062,0,Moderate
BG_00875,27.68334355583288,85.34727344311234,Koteshwor,0.3425,0.4204,0.4661,0.3648,0,0.2172573167650871,0.04880931086032578,0.05203315598832789,0.12174229301082833,43.98420766245692,0,Moderate
BG_00876,27.6843220980626,85.3405286157923,Koteshwor,0.3063,0.5422,0.4346,0.4503,0,0.19429464562086476,0.06295054316952578,0.04565555126602311,0.1502756429352412,45.31763829916549,1,High
BG_00877,27.68558775307852,85.36396153849793,Koteshwor,0.052,0.3788,0.5281,0.1371,0,0.03298505247236359,0.043979464685755004,0.06458590179095954,0.04575347689633926,18.730389584541737,2,Low
BG_00878,27.67949991875168,85.36186399965905,Koteshwor,0.0709,0.3246,0.5599,0.2293,0,0.044973850390203435,0.037686732410232515,0.07102424560585767,0.07652277353997515,23.020760194626877,2,Low
BG_00879,27.69223539620461,85.34519165971356,Koteshwor,0.3077,0.3545,0.5103,0.5945,0,0.19518270472588992,0.04115818434820525,0.060982048963752374,0.198398555907175,49.572149394502254,1,High
BG_00880,27.6917499202796,85.34952001003427,Koteshwor,0.1957,0.3417,0.5506,0.494,0,0.12413797632387606,0.03967207783295271,0.06914133373546294,0.16485935511883001,39.78107430111217,0,Moderate
BG_00881,27.683447279024804,85.36370483763832,Koteshwor,0.0434,0.3305,0.5913,0.1679,0,0.02752983225578038,0.03837173463210673,0.07738160396396468,0.05603215733694648,19.931532818879827,2,Low
BG_00882,27.672118057141088,85.34766478237735,Koteshwor,0.1694,0.3448,0.4801,0.3784,0,0.107455151708046,0.040031994254615434,0.05486764697601892,0.12628093112746008,32.86357240661405,0,Moderate
BG_00883,27.686164597554097,85.35990856881489,Koteshwor,0.0977,0.4107,0.5365,0.2376,0,0.06197383897211389,0.04768312076673596,0.06628659638357413,0.07929267768468423,25.523623380710823,2,Low
BG_00884,27.688335694554425,85.36322012920759,Koteshwor,0.0798,0.387,0.4869,0.1372,0,0.05061936898643489,0.04493150167208867,0.056244399741468824,0.04578684923543214,19.75821196354245,2,Low
BG_00885,27.684451164566138,85.35718251800016,Koteshwor,0.0659,0.3546,0.517,0.2317,0,0.04180221072939924,0.04116979455535567,0.06233855536500451,0.07732370967820427,22.26342703279637,2,Low
BG_00886,27.67999593914348,85.34496271897594,Koteshwor,0.3421,0.5009,0.4914,0.5365,0,0.2170035855922228,0.05815552761640624,0.05715548613036951,0.17904259923330426,51.13571985723028,1,High
BG_00887,27.68817743428494,85.36090867871785,Koteshwor,0.0922,0.4074,0.5079,0.2077,0,0.058485035345229294,0.047299983930772414,0.060496136223005356,0.06931434829591294,23.559550379492002,2,Low
BG_00888,27.67806876022649,85.36377789525424,Koteshwor,0.0793,0.3026,0.5516,0.1797,0,0.05030220502035447,0.0351324868371422,0.06934379737744087,0.059970093349906384,21.474858258484392,2,Low
BG_00889,27.680813998044897,85.35701338746796,Koteshwor,0.0627,0.3319,0.5817,0.2702,0,0.03977236134648456,0.038534277532212474,0.07543795300097655,0.0901720602289633,24.39166521086369,2,Low
BG_00890,27.68131313349036,85.34274737097512,Koteshwor,0.2881,0.5318,0.4935,0.5697,0,0.1827498772555375,0.06174308162588309,0.057580659778523155,0.19012221581214062,49.219583447208436,1,High
BG_00891,27.679897446868928,85.3458299010165,Koteshwor,0.3567,0.4804,0.5061,0.499,0,0.226264773401771,0.05577543515057208,0.060131701667445074,0.16652797207347406,50.869988229326225,1,High
BG_00892,27.695410483531013,85.34614701571283,Koteshwor,0.2652,0.4526,0.523,0.5576,0,0.1682237676090543,0.052547797562757965,0.06355333721687209,0.18608416278190207,47.040906517058644,1,High
BG_00893,27.6859288162162,85.35662055237177,Koteshwor,0.0647,0.3631,0.5348,0.1892,0,0.041041017210806226,0.042156662163140554,0.06594240819221166,0.06314046556373004,21.228055312988847,2,Low
BG_00894,27.67374794482001,85.34929501086341,Koteshwor,0.1899,0.4361,0.5096,0.4117,0,0.1204588743173432,0.05063211338294022,0.06084032441436784,0.1373939200453893,36.93252321600406,0,Moderate
BG_00895,27.69151584538577,85.36202452496079,Koteshwor,0.0633,0.3204,0.4974,0.0892,0,0.04015295810578106,0.03719910370991528,0.058370267982237094,0.02976812647084947,16.549045626878293,2,Low
BG_00896,27.684110849425988,85.35142763004391,Koteshwor,0.1603,0.2938,0.5232,0.1872,0,0.10168276752538237,0.034110788607906076,0.06359382994526767,0.06247301878187243,26.186040486042856,2,Low
BG_00897,27.69263880275768,85.34560238468387,Koteshwor,0.2941,0.3521,0.5159,0.5988,0,0.1865558448485025,0.04087953937659541,0.06211584535882879,0.19983356648816886,48.93847960720956,1,High
BG_00898,27.684216886045963,85.36083847884625,Koteshwor,0.0803,0.3907,0.5832,0.2602,0,0.05093653295251531,0.045361079336653856,0.07574164846394345,0.08683482631967523,25.88740870727878,2,Low
BG_00899,27.68807851885201,85.3374194643196,Koteshwor,0.4279,0.6185,0.3677,0.4046,0,0.2714289221716227,0.07180913122528901,0.03211073361769963,0.1350244839697948,51.03732709844061,1,High
BG_00900,27.67901824920612,85.43027980319704,Bhaktapur durbar square,0.0685,0.4174,0.5605,0.1995,0,0.043451463353017424,0.04846100464581347,0.07114572379104445,0.06657781649029675,22.96360082801721,2,Low
BG_00901,27.66747188961784,85.43007247075687,Bhaktapur durbar square,0.2224,0.347,0.4684,0.4203,0,0.14107453211257043,0.040287418811924464,0.05249882236487713,0.14026394120737704,37.412471449674904,0,Moderate
BG_00902,27.67803822848211,85.43649726484597,Bhaktapur durbar square,0.1675,0.4608,0.467,0.4105,0,0.10624992863694041,0.05349983454909162,0.052215373266108034,0.13699345197627474,34.895858842841484,0,Moderate
BG_00903,27.66778693078185,85.42280314938085,Bhaktapur durbar square,0.259,0.465,0.4747,0.4646,0,0.16429093442965712,0.05398746324940887,0.053774343309338085,0.15504788742552314,42.71006284139271,0,Moderate
BG_00904,27.676817387851592,85.43015787066336,Bhaktapur durbar square,0.1627,0.4644,0.4694,0.4676,0,0.10320515456256839,0.0539178020065064,0.05270128600685505,0.15604905759830956,36.587330017423945,0,Moderate
BG_00905,27.6746466959665,85.43506346456634,Bhaktapur durbar square,0.2811,0.6121,0.4422,0.8208,0,0.17830958173041164,0.07106607796766272,0.04719427494505537,0.2739201592743637,57.04900939174934,1,High
BG_00906,27.673865665521674,85.42164856001594,Bhaktapur durbar square,0.1409,0.3836,0.4879,0.3623,0,0.08937680564146211,0.044536754628974703,0.05644686338344676,0.1209079845335063,31.126840818738987,0,Moderate
BG_00907,27.678201593706344,85.4301470469026,Bhaktapur durbar square,0.1216,0.4388,0.5344,0.3129,0,0.07713427655075793,0.050945588976001314,0.06586142273542048,0.1044220490216233,29.836333728380303,0,Moderate
BG_00908,27.66157431904168,85.42440019026557,Bhaktapur durbar square,0.1193,0.3782,0.497,0.1531,0,0.075675322306788,0.043909803442852544,0.058289282525445914,0.05109305115120016,22.896745942628662,2,Low
BG_00909,27.678038822269755,85.42261691833814,Bhaktapur durbar square,0.0274,0.2914,0.5296,0.1114,0,0.017380585341206966,0.03383214363629622,0.0648895972539264,0.037176785749468956,15.327911198089856,2,Low
BG_00910,27.67522243297763,85.41673699608943,Bhaktapur durbar square,0.024,0.2776,0.6095,0.0566,0,0.015223870371860118,0.032229935049539575,0.081066442247963,0.018888743926570403,14.740899159593312,2,Low
BG_00911,27.680507509205235,85.43884204142536,Bhaktapur durbar square,0.0858,0.3282,0.528,0.1483,0,0.05442533657939992,0.038104699867647286,0.06456565542676174,0.04949117887474188,20.658687074855084,2,Low
BG_00912,27.667580510840565,85.41741725463143,Bhaktapur durbar square,0.0702,0.3044,0.6894,0.1262,0,0.044529820837690845,0.03534147056584959,0.09724328724199956,0.04211589193521528,21.923047058075525,2,Low
BG_00913,27.68245458163377,85.43295600339127,Bhaktapur durbar square,0.0088,0.2666,0.8999,0.0519,0,0.005582085803015377,0.030952812262994418,0.13986188387835374,0.017320243989205016,19.371702593356854,2,Low
BG_00914,27.664602445482384,85.42424920028962,Bhaktapur durbar square,0.2221,0.3938,0.4742,0.257,0,0.14088423373292217,0.045720995758316584,0.05367311148834912,0.08576691146870306,32.6045252448291,0,Moderate
BG_00915,27.67096988900084,85.43663666504324,Bhaktapur durbar square,0.2632,0.4515,0.5343,0.6136,0,0.16695511174473263,0.05242008528410344,0.06584117637122268,0.2047726726739152,48.99890460739739,1,High
BG_00916,27.65977861705567,85.4223147557438,Bhaktapur durbar square,0.0392,0.2542,0.5213,0.0969,0,0.02486565494070486,0.02951314657634351,0.0632091490255096,0.03233779658100127,14.992574712355925,2,Low
BG_00917,27.6817936185052,85.43295811136065,Bhaktapur durbar square,0.013,0.2732,0.8842,0.0751,0,0.008246263118090897,0.03171908593492151,0.13668320469930023,0.02506262665875331,20.171118041106595,2,Low
BG_00918,27.672750978484885,85.43607920504888,Bhaktapur durbar square,0.2801,0.516,0.4621,0.7562,0,0.1776752537982508,0.05990866889611823,0.05122330142041618,0.25236162822036284,54.11688523351481,1,High
BG_00919,27.679810767836315,85.4228298917273,Bhaktapur durbar square,0.0174,0.2518,0.5561,0.0525,0,0.011037306019598583,0.029234501604733662,0.07025488376634156,0.0175204780237623,12.804716941443612,2,Low
BG_00920,27.68225733484715,85.4359344995262,Bhaktapur durbar square,0.0224,0.2611,0.8713,0.0589,0,0.014208945680402778,0.03031425086972184,0.13407142371778494,0.019656307725706656,19.82509279936162,2,Low
BG_00921,27.68290772395021,85.43040596532269,Bhaktapur durbar square,0.0075,0.2678,0.9234,0.0262,0,0.004757459491206287,0.03109213474879934,0.14461977946483506,0.00874355284233471,18.92129265471754,2,Low
BG_00922,27.664852186231684,85.43614899492638,Bhaktapur durbar square,0.1058,0.3255,0.6029,0.1381,0,0.0671118952226167,0.037791224274586206,0.07973018221090865,0.046087200287268065,23.072050199537962,2,Low
BG_00923,27.66420852193126,85.41681977643317,Bhaktapur durbar square,0.0625,0.2945,0.6056,0.0921,0,0.03964549576005239,0.034192060057958946,0.08027683404424905,0.030735924304543007,18.48503141668034,2,Low
BG_00924,27.68202909380561,85.4335265941799,Bhaktapur durbar square,0.009,0.2713,0.8837,0.0662,0,0.005708951389447544,0.03149849199906371,0.13658197287831128,0.022092488479486937,19.58819047463095,2,Low
BG_00925,27.66811759205542,85.41673946487802,Bhaktapur durbar square,0.0627,0.2928,0.8645,0.1103,0,0.03977236134648456,0.03399468653640197,0.13269467095233503,0.03680969001944727,24.327140885466886,2,Low
BG_00926,27.6779201889779,85.42778510604356,Bhaktapur durbar square,0.1053,0.3813,0.5551,0.2238,0,0.06679473125653627,0.044269719864515264,0.07005242012436362,0.07468729488986672,25.58041661352819,2,Low
BG_00927,27.671427781381563,85.43302330061339,Bhaktapur durbar square,0.2874,0.3283,0.3793,0.8278,0,0.1823058477030249,0.038116310074797696,0.03445931186464361,0.27625622301086533,53.113769265333154,1,High
BG_00928,27.674912948777703,85.44269327181937,Bhaktapur durbar square,0.0975,0.3963,0.5161,0.2383,0,0.061846973385681736,0.04601125093707684,0.062156338087224365,0.07952628405833441,24.95408464683174,2,Low
BG_00929,27.66160444354565,85.4269546277768,Bhaktapur durbar square,0.1005,0.3149,0.497,0.1394,0,0.06374995718216425,0.03656054231664269,0.058289282525445914,0.04652104069547552,20.512082271972837,2,Low
BG_00930,27.663409507017203,85.42964501459383,Bhaktapur durbar square,0.101,0.3075,0.4798,0.1594,0,0.06406712114824467,0.03570138698751232,0.05480690788342553,0.05319550851405162,20.777092453323416,2,Low
BG_00931,27.67501820630332,85.42984961064109,Bhaktapur durbar square,0.2643,0.4873,0.3852,0.6973,0,0.16765287247010952,0.05657653944395041,0.03565384735231339,0.23270532049465623,49.25885797610295,1,High
BG_00932,27.680069458473373,85.41769127685659,Bhaktapur durbar square,0.008,0.2433,0.573,0.0198,0,0.005074623457286706,0.028247633996948764,0.07367651931576855,0.006607723140390353,11.360649991039438,2,Low
BG_00933,27.667441571488578,85.43296059201492,Bhaktapur durbar square,0.1846,0.3395,0.553,0.2884,0,0.11709693627689072,0.03941665327564368,0.06962724647620998,0.09624582594386756,32.23866619726119,0,Moderate
BG_00934,27.66908148432669,85.41487952248323,Bhaktapur durbar square,0.0264,0.261,0.5931,0.0675,0,0.01674625740904613,0.03030264066257143,0.07774603851952494,0.02252632888769439,14.73212654788369,2,Low
BG_00935,27.66376425969881,85.42199817550225,Bhaktapur durbar square,0.1821,0.3959,0.4676,0.2104,0,0.11551111644648865,0.045964810108475196,0.05233685145129479,0.07021540145142072,28.402817945767932,0,Moderate
BG_00936,27.66508241557429,85.42985630343004,Bhaktapur durbar square,0.1668,0.339,0.5032,0.1969,0,0.10580589908442782,0.03935860223989163,0.05954455710570907,0.06571013567388184,27.041919410391035,2,Low
BG_00937,27.673690367968977,85.41450291246923,Bhaktapur durbar square,0.0143,0.245,0.5636,0.0389,0,0.009070889429899986,0.028445007518505743,0.07177336108117602,0.012981839907130541,12.22710979367123,2,Low
BG_00938,27.66900320131976,85.42746223373027,Bhaktapur durbar square,0.3092,0.3883,0.3609,0.6928,0,0.19613419662413115,0.045082434365044,0.030733980852249706,0.23120356523547658,50.315417707690145,1,High
BG_00939,27.68374486575032,85.42683508705103,Bhaktapur durbar square,0.0045,0.2293,0.9572,0.0175,0,0.002854475694723772,0.026622204995891297,0.15146305056368908,0.005840159341254101,18.677989059555824,2,Low
BG_00940,27.665748286562625,85.43369112317401,Bhaktapur durbar square,0.1501,0.3355,0.5352,0.1505,0,0.09521262261734183,0.03895224498962726,0.06602339364900282,0.05022537033478526,25.041363159075715,2,Low
BG_00941,27.6732364267858,85.4375005841923,Bhaktapur durbar square,0.2606,0.5434,0.4521,0.6796,0,0.16530585912111445,0.0630898656553307,0.049198665000636875,0.22679841647521634,50.439280625229834,1,High
BG_00942,27.67840025721588,85.43054485288022,Bhaktapur durbar square,0.0857,0.4199,0.5438,0.2886,0,0.054361903786183836,0.04875125982457372,0.067764580970013,0.09631257062205334,26.71903152028239,2,Low
BG_00943,27.660151272361592,85.43265210158177,Bhaktapur durbar square,0.004,0.2396,0.5883,0.0403,0,0.002537311728643353,0.02781805633238358,0.07677421303803089,0.01344905265443087,12.05786337534887,2,Low
BG_00944,27.678205073665687,85.42356693173846,Bhaktapur durbar square,0.0292,0.2918,0.5492,0.1228,0,0.018522375619096476,0.033878584464897867,0.06885788463669384,0.04098123240605734,16.224007712674553,2,Low
