place_id,latitude,longitude,search_area,Demand,Accessibility,Competition,Population,label
ChIJB6gJGQAb6zkRWn-VZoTniEQ,27.6712991,85.42194359999999,Bhaktapur durbar square,0.1608,0.3826,0.4638,0.4706,1
ChIJn_O4ZgAb6zkRzAbU_GGGK5w,27.6742754,85.4330135,Bhaktapur durbar square,0.2661,0.5209,0.4142,0.8671,1
ChIJY-raUAAb6zkRBLJ7Jqg2jRw,27.6725878,85.4252582,Bhaktapur durbar square,0.3126,0.4277,0.3526,0.6981,1
ChIJO5JzaQAb6zkRvZF0YaGXbNY,27.674734,85.43412219999999,Bhaktapur durbar square,0.2549,0.5934,0.4542,0.839,1
ChIJkQW6fQAb6zkR43SvYiNX4jk,27.6710491,85.4290898,Bhaktapur durbar square,0.3302,0.354,0.38,0.8544,1
ChIJ2T-lVwAb6zkRrOTKVGEX7Z0,27.6729299,85.42416349999999,Bhaktapur durbar square,0.237,0.4107,0.413,0.6075,1
ChIJi1ZOcKMa6zkRZ_56LeMtXQ4,27.6712812,85.4211715,Bhaktapur durbar square,0.1527,0.3721,0.4644,0.392,1
ChIJS4ioguMF6zkRLQPQHy1a5ig,27.6762725,85.43935750000001,Bhaktapur durbar square,0.2069,0.4878,0.4785,0.4596,1
ChIJq1y_ehsb6zkRn_FFZ1KtXj4,27.671456,85.42782729999999,Bhaktapur durbar square,0.3314,0.3911,0.3667,0.8745,1
ChIJ0VwDJjYF6zkR1xS-23LhiEE,27.6762531,85.4378648,Bhaktapur durbar square,0.2379,0.5228,0.4581,0.5747,1
ChIJoUzHNgAb6zkR0iqEAIamWII,27.6660197,85.4242277,Bhaktapur durbar square,0.2528,0.4089,0.4762,0.3469,1
ChIJVyPmjYcb6zkRqOF_fTyuYU8,27.6700737,85.42832159999999,Bhaktapur durbar square,0.2858,0.3501,0.3703,0.79,1
ChIJ5T2WXn8b6zkRW9rMwF5m8Yc,27.6726124,85.4292056,Bhaktapur durbar square,0.313,0.4072,0.3637,0.9199,1
ChIJFQC68Z4b6zkR4bDA_WGhmQI,27.6655004,85.4251129,Bhaktapur durbar square,0.2459,0.4056,0.474,0.2958,1
ChIJjZCbAAAb6zkRpkrrbYUrvl0,27.6724947,85.42417660000001,Bhaktapur durbar square,0.2547,0.4125,0.4027,0.6156,1
ChIJuVxGpaUa6zkR50onC3mLlQ8,27.6701657,85.42544889999999,Bhaktapur durbar square,0.3415,0.4023,0.3525,0.6872,1
ChIJVTbgwuMb6zkRskvZAm6xoXE,27.6722935,85.4269415,Bhaktapur durbar square,0.3379,0.4373,0.3638,0.8568,1
ChIJjQ_NnKQa6zkR8XmB8BIRyQQ,27.6713833,85.4295005,Bhaktapur durbar square,0.3273,0.3705,0.3771,0.8748,1
ChIJzyzHcwAb6zkRvpEmbalyHTc,27.663579,85.4305491,Bhaktapur durbar square,0.092,0.3203,0.4968,0.1523,1
ChIJ592HFAAF6zkR9YxkGdXivqo,27.675913,85.4392927,Bhaktapur durbar square,0.2195,0.4922,0.4749,0.4976,1
ChIJUTtfTAAF6zkRWx3KvMMo1JM,27.6759988,85.43884150000001,Bhaktapur durbar square,0.2241,0.4956,0.4627,0.5241,1
ChIJ-5WkLwAb6zkRoVVDZ91PFMU,27.67039,85.421741,Bhaktapur durbar square,0.1887,0.3775,0.4673,0.451,1
ChIJ6f9KGQAb6zkRyaNT8G_4CDo,27.6670354,85.42612249999999,Bhaktapur durbar square,0.2535,0.4071,0.4544,0.4689,1
ChIJUeCeuiUb6zkRx4-GL3f-vjA,27.6726029,85.4312104,Bhaktapur durbar square,0.3504,0.4494,0.3651,0.8621,1
ChIJVcjIu1IF6zkRtwOui_BwwfI,27.6734349,85.4381693,Bhaktapur durbar square,0.2404,0.5267,0.4725,0.6421,1
ChIJo3m2ZKMa6zkRx2AXNDv-B94,27.67151,85.4216859,Bhaktapur durbar square,0.1605,0.3772,0.4558,0.4425,1
ChIJG7M8fQAb6zkREmsPbNZ5xKQ,27.6758741,85.4332127,Bhaktapur durbar square,0.2295,0.5193,0.4606,0.7358,1
ChIJYZILcgAb6zkRIzXDeJTZ160,27.6708636,85.4291624,Bhaktapur durbar square,0.3286,0.3511,0.3799,0.8399,1
ChIJJbwdWwAb6zkRHYJ20ITp1MA,27.6709997,85.4298171,Bhaktapur durbar square,0.3293,0.3511,0.377,0.8341,1
ChIJq534m6Qa6zkRAPd_dn-tNXY,27.6718891,85.4224559,Bhaktapur durbar square,0.1762,0.3858,0.4501,0.5079,1
ChIJL50Wtewb6zkR9oP2MVlQK3o,27.6755398,85.4227956,Bhaktapur durbar square,0.1604,0.3849,0.48,0.2844,1
ChIJYUpsOAAb6zkRzayzf5HkG7U,27.664557100000003,85.4252743,Bhaktapur durbar square,0.2326,0.3964,0.476,0.2439,1
ChIJFxlxDQAF6zkRDApJhKRPj7A,27.6715566,85.43918699999999,Bhaktapur durbar square,0.1873,0.4449,0.5044,0.489,1
ChIJxSYPy6Ya6zkRcyjdu01FAUA,27.6661498,85.4222161,Bhaktapur durbar square,0.2204,0.423,0.4713,0.276,1
ChIJSyYNHAAF6zkRhUWEqmbRpX8,27.6756952,85.4377457,Bhaktapur durbar square,0.2519,0.5622,0.4545,0.6362,1
ChIJN3cbgiAZ6zkRq7hiYu2Vuvw,27.6745086,85.3246559,Patan durbar square,0.3969,0.3624,0.3745,0.4993,1
ChIJ3wXrA44Z6zkRZZMdtpKFKRw,27.6736841,85.32435339999999,Patan durbar square,0.4494,0.3592,0.3602,0.5115,1
ChIJiQ4PNZcZ6zkRCWzy8wLSkGo,27.6742807,85.3254428,Patan durbar square,0.4124,0.3611,0.375,0.4918,1
ChIJTXHgorEZ6zkR0FLFxIbvOWo,27.6724265,85.3248074,Patan durbar square,0.5315,0.4001,0.3749,0.5374,1
ChIJDxmqqIsZ6zkRf1E_zmPywno,27.6744926,85.3250958,Patan durbar square,0.4013,0.3615,0.374,0.4948,1
ChIJ30PykFMZ6zkRhBq3J-h9TR8,27.6695358,85.3284886,Patan durbar square,0.3586,0.4454,0.4734,0.5238,1
ChIJ6adaHAAZ6zkR7Sb9XAyiLBo,27.6766637,85.31058180000001,Patan durbar square,0.2655,0.3544,0.3655,0.2586,1
ChIJodcQO2gZ6zkRNKjE9YEVYos,27.670556,85.31912129999999,Patan durbar square,0.4937,0.4792,0.4459,0.4035,1
ChIJZ9QN7LcZ6zkRzIeU1YpfmRE,27.6815276,85.3173995,Patan durbar square,0.3194,0.4299,0.4499,0.2241,1
ChIJGVOF6MsZ6zkR8xo42R6PbuM,27.6719387,85.3224783,Patan durbar square,0.6465,0.4386,0.3668,0.4907,1
ChIJTbTtUWoZ6zkRd1LzfI99e34,27.6667652,85.307594,Patan durbar square,0.0635,0.2601,0.5017,0.1255,1
ChIJob1GVFEZ6zkRQjsOKZZyqEU,27.6743263,85.3253427,Patan durbar square,0.4091,0.3612,0.3729,0.4925,1
ChIJ180jAKMZ6zkRaCvqR4oYa_Q,27.6744661,85.3260435,Patan durbar square,0.3734,0.3485,0.3914,0.4785,1
ChIJjaYKEAAZ6zkREspHGihE-u8,27.672319,85.3237343,Patan durbar square,0.5904,0.4196,0.3695,0.5114,1
ChIJoeFfmt4Z6zkRnssjxvmCy1E,27.6748375,85.318884,Patan durbar square,0.568,0.5014,0.387,0.3818,1
ChIJQ3vZ76QZ6zkRa-Nq7aLTrAo,27.681962,85.319754,Patan durbar square,0.2803,0.427,0.4416,0.2392,1
ChIJRywMZwAZ6zkRk674NYK3eL0,27.6738054,85.32574609999999,Patan durbar square,0.4039,0.3572,0.3886,0.4984,1
ChIJv-zmWloZ6zkRCJGVQCfzSx0,27.6763703,85.3133581,Patan durbar square,0.4191,0.4591,0.3589,0.2378,1
ChIJvxniQsUZ6zkRYwAXHel-ZLA,27.6717383,85.3247097,Patan durbar square,0.5627,0.4265,0.3849,0.5449,1
ChIJq-bM-D4Z6zkRVhLjyjCN2lM,27.6713691,85.3267472,Patan durbar square,0.4481,0.368,0.3975,0.5636,1
ChIJJXB32-wZ6zkRZsWEcBcTLLg,27.676212600000003,85.31593869999999,Patan durbar square,0.4824,0.5118,0.3745,0.2703,1
ChIJK8PtVH8Z6zkRMJRSX4qqBDk,27.6700251,85.3090398,Patan durbar square,0.1481,0.299,0.4714,0.26,1
ChIJLzoZZA4Z6zkRLgMTOQQE3JY,27.6725495,85.3246353,Patan durbar square,0.5439,0.3992,0.3732,0.526,1
ChIJH_tU_bkZ6zkRI-83h08BaMs,27.674890200000004,85.3149744,Patan durbar square,0.4757,0.5138,0.3714,0.2666,1
ChIJnQ9OFfUZ6zkRm_c8VcenCyA,27.670840700000003,85.3271805,Patan durbar square,0.4101,0.3746,0.4005,0.5582,1
ChIJHWgAvUEZ6zkRuOpG2WNrHyw,27.6782065,85.3149538,Patan durbar square,0.3977,0.4288,0.368,0.2278,1
ChIJ7e8DVNAZ6zkRhFUX0Soqh1Y,27.6675346,85.32170579999999,Patan durbar square,0.4766,0.4444,0.5031,0.4005,1
ChIJM2OWl8wZ6zkRHp4CffUL_LI,27.6761589,85.3141198,Patan durbar square,0.4487,0.5109,0.3693,0.2474,1
ChIJt9wiTL4Z6zkRFKRs-TkbHYg,27.6822588,85.306298,Patan durbar square,0.1519,0.392,0.437,0.2635,1
ChIJjfQVODUZ6zkRn1qZiy7_lfU,27.6797548,85.3190133,Patan durbar square,0.3823,0.4679,0.4226,0.2484,1
ChIJiclfpTcY6zkRbKhm0i2601E,27.6792514,85.305154,Patan durbar square,0.1453,0.3746,0.4607,0.2524,1
ChIJb34aRAAZ6zkRKqqipzBFp2k,27.6762676,85.3164389,Patan durbar square,0.505,0.5258,0.3678,0.2795,1
ChIJtw2aHMAZ6zkRjKXL8cT1jO8,27.6830537,85.31141009999999,Patan durbar square,0.1613,0.3477,0.4333,0.2622,1
ChIJl3CGyQoZ6zkRGoDWgslyYgc,27.67494,85.3147046,Patan durbar square,0.4761,0.5134,0.3702,0.2652,1
ChIJC6CzDFUZ6zkRQceoTtWrQAU,27.6735513,85.3246144,Patan durbar square,0.4526,0.3622,0.3638,0.5059,1
ChIJx7CRRAAZ6zkRIzLiW0IuUSA,27.6653853,85.3355041,Patan durbar square,0.1882,0.3804,0.4421,0.1565,1
ChIJC7ZjUgAZ6zkR1XwXLdJ7a2Q,27.6686086,85.3270441,Patan durbar square,0.4148,0.406,0.4748,0.5476,1
ChIJS12owekZ6zkRyuSWigV7CoA,27.6756675,85.3207515,Patan durbar square,0.4987,0.4255,0.3609,0.3801,1
ChIJNweuivkZ6zkRxSrgSgSdu1w,27.6757233,85.3130529,Patan durbar square,0.4408,0.5054,0.3588,0.2498,1
ChIJh-3wRDIZ6zkRyQ0NUbaqtgg,27.679374600000003,85.3294514,Patan durbar square,0.2834,0.4071,0.4912,0.3629,1
ChIJj5GWMgAZ6zkRG7tWeRxuors,27.6738467,85.3256467,Patan durbar square,0.4122,0.3567,0.3876,0.4956,1
ChIJ-9bJAxwZ6zkRNZHaZwDVu6k,27.6764595,85.31193979999999,Patan durbar square,0.3641,0.4165,0.3634,0.2346,1
ChIJf-TQhsUZ6zkRB6mSE_d4PJg,27.6737768,85.3241637,Patan durbar square,0.4487,0.3595,0.3585,0.5098,1
ChIJkepWMzAZ6zkRkg1vM1M_6Ss,27.675317,85.3090442,Patan durbar square,0.2082,0.3679,0.3949,0.3084,1
ChIJ81rMTL0Z6zkRGKfsRVrtPPI,27.67364,85.3247842,Patan durbar square,0.4408,0.3596,0.3672,0.5031,1
ChIJ22g6VSwZ6zkRcKt1DZqU4Qk,27.6696338,85.3094971,Patan durbar square,0.1515,0.3024,0.4708,0.261,1
ChIJN-GD--QZ6zkRmrTp3XwXrr0,27.6835689,85.3127741,Patan durbar square,0.1297,0.3286,0.4542,0.2764,1
ChIJm8WWuIcZ6zkRJEK50SvBbF8,27.6668303,85.3317276,Patan durbar square,0.3003,0.4689,0.4546,0.3986,1
ChIJHxXDno0Z6zkRvBI0y7aQrsc,27.6801855,85.30605949999999,Patan durbar square,0.1647,0.3914,0.4394,0.279,1
ChIJQxZVuj8X6zkRBEsn6_uZ4Fc,27.6450059,85.3274561,Patan durbar square,0.0,0.1949,0.5137,0.0,1
ChIJW6e_xHsZ6zkRIzLPyfwS9xc,27.6704783,85.3192097,Patan durbar square,0.4964,0.4777,0.4451,0.4038,1
ChIJS-ImUXkZ6zkRHcPbK1zllcM,27.6763918,85.3085773,Patan durbar square,0.2113,0.363,0.3853,0.3023,1
ChIJsX76SM8Z6zkR7KpX1WaJsNU,27.670366,85.32731950000002,Patan durbar square,0.3953,0.3768,0.4133,0.551,1
ChIJb6BeU-cZ6zkRocRKxoEHfTM,27.6744073,85.32049560000002,Patan durbar square,0.5824,0.4462,0.3593,0.4166,1
ChIJ3_AAeQAZ6zkRQQAxQHz01Yk,27.675329,85.3263259,Patan durbar square,0.3696,0.365,0.3936,0.4523,1
ChIJf052vuwZ6zkRtRZstKeqz_M,27.6767011,85.32149380000001,Patan durbar square,0.4548,0.3908,0.3809,0.3563,1
ChIJ256TDAYZ6zkRymzRAf7BNjY,27.6719822,85.32253229999999,Patan durbar square,0.6421,0.4395,0.3691,0.4907,1
ChIJ3UIbj-QZ6zkR6R3_pdIIe8Y,27.6757753,85.32054839999999,Patan durbar square,0.49,0.4134,0.3699,0.3738,1
ChIJf2ucz5IZ6zkRW58Sv8Nzs_c,27.674134,85.32149,Patan durbar square,0.5482,0.4082,0.3578,0.4351,1
ChIJefZ01ncZ6zkRIAR6_A_E_hE,27.6762044,85.3202888,Patan durbar square,0.4869,0.4154,0.4006,0.3547,1
ChIJIf-ESgAZ6zkRrmuxSe_WhvU,27.676772,85.3212171,Patan durbar square,0.4534,0.4139,0.384,0.3472,1
ChIJHeokg8UZ6zkRRlkovRwqUtY,27.6742031,85.3252369,Patan durbar square,0.4124,0.3617,0.3723,0.4949,1
ChIJtZYLEQAZ6zkRuXnN5prKxqE,27.6685178,85.3311914,Patan durbar square,0.2981,0.4437,0.497,0.433,1
ChIJtWE3eAAZ6zkRR6Jzq99FgyE,27.6761211,85.3267401,Patan durbar square,0.3601,0.3669,0.4066,0.4238,1
ChIJYUC8CQAZ6zkRbYuHYq6ZNGo,27.6717754,85.31229019999999,Patan durbar square,0.3061,0.4307,0.4253,0.2937,1
ChIJrfM3jvEZ6zkR07uHYs9eghU,27.670234800000003,85.3118473,Patan durbar square,0.2461,0.4119,0.4631,0.3031,1
ChIJfUosDiEZ6zkREl15HXsJl7o,27.674921,85.32549209999999,Patan durbar square,0.3866,0.3743,0.3785,0.4871,1
ChIJkxroJDIZ6zkRYZQXzYoBA7c,27.6756763,85.3266678,Patan durbar square,0.3548,0.368,0.4,0.4365,1
ChIJgQk-cMUZ6zkROrghEpUva6Q,27.6728267,85.32456119999999,Patan durbar square,0.5321,0.4038,0.3763,0.5135,1
ChIJUfuJHJoZ6zkRJhuLzCR6Yw8,27.6726958,85.3293334,Patan durbar square,0.3009,0.367,0.4291,0.4596,1
ChIJEy6vGAAZ6zkRVLmCM5YQjz8,27.677326,85.32198609999999,Patan durbar square,0.432,0.3995,0.3882,0.3533,1
ChIJt5p6p8wZ6zkR-uWDAdtcOIs,27.675983,85.3143719,Patan durbar square,0.4567,0.5126,0.372,0.2551,1
ChIJV-w45-0Z6zkR4FqDcYPbksk,27.6712192,85.32646059999999,Patan durbar square,0.4702,0.3678,0.3959,0.56,1
ChIJyfJrg8UZ6zkRZyRZ_2Z1WYo,27.6737046,85.32437550000002,Patan durbar square,0.4465,0.3591,0.3594,0.5117,1
ChIJ2Zn9jzMY6zkRcl40FAR3XdQ,27.6751698,85.3104099,Patan durbar square,0.2955,0.4172,0.3725,0.2862,1
ChIJY9T8qL0Z6zkRx_dFeJwWZgo,27.6806826,85.3211855,Patan durbar square,0.2875,0.4129,0.441,0.2378,1
ChIJl7E3GskZ6zkRMHlHIEZCtWE,27.6781168,85.3208863,Patan durbar square,0.3885,0.4726,0.4222,0.3023,1
ChIJ5YzodAAZ6zkRpmTxhIkIq6Y,27.6757871,85.3131375,Patan durbar square,0.4401,0.5075,0.3609,0.2465,1
ChIJXcj2AgAZ6zkR9oezk83p-5U,27.664320000000004,85.3297407,Patan durbar square,0.2144,0.4931,0.4646,0.3568,1
ChIJLbs4NP0Z6zkRzfuocorrLh8,27.6733375,85.3270053,Patan durbar square,0.3695,0.3463,0.3972,0.5012,1
ChIJR6qpA2IZ6zkRckTnThRkln8,27.6793207,85.317962,Patan durbar square,0.406,0.4726,0.4171,0.2507,1
ChIJKSgjEA4Z6zkRLr32IE_tX50,27.6699347,85.326043,Patan durbar square,0.4998,0.4261,0.4282,0.5601,1
ChIJFRVm3_UZ6zkRBGEfOOPMZ-0,27.6806902,85.31040399999999,Patan durbar square,0.198,0.3654,0.3829,0.2561,1
ChIJYUZDUjQY6zkR78FXlSUQyKY,27.6824888,85.31059809999999,Patan durbar square,0.1803,0.3563,0.4232,0.2593,1
ChIJP9T8TgAZ6zkRsjTnAdVeBW0,27.6776307,85.3167249,Patan durbar square,0.4314,0.437,0.3708,0.2594,1
ChIJNVMCtRoZ6zkRaacWQm4uMiY,27.6717375,85.32541289999999,Patan durbar square,0.5145,0.3837,0.3933,0.5579,1
ChIJCbfqmooZ6zkR4BwHCO3Yp6A,27.6752828,85.31965869999999,Patan durbar square,0.5614,0.4356,0.3871,0.3748,1
ChIJZYZiYAAZ6zkRZGW2MsoSuJs,27.6802266,85.3217501,Patan durbar square,0.276,0.4073,0.4353,0.2411,1
ChIJ1TqSqcsZ6zkRfDNVCDsswxA,27.6777661,85.3093847,Patan durbar square,0.2056,0.3782,0.3717,0.2726,1
ChIJTb6ACQAZ6zkRq7R3IPI0w10,27.688342400000003,85.3091494,Patan durbar square,0.1743,0.3219,0.4696,0.3659,1
ChIJLW3Z_DYZ6zkRKeJXxchuot8,27.6759208,85.3204622,Patan durbar square,0.4982,0.4139,0.3802,0.3684,1
ChIJuymldgAZ6zkRWJKsOSnGj5w,27.6759917,85.3080213,Patan durbar square,0.1963,0.3662,0.4056,0.3152,1
ChIJfXBDpMUZ6zkRSWQz3BjvT-M,27.6739613,85.32542699999999,Patan durbar square,0.4246,0.3581,0.3804,0.4953,1
ChIJX5iftyoZ6zkREasnVI6EbCE,27.6762441,85.3229326,Patan durbar square,0.4125,0.37,0.3684,0.4115,1
ChIJLbcDt0IZ6zkRRwNW02jA8Sc,27.6780862,85.3080385,Patan durbar square,0.1807,0.3909,0.4054,0.3017,1
ChIJYxv8AwoZ6zkRPUGZ-qCbiys,27.676992400000003,85.3102227,Patan durbar square,0.2338,0.356,0.3652,0.2633,1
ChIJlxyesw8Z6zkRGLjEsAkMkuE,27.6709698,85.3115804,Patan durbar square,0.2629,0.416,0.4575,0.3019,1
ChIJz8NpXzQY6zkRthLz231tdaI,27.6775609,85.3110554,Patan durbar square,0.2598,0.3424,0.3626,0.2538,1
ChIJIblHGwAZ6zkRh0pLnowLyPg,27.676515100000003,85.31355909999999,Patan durbar square,0.4268,0.4599,0.3625,0.2383,1
ChIJD0rTq8EX6zkRVmvaC6WnYx8,27.6333814,85.3178939,Patan durbar square,0.0,0.1481,0.7944,0.0,1
ChIJN0PVRfoZ6zkR64Nh1Wc9WZE,27.6818387,85.3177123,Patan durbar square,0.3098,0.4414,0.4516,0.232,1
ChIJuYQcnWsX6zkRqLT5_leT7E8,27.6581969,85.31718269999999,Patan durbar square,0.0281,0.2676,0.5239,0.0288,1
ChIJK1tmjEwX6zkRtV-2jUykF5M,27.6574762,85.3197723,Patan durbar square,0.0161,0.2673,0.5244,0.0371,1
ChIJQZw3izcZ6zkRJcRLj71q2h8,27.6719473,85.3249482,Patan durbar square,0.5458,0.396,0.3821,0.5512,1
ChIJzfPBADIY6zkRmTWaWYQ48pE,27.6726938,85.3088081,Patan durbar square,0.2159,0.3404,0.4602,0.3152,1
ChIJPzXtupAZ6zkRpInLP7QNRKA,27.6762323,85.3084557,Patan durbar square,0.2096,0.3643,0.3875,0.3044,1
ChIJLcRwAjIY6zkRuMm_b57kKhA,27.6707286,85.3081021,Patan durbar square,0.1572,0.3125,0.4793,0.2664,1
ChIJaToMp6QZ6zkRNklFzGAUAFA,27.6819148,85.3285271,Patan durbar square,0.3066,0.4136,0.5085,0.3407,1
ChIJ1c4dM6oZ6zkRTh6ovEWiNkI,27.6661746,85.3207442,Patan durbar square,0.3895,0.4331,0.5177,0.3617,1
ChIJC936EgAZ6zkRGJ9soMztQOs,27.6725287,85.3154802,Patan durbar square,0.4728,0.5176,0.3942,0.2934,1
ChIJL4Nt4TcZ6zkRrw07pDDh_Ik,27.6786375,85.3143559,Patan durbar square,0.3502,0.4305,0.3592,0.2267,1
ChIJhbZcVTMY6zkRSbObjZ3kggE,27.6758924,85.3138069,Patan durbar square,0.4529,0.5095,0.365,0.2488,1
ChIJ1eSM9UoZ6zkRqj6vhjwh2Qc,27.6774624,85.3167879,Patan durbar square,0.4532,0.4342,0.3665,0.2654,1
ChIJZQBKcf0Z6zkRPwWXpkU4Jv4,27.6806781,85.3104166,Patan durbar square,0.198,0.3654,0.3824,0.2563,1
ChIJjf3ELVgZ6zkRfkKFRkWGZ64,27.6794525,85.3080161,Patan durbar square,0.1761,0.3912,0.393,0.2949,1
ChIJHVhKXvUZ6zkRoM_A149iGS4,27.6787003,85.3111704,Patan durbar square,0.2307,0.3421,0.3557,0.2545,1
ChIJyxNFNs4Z6zkR6Fwvilsj9g0,27.671502,85.3208604,Patan durbar square,0.551,0.4509,0.4084,0.4624,1
ChIJsdfrkTUY6zkRNmOfFQ3Kpj4,27.6808872,85.3100494,Patan durbar square,0.1922,0.3754,0.3848,0.2561,1
ChIJM_7DoKgZ6zkRQrBXzuaYt5o,27.670507,85.31148429999999,Patan durbar square,0.2394,0.4136,0.4651,0.2997,1
ChIJfUWPZQAZ6zkRT1WwnCfZFCk,27.6716935,85.319497,Patan durbar square,0.5293,0.4832,0.4407,0.4393,1
ChIJLXPN5jQY6zkRU7Mp9XWnoZU,27.6784332,85.3121223,Patan durbar square,0.3091,0.375,0.3472,0.2348,1
ChIJAebuP6cZ6zkRiL-7S_IrAW0,27.676767,85.3246532,Patan durbar square,0.3988,0.4115,0.3886,0.4234,1
ChIJa62kjjIY6zkR_LFhjjck9eQ,27.6711925,85.31149429999999,Patan durbar square,0.2751,0.4173,0.4553,0.3003,1
ChIJzfbcnI8Z6zkR9AV3g2dZPsI,27.671426200000003,85.3202125,Patan durbar square,0.5386,0.4918,0.4196,0.4531,1
ChIJ5Z9iQVYZ6zkRPROXQqvkNFA,27.6756733,85.3150979,Patan durbar square,0.4771,0.5125,0.3707,0.2696,1
ChIJTejNBwAZ6zkR4jKEPNnGj9w,27.6857364,85.31256929999999,Patan durbar square,0.2419,0.3893,0.4549,0.3423,1
ChIJ1SFAe7IX6zkRZtV2wr3SmOo,27.6576239,85.325566,Patan durbar square,0.0148,0.2478,0.5423,0.075,1
ChIJC20FUogZ6zkRM1V33yXv0p4,27.681703,85.3108147,Patan durbar square,0.1816,0.3581,0.3879,0.2469,1
ChIJxy-ZMwAZ6zkRYVk60NgynLM,27.6785,85.311335,Patan durbar square,0.2463,0.34,0.356,0.2531,1
ChIJLxPAdMcZ6zkRt1Tcqc1kTXg,27.677404100000004,85.30924019999999,Patan durbar square,0.2108,0.3537,0.3738,0.2755,1
ChIJ4aiWULwZ6zkRgGIH-VtRSNg,27.6784415,85.30991829999999,Patan durbar square,0.2131,0.3804,0.3641,0.2659,1
ChIJp-utvskZ6zkRysiFZgdhY3U,27.6763937,85.3085096,Patan durbar square,0.2112,0.3635,0.3861,0.3021,1
ChIJdQDA7MwZ6zkRsVtUQxRYxS4,27.6742958,85.3150855,Patan durbar square,0.4885,0.5134,0.388,0.272,1
ChIJ_WvRtXgZ6zkRWWb7yugCTs0,27.6722017,85.31966010000001,Patan durbar square,0.5268,0.4813,0.4252,0.4476,1
ChIJuXA2Qu8Z6zkRdWZWLnZStWs,27.677632,85.3113412,Patan durbar square,0.2866,0.3709,0.358,0.2479,1
ChIJCf01QAAZ6zkR4cmGVxni-wk,27.6765759,85.3214479,Patan durbar square,0.4602,0.3919,0.3798,0.3601,1
ChIJpRiAYfcZ6zkRGafCMRyIANg,27.674546,85.3259803,Patan durbar square,0.372,0.3606,0.3905,0.4771,1
ChIJMXqtJUwZ6zkR9kA9Ap00UUY,27.6803424,85.32566779999999,Patan durbar square,0.2434,0.3584,0.4885,0.2671,1
ChIJPY5zLLEZ6zkRmlYTSd5xJxE,27.666097200000003,85.33123789999999,Patan durbar square,0.271,0.4682,0.4656,0.3918,1
ChIJ80yHRQAZ6zkRgARcPl_WjeA,27.6750143,85.3209097,Patan durbar square,0.5329,0.4399,0.3666,0.4047,1
ChIJZ5RhXQMZ6zkR1aUoP6ylBLs,27.6777831,85.3123464,Patan durbar square,0.361,0.3778,0.3455,0.2271,1
ChIJ2XnOdNAZ6zkRLIyT5UuiR8Q,27.6689262,85.3237278,Patan durbar square,0.5126,0.463,0.4546,0.4984,1
ChIJL4t-CgAZ6zkRkBS_ooAjedY,27.6715595,85.3187571,Patan durbar square,0.4974,0.5302,0.4408,0.4073,1
ChIJU1EiIsIZ6zkRk1oN-iWWGgo,27.6737381,85.32586719999999,Patan durbar square,0.3991,0.3558,0.3908,0.4986,1
ChIJEURnbQAZ6zkRSnzayK8Ju2I,27.6697534,85.3329497,Patan durbar square,0.2794,0.4141,0.5075,0.3736,1
ChIJyQhYlyEZ6zkRFJ7uJDVEgFE,27.673472,85.3192483,Patan durbar square,0.5686,0.5054,0.4052,0.4255,1
ChIJGevwGBgZ6zkRkXkE8unZ-f4,27.6719052,85.313116,Patan durbar square,0.3381,0.4345,0.4114,0.2944,1
ChIJe1xe5d4Z6zkRkTVv0pjKcz8,27.6684678,85.3163774,Patan durbar square,0.3014,0.4558,0.4657,0.3701,1
ChIJVdJXD8kZ6zkR01xaeHUnHl8,27.679772,85.3204441,Patan durbar square,0.3399,0.4378,0.4329,0.24,1
ChIJ3a3VyEQZ6zkRWdBe62BxfW0,27.6757893,85.31436459999999,Patan durbar square,0.4626,0.5124,0.3681,0.2582,1
ChIJ8WGYx_kZ6zkRRUKKILUMgr8,27.6650501,85.32030470000001,Patan durbar square,0.2918,0.4787,0.5419,0.3322,1
ChIJW8AWRQAZ6zkR99RdoF-Miuw,27.6668553,85.3135532,Patan durbar square,0.1274,0.3245,0.4975,0.2726,1
ChIJuXZj2ckZ6zkRzwfTmMh-OgY,27.681844,85.32043379999999,Patan durbar square,0.2772,0.452,0.4418,0.2497,1
ChIJ_cQBm6cZ6zkRbbHHIz5W3ss,27.6673772,85.3310553,Patan durbar square,0.297,0.4552,0.4691,0.426,1
ChIJ3Q9VUDAZ6zkR96P91ftRHBI,27.6726121,85.323517,Patan durbar square,0.5966,0.3993,0.3549,0.4997,1
ChIJT1lk3f8Z6zkRKwiV-8xFIdw,27.6786669,85.3208274,Patan durbar square,0.3632,0.4553,0.4138,0.2799,1
ChIJD97BGAAZ6zkR0KbJ0PRkd9E,27.6687847,85.3297947,Patan durbar square,0.3475,0.4668,0.4842,0.4804,1
ChIJF0QB4gAZ6zkRcfpvs7rgJDc,27.6770962,85.30910879999999,Patan durbar square,0.2135,0.3518,0.3741,0.285,1
ChIJIT28BjIY6zkRhalCG04xYus,27.670276200000004,85.3087154,Patan durbar square,0.1497,0.2996,0.4721,0.2626,1
ChIJtyRbQ4sZ6zkR68Hz-ud1fKQ,27.6696016,85.30966640000001,Patan durbar square,0.1516,0.3009,0.4691,0.2622,1
ChIJDbZUt4UX6zkRL_DnSqoODaY,27.6769263,85.31166449999999,Patan durbar square,0.3352,0.3908,0.3604,0.235,1
