place_id,latitude,longitude,search_area,primary_type,searched_as,label,feasibility_score,feasibility_label,cluster,bank_count_500m,bank_count_500m_normalized,bank_count_500m_contribution,bus_stop_count_500m,bus_stop_count_500m_normalized,bus_stop_count_500m_contribution,cinema_count_500m,cinema_count_500m_normalized,cinema_count_500m_contribution,clinic_count_500m,clinic_count_500m_normalized,clinic_count_500m_contribution,college_count_500m,college_count_500m_normalized,college_count_500m_contribution,hospital_count_500m,hospital_count_500m_normalized,hospital_count_500m_contribution,museum_count_500m,museum_count_500m_normalized,museum_count_500m_contribution,office_count_500m,office_count_500m_normalized,office_count_500m_contribution,parking_space_count_500m,parking_space_count_500m_normalized,parking_space_count_500m_contribution,recreation_count_500m,recreation_count_500m_normalized,recreation_count_500m_contribution,retail_count_500m,retail_count_500m_normalized,retail_count_500m_contribution,school_count_500m,school_count_500m_normalized,school_count_500m_contribution,temple_count_500m,temple_count_500m_normalized,temple_count_500m_contribution,nearest_restaurant_m,nearest_restaurant_m_normalized,nearest_restaurant_m_contribution,competitor_count_500m,competitor_count_500m_normalized,competitor_count_500m_contribution,avg_restaurant_rating_500m,avg_restaurant_rating_500m_normalized,avg_restaurant_rating_500m_contribution,avg_review_ratings_500m,avg_review_ratings_500m_normalized,avg_review_ratings_500m_contribution
ChIJT7TgRXEZ6zkRDjURef5wPTg,27.6938244,85.3292669,Baneshwor,family_restaurant,restaurant,1,20.80364121473501,Moderate,0,20,0.2105263157894736,0.0145189685282036,2,0.1818181818181818,0.0157691010321283,1,0.1428571428571428,0.025274029809325,22,0.2894736842105263,0.0133138850698998,18,0.28125,0.0194795513104537,5,0.1612903225806451,0.0067016945897505,1,0.0277777777777777,0.0044604743813872,65,0.6310679611650486,0.0265447358132637,13,0.5652173913043478,0.0418860454999695,15,0.1948051948051948,0.0068970270254417,58,0.3670886075949367,0.0089055875189316,17,0.2833333333333333,0.0083064618655073,9,0.0865384615384615,0.0060429445356329,102.74377852844326,0.0238092940244177,0.0013173071822856,18,0.8536585365853658,0.0066021904032002,4.438888888888889,0.1402777777777777,0.0016219747592807,22.944444444444443,0.985071806500378,0.0003944328226876
ChIJaZxtbJkZ6zkRjJJmY9US5w0,27.6983381,85.3385308,Baneshwor,fast_food_restaurant,restaurant,1,17.532429837177375,Moderate,0,22,0.231578947368421,0.015970865381024,0,0.0,0.0,0,0.0,0.0,43,0.5657894736842105,0.0260225935457134,22,0.34375,0.0238083404905546,10,0.3225806451612903,0.0134033891795011,1,0.0277777777777777,0.0044604743813872,67,0.6504854368932039,0.0273614969152103,4,0.1739130434782608,0.0128880139999906,15,0.1948051948051948,0.0068970270254417,58,0.3670886075949367,0.0089055875189316,38,0.6333333333333333,0.0185673853464282,12,0.1153846153846153,0.0080572593808439,33.55483773230503,0.0077758187303662,0.0004302161101945,27,0.7804878048780488,0.0060362883686401,4.25925925925926,0.1851851851851849,0.002141220804331,97.44444444444444,0.9343915343915344,0.0003741399235806
ChIJQ1Uw7b8Z6zkR-fjNfHeUMgQ,27.6863705,85.3423227,Baneshwor,restaurant,restaurant,1,23.702089281325303,Moderate,0,26,0.2736842105263158,0.0188746590866647,4,0.3636363636363636,0.0315382020642567,0,0.0,0.0,45,0.5921052631578947,0.0272329467338861,29,0.453125,0.031383721555731,18,0.5806451612903226,0.0241261005231021,1,0.0277777777777777,0.0044604743813872,66,0.6407766990291263,0.026953116364237,5,0.217391304347826,0.0161100174999882,22,0.2857142857142857,0.0101156396373146,124,0.7848101265822784,0.0190395319370263,22,0.3666666666666666,0.0107495388847742,11,0.1057692307692307,0.0073858210991069,64.4690681580598,0.0149397172387478,0.0008265762437028,25,0.7967479674796748,0.0061620443763201,4.408,0.1479999999999999,0.0017112636668213,181.52,0.8771972789115646,0.0003512387589329
ChIJiwBJWG4Z6zkRxWAyrzZaK4U,27.6881305,85.3340005,Baneshwor,restaurant,restaurant,1,35.2037678484772,High,2,56,0.5894736842105263,0.0406531118789703,6,0.5454545454545454,0.047307303096385,2,0.2857142857142857,0.0505480596186501,65,0.8552631578947368,0.0393364786156133,48,0.75,0.05194547016121,12,0.3870967741935484,0.0160840670154014,1,0.0277777777777777,0.0044604743813872,64,0.6213592233009708,0.0261363552622904,9,0.391304347826087,0.0289980314999789,16,0.2077922077922078,0.0073568288271378,71,0.4493670886075949,0.0109016674800715,28,0.4666666666666667,0.0136812313078945,10,0.0961538461538461,0.0067143828173699,47.80877413864404,0.0110789497594623,0.0006129698795501,45,0.6341463414634146,0.0049044842995201,4.293333333333332,0.1766666666666669,0.0020427246473317,171.24444444444444,0.8841874527588812,0.0003540376960088
ChIJl_lo45kZ6zkRmA7XMScQoJA,27.6856663,85.33048570000001,Baneshwor,restaurant,restaurant,1,24.11183799097906,Moderate,0,32,0.3368421052631579,0.0232303496451259,0,0.0,0.0,1,0.1428571428571428,0.025274029809325,49,0.6447368421052632,0.0296536531102315,30,0.46875,0.0324659188507563,7,0.2258064516129032,0.0093823724256508,1,0.0277777777777777,0.0044604743813872,90,0.8737864077669902,0.0367542495875959,8,0.3478260869565217,0.0257760279999812,16,0.2077922077922078,0.0073568288271378,90,0.569620253164557,0.0138190151155836,24,0.4,0.011726769692481,14,0.1346153846153846,0.0094001359443179,256.9795336784029,0.0595510634633027,0.0032948076298484,25,0.7967479674796748,0.0061620443763201,4.303999999999999,0.1740000000000001,0.0020118910677494,186.76,0.8736326530612245,0.0003498114462977
ChIJU16JVQAZ6zkRbixPQkCWeeA,27.692385,85.32963900000001,Baneshwor,fast_food_restaurant,restaurant,1,19.065444373724965,Moderate,0,22,0.231578947368421,0.015970865381024,2,0.1818181818181818,0.0157691010321283,0,0.0,0.0,31,0.4078947368421052,0.0187604744166771,25,0.390625,0.0270549323756302,4,0.1290322580645161,0.0053613556718004,1,0.0277777777777777,0.0044604743813872,72,0.6990291262135923,0.0294033996700767,10,0.4347826086956521,0.0322200349999765,13,0.1688311688311688,0.0059774234220495,67,0.4240506329113924,0.01028748903049,21,0.35,0.0102609234809209,10,0.0961538461538461,0.0067143828173699,11.652110409892927,0.0027001977806112,0.0001493950188671,22,0.8211382113821138,0.0063506783878402,4.472727272727273,0.1318181818181818,0.0015241598998101,41.59090909090909,0.972387136672851,0.0003893537512007
ChIJzXwsDQAZ6zkR45Tf2u0R-2s,27.6985325,85.34750729999999,Baneshwor,restaurant,restaurant,1,16.71400891177704,Moderate,0,9,0.0947368421052631,0.0065335358376916,3,0.2727272727272727,0.0236536515481925,0,0.0,0.0,32,0.4210526315789473,0.0193656510107634,10,0.15625,0.0108219729502521,13,0.4193548387096774,0.0174244059333515,1,0.0277777777777777,0.0044604743813872,53,0.5145631067961165,0.0216441692015842,4,0.1739130434782608,0.0128880139999906,15,0.1948051948051948,0.0068970270254417,65,0.4113924050632911,0.0099803998056993,23,0.3833333333333333,0.0112381542886276,16,0.1538461538461538,0.0107430125077919,149.3835079346105,0.0346173356066464,0.001915288407101,7,0.943089430894309,0.0072938484454402,4.342857142857143,0.1642857142857141,0.0018995687421279,72.57142857142857,0.9513119533527696,0.0003809150323269
ChIJaQ7iRAcZ6zkRa8Q9aF7u9UE,27.6947152,85.33714719999999,Baneshwor,barbecue_restaurant,restaurant,1,22.28578559847528,Moderate,0,33,0.3473684210526316,0.023956298071536,1,0.0909090909090909,0.0078845505160641,1,0.1428571428571428,0.025274029809325,35,0.4605263157894737,0.0211811807930225,28,0.4375,0.0303015242607058,9,0.2903225806451613,0.012063050261551,1,0.0277777777777777,0.0044604743813872,72,0.6990291262135923,0.0294033996700767,4,0.1739130434782608,0.0128880139999906,21,0.2727272727272727,0.0096558378356184,74,0.4683544303797468,0.0113623013172576,41,0.6833333333333333,0.0200332315579884,9,0.0865384615384615,0.0060429445356329,26.95268158892848,0.0062458703571978,0.0003455679900766,32,0.7398373983739838,0.0057218983494401,4.3375,0.1656249999999999,0.0019150543568735,118.15625,0.9203018707482992,0.0003684982782053
ChIJhY44foAZ6zkRnK2N8ZZeSpw,27.6819269,85.3338828,Baneshwor,restaurant,restaurant,1,18.61180871468329,Moderate,0,16,0.1684210526315789,0.0116151748225629,1,0.0909090909090909,0.0078845505160641,0,0.0,0.0,30,0.3947368421052631,0.0181552978225907,17,0.265625,0.0183973540154285,8,0.2580645161290322,0.0107227113436009,1,0.0277777777777777,0.0044604743813872,89,0.8640776699029126,0.0363458690366226,3,0.1304347826086956,0.0096660104999929,27,0.3506493506493506,0.0124146486457951,97,0.6139240506329114,0.0148938274023512,18,0.3,0.0087950772693607,33,0.3173076923076923,0.0221574632973209,115.5995227489194,0.0267884154703287,0.0014821343322874,15,0.8780487804878049,0.0067908244147202,4.319999999999999,0.1700000000000001,0.0019656406983758,108.86666666666666,0.9266213151927438,0.0003710286483708
ChIJUYaFdQAZ6zkRdiX3RNcV6oo,27.6868592,85.33516879999999,Baneshwor,restaurant,restaurant,1,36.08781854949441,High,2,51,0.5368421052631579,0.0370233697469194,6,0.5454545454545454,0.047307303096385,2,0.2857142857142857,0.0505480596186501,60,0.7894736842105263,0.0363105956451815,46,0.71875,0.0497810755711596,17,0.5483870967741935,0.0227857616051519,1,0.0277777777777777,0.0044604743813872,76,0.7378640776699029,0.0310369218739699,11,0.4782608695652174,0.0354420384999742,13,0.1688311688311688,0.0059774234220495,81,0.5126582278481012,0.0124371136040252,28,0.4666666666666667,0.0136812313078945,9,0.0865384615384615,0.0060429445356329,21.32632486121644,0.0049420485245282,0.00027343087157,39,0.6829268292682927,0.0052817523225601,4.258974358974358,0.1852564102564105,0.0021420443507942,198.3846153846154,0.865724751439037,0.0003466450416379
