place_id,latitude,longitude,search_area,Demand,Accessibility,Competition,Population
BG_01994,27.67213169699217,85.32427826241985,Pulchowk,0.5742,0.4087,0.3572,0.5336
BG_01995,27.68038714869858,85.31336393116132,Pulchowk,0.2547,0.3633,0.3697,0.2556
BG_01996,27.68198261144221,85.3236756369297,Pulchowk,0.2123,0.388,0.5215,0.2352
BG_01997,27.66772738375273,85.32524315850608,Pulchowk,0.4788,0.4098,0.4746,0.5033
BG_01998,27.68992330573158,85.32417491977078,Pulchowk,0.2057,0.3645,0.5471,0.3468
BG_01999,27.68508104324896,85.30575327920077,Pulchowk,0.1286,0.3437,0.4754,0.2263
BG_02000,27.66913725607944,85.32454909288066,Pulchowk,0.4955,0.4361,0.4416,0.5352
BG_02001,27.68002277285231,85.31171927075552,Pulchowk,0.2357,0.3422,0.362,0.2565
BG_02002,27.677488892825377,85.32055493264292,Pulchowk,0.4393,0.3972,0.4044,0.3223
BG_02003,27.689327470285047,85.32044683034015,Pulchowk,0.2742,0.4523,0.5263,0.3179
BG_02004,27.668078042430537,85.31502184265514,Pulchowk,0.2012,0.4144,0.4683,0.3393
BG_02005,27.677677192610016,85.32667045444562,Pulchowk,0.3553,0.347,0.4322,0.3794
BG_02006,27.675724550026025,85.30759444889351,Pulchowk,0.1827,0.3411,0.4045,0.3259
BG_02007,27.6698050893402,85.31385734630231,Pulchowk,0.276,0.4042,0.4688,0.3405
BG_02008,27.67111428806165,85.31768785781571,Pulchowk,0.4715,0.5157,0.4417,0.3641
BG_02009,27.66859980643472,85.3142216908865,Pulchowk,0.2136,0.4223,0.4854,0.3384
BG_02010,27.673680784005064,85.33125530640834,Pulchowk,0.1815,0.3752,0.4857,0.3823
BG_02011,27.673167250117547,85.30607954250425,Pulchowk,0.1376,0.2794,0.4977,0.2788
BG_02012,27.69009437049934,85.31272737787704,Pulchowk,0.2633,0.4292,0.5139,0.3452
BG_02013,27.67427000424837,85.31628217203432,Pulchowk,0.5493,0.5305,0.3725,0.307
BG_02014,27.68889776796083,85.31856759260819,Pulchowk,0.283,0.4466,0.5309,0.3195
BG_02015,27.665830132639112,85.31823706086323,Pulchowk,0.2552,0.4397,0.5407,0.3288
BG_02016,27.673953751244195,85.3313517320756,Pulchowk,0.1823,0.3791,0.4782,0.3723
BG_02017,27.683243068333915,85.32231250089367,Pulchowk,0.2481,0.3983,0.5151,0.2317
BG_02018,27.681621436783267,85.31194158213744,Pulchowk,0.1746,0.3107,0.3905,0.2479
BG_02019,27.687307244164348,85.326837119951,Pulchowk,0.2592,0.3748,0.5011,0.3991
BG_02020,27.67755726496592,85.32918925384467,Pulchowk,0.251,0.3752,0.4648,0.3586
BG_02021,27.68124066376506,85.31176774098547,Pulchowk,0.1849,0.3168,0.3865,0.2472
BG_02022,27.675976633659424,85.30412684008556,Pulchowk,0.1225,0.3291,0.5422,0.2431
BG_02023,27.68667998967133,85.31867487293306,Pulchowk,0.3297,0.429,0.5081,0.3088
BG_02024,27.68146808389957,85.3076565976359,Pulchowk,0.1709,0.3896,0.4228,0.2913
BG_02025,27.67800520658589,85.3269309637222,Pulchowk,0.3374,0.3499,0.4402,0.3587
BG_02026,27.67934712057735,85.32801144600549,Pulchowk,0.258,0.3638,0.5004,0.348
BG_02027,27.677628598433564,85.32733444031386,Pulchowk,0.339,0.3532,0.4311,0.3618
BG_02028,27.67798939853359,85.33197020970634,Pulchowk,0.2512,0.4235,0.5398,0.3805
BG_02029,27.68803680027541,85.3200066494114,Pulchowk,0.301,0.4376,0.5549,0.3302
BG_02030,27.669982139506264,85.30673061309855,Pulchowk,0.1034,0.2692,0.483,0.2181
BG_02031,27.683485732744288,85.32741492362729,Pulchowk,0.2835,0.3988,0.5196,0.3147
BG_02032,27.673006647909272,85.30580138745715,Pulchowk,0.1321,0.2772,0.5188,0.2668
BG_02033,27.683986220146576,85.32321195577475,Pulchowk,0.2175,0.3874,0.5026,0.2461
BG_02034,27.66783715106022,85.32331936922718,Pulchowk,0.4763,0.4343,0.4941,0.446
BG_02035,27.67620893802863,85.32479967332385,Pulchowk,0.4086,0.372,0.3606,0.4564
BG_02036,27.68038730886456,85.31846336051936,Pulchowk,0.3619,0.4377,0.4133,0.2343
BG_02037,27.679887629398102,85.31155154631323,Pulchowk,0.2336,0.3547,0.3547,0.2547
BG_02038,27.689764184332915,85.30946736836623,Pulchowk,0.1514,0.2974,0.5076,0.3764
BG_02039,27.68425203294691,85.33136830919956,Pulchowk,0.3531,0.4042,0.5146,0.5245
BG_02040,27.690453398588225,85.31610788114325,Pulchowk,0.2976,0.5133,0.5209,0.3039
BG_02041,27.678487292400654,85.32249441004961,Pulchowk,0.3138,0.336,0.43,0.3184
BG_02042,27.682417331159105,85.33129943885557,Pulchowk,0.3431,0.4108,0.5078,0.4706
BG_02043,27.68244266197504,85.32519084258108,Pulchowk,0.1928,0.3441,0.5107,0.2309
BG_02044,27.676832759527088,85.30692955900342,Pulchowk,0.1833,0.3475,0.4232,0.3148
BG_02045,27.68181882679424,85.30563657434557,Pulchowk,0.1537,0.3916,0.4265,0.2497
BG_02046,27.67785083821381,85.31965662961335,Pulchowk,0.4178,0.4632,0.4027,0.3141
BG_02047,27.68784004514968,85.32074928204098,Pulchowk,0.3015,0.44,0.5594,0.3311
BG_02048,27.68923902414993,85.32290374942306,Pulchowk,0.1961,0.3378,0.563,0.3341
BG_02049,27.67282707900706,85.31753669508922,Pulchowk,0.5388,0.5381,0.3953,0.3573
BG_02050,27.66927928075241,85.31416113384965,Pulchowk,0.2646,0.4201,0.4842,0.3429
BG_02051,27.6807528731629,85.33033599384201,Pulchowk,0.3196,0.4147,0.4861,0.3968
BG_02052,27.69195558045238,85.316362681529,Pulchowk,0.2764,0.5214,0.5263,0.2515
BG_02053,27.66826046289777,85.32515635712342,Pulchowk,0.4959,0.433,0.4659,0.5258
BG_02054,27.6722636044866,85.30793814069938,Pulchowk,0.186,0.3109,0.4665,0.3027
BG_02055,27.672393760919903,85.30829324431285,Pulchowk,0.1958,0.312,0.447,0.3093
BG_02056,27.68873717720086,85.31398545959924,Pulchowk,0.2525,0.3764,0.4902,0.3223
BG_02057,27.68866512584659,85.31662993485335,Pulchowk,0.2735,0.4249,0.5297,0.3289
BG_02058,27.677655679295466,85.32101419982415,Pulchowk,0.4217,0.3958,0.3966,0.3197
BG_02059,27.67512530492307,85.32761773753828,Pulchowk,0.3523,0.3651,0.3834,0.4376
BG_02060,27.67230200734893,85.305269285538,Pulchowk,0.1154,0.271,0.5419,0.2318
BG_02061,27.688235588188768,85.31111615312633,Pulchowk,0.1684,0.3067,0.5047,0.3541
BG_02062,27.68352003435503,85.31011470600647,Pulchowk,0.1652,0.3455,0.4272,0.2756
BG_02063,27.680977282025424,85.31482869862342,Pulchowk,0.3041,0.3893,0.4019,0.2402
BG_02064,27.674791283127465,85.30962203057939,Pulchowk,0.2691,0.3472,0.3566,0.3006
BG_02065,27.66974972867872,85.31509792052465,Pulchowk,0.3339,0.4135,0.4592,0.352
BG_02066,27.68393220660364,85.31951041204113,Pulchowk,0.2726,0.4504,0.466,0.2631
BG_02067,27.67675390101777,85.32374475069977,Pulchowk,0.4159,0.389,0.364,0.4144
BG_02068,27.684358895283484,85.30566489673502,Pulchowk,0.1311,0.355,0.4729,0.2156
BG_02069,27.66737751603433,85.31342846811395,Pulchowk,0.1512,0.3115,0.4761,0.2865
BG_02070,27.673321454992863,85.31028623443268,Pulchowk,0.311,0.3971,0.3901,0.3072
BG_02071,27.68069333186324,85.31159738373309,Pulchowk,0.209,0.3368,0.3792,0.2524
BG_02072,27.676137869178405,85.31899910561054,Pulchowk,0.523,0.4144,0.3815,0.3387
BG_02073,27.68497875923058,85.30436263361857,Pulchowk,0.1164,0.3197,0.5091,0.1838
BG_02074,27.67537655761944,85.30733121309557,Pulchowk,0.1783,0.326,0.419,0.3261
BG_02075,27.682225634103723,85.33071110468008,Pulchowk,0.3547,0.4149,0.5158,0.4437
BG_02076,27.67387924009656,85.31825203045857,Pulchowk,0.5581,0.5262,0.3903,0.3891
BG_02077,27.68493221702193,85.31389754904535,Pulchowk,0.2732,0.3989,0.4622,0.3188
BG_02078,27.691557142709414,85.31429349086571,Pulchowk,0.2816,0.4805,0.5513,0.3129
BG_02079,27.68706191435812,85.31682222167616,Pulchowk,0.3136,0.4262,0.4851,0.3302
BG_02080,27.689329612404663,85.31478736197995,Pulchowk,0.2938,0.4308,0.5166,0.3314
BG_02081,27.689983714258265,85.3094344430569,Pulchowk,0.1488,0.2959,0.5133,0.3827
BG_02082,27.6885610460982,85.31695082654224,Pulchowk,0.2865,0.4349,0.5267,0.3248
BG_02083,27.681757739401725,85.31841428510887,Pulchowk,0.2944,0.4259,0.4196,0.2267
BG_02084,27.674703431927576,85.31991415858138,Pulchowk,0.5779,0.4678,0.3524,0.4019
BG_02085,27.67934370969237,85.31856549054909,Pulchowk,0.3993,0.4593,0.3967,0.2543
BG_02086,27.677501810993853,85.30326515723594,Pulchowk,0.1011,0.3208,0.5066,0.2006
BG_02087,27.6771206857389,85.30516864719037,Pulchowk,0.1593,0.3259,0.4929,0.2677
BG_02088,27.674575193490405,85.32294682066517,Pulchowk,0.4645,0.3673,0.3542,0.4815
BG_02089,27.670734794260834,85.30867494696619,Pulchowk,0.1551,0.3123,0.454,0.2754
BG_02090,27.6767334685718,85.3319128642507,Pulchowk,0.2177,0.4053,0.5046,0.3482
BG_02091,27.68621099433295,85.31927987333741,Pulchowk,0.3212,0.4423,0.5129,0.2984
BG_02092,27.689193465844635,85.30927602470759,Pulchowk,0.1519,0.3108,0.4877,0.3762
BG_02093,27.68671593395714,85.30608617418378,Pulchowk,0.1546,0.3293,0.4851,0.2877
BG_02094,27.676209821907342,85.30975681795695,Pulchowk,0.2347,0.3447,0.3586,0.2815
BG_02095,27.683373722471835,85.31800679555452,Pulchowk,0.2931,0.4584,0.4516,0.2725
BG_02096,27.687564521129545,85.31910822037007,Pulchowk,0.315,0.4452,0.5356,0.3209
BG_02097,27.68361813338516,85.31134629258219,Pulchowk,0.1688,0.3322,0.428,0.2788
BG_02098,27.667389699352743,85.31094617503989,Pulchowk,0.1253,0.307,0.4926,0.2324
BG_02099,27.67723374552808,85.3294937867519,Pulchowk,0.2455,0.3781,0.4765,0.3578
BG_02100,27.705851321903417,85.32564337666275,Durbar Marg,0.3788,0.5321,0.5174,0.592
BG_02101,27.71318736723412,85.3063218181143,Durbar Marg,0.3387,0.4541,0.3543,0.6047
BG_02102,27.715070343691032,85.33158569786357,Durbar Marg,0.1344,0.3348,0.6093,0.2317
BG_02103,27.71351632686848,85.33262232644651,Durbar Marg,0.0877,0.3394,0.5715,0.2088
BG_02104,27.70074542562149,85.31433468283957,Durbar Marg,0.3285,0.6193,0.5213,0.2556
BG_02105,27.71665075359986,85.3227769024284,Durbar Marg,0.2854,0.4941,0.4837,0.3154
BG_02106,27.709079577461644,85.30575850444441,Durbar Marg,0.3517,0.3618,0.4239,0.849
BG_02107,27.700577290957938,85.31340594489438,Durbar Marg,0.3546,0.6454,0.4923,0.3179
BG_02108,27.7150058060098,85.33023043343513,Durbar Marg,0.1647,0.4068,0.5661,0.3023
BG_02109,27.70379237923718,85.31378045616783,Durbar Marg,0.4362,0.7397,0.4569,0.458
BG_02110,27.705823065593407,85.32741511830298,Durbar Marg,0.3635,0.5287,0.5339,0.6082
BG_02111,27.71957490936304,85.31535046400172,Durbar Marg,0.2447,0.3867,0.4871,0.3402
BG_02112,27.70183937329023,85.30950036290177,Durbar Marg,0.5323,0.5787,0.3662,0.8331
BG_02113,27.720345430295563,85.30689318681513,Durbar Marg,0.2469,0.4334,0.5055,0.3511
BG_02114,27.704994880190988,85.31596037281484,Durbar Marg,0.4966,0.6996,0.503,0.4532
BG_02115,27.70884614701958,85.31990727008387,Durbar Marg,0.4337,0.6332,0.3802,0.405
BG_02116,27.719343968907243,85.31522024725727,Durbar Marg,0.2565,0.3995,0.489,0.3411
BG_02117,27.7122191919572,85.33192733617354,Durbar Marg,0.1371,0.3495,0.5477,0.2688
BG_02118,27.706781742278466,85.3284025337798,Durbar Marg,0.3088,0.478,0.5398,0.5642
BG_02119,27.7047831613576,85.3165773515905,Durbar Marg,0.4744,0.6863,0.5034,0.3985
BG_02120,27.710963267566594,85.30682714291001,Durbar Marg,0.3894,0.3966,0.3974,0.7516
BG_02121,27.70061857617965,85.31908172063031,Durbar Marg,0.2381,0.4722,0.5312,0.267
BG_02122,27.70685507963842,85.32148017860648,Durbar Marg,0.4828,0.5666,0.4615,0.5458
BG_02123,27.714721141594683,85.33271556537275,Durbar Marg,0.1025,0.3105,0.6043,0.1769
BG_02124,27.71770374989604,85.32818296637001,Durbar Marg,0.2661,0.4702,0.5285,0.4048
BG_02125,27.71363119389141,85.31725547028466,Durbar Marg,0.2842,0.4299,0.3511,0.1892
BG_02126,27.720054095392243,85.30638748076339,Durbar Marg,0.246,0.4233,0.4935,0.3329
BG_02127,27.705661680774146,85.32736856659739,Durbar Marg,0.3665,0.533,0.5337,0.607
BG_02128,27.715217404621026,85.30500986523361,Durbar Marg,0.2802,0.4667,0.4247,0.4822
BG_02129,27.724200118347564,85.31453616906529,Durbar Marg,0.1027,0.3071,0.5625,0.2902
BG_02130,27.707576889347845,85.32605035520893,Durbar Marg,0.3811,0.5873,0.4945,0.5206
BG_02131,27.722568048978623,85.30839307948362,Durbar Marg,0.2007,0.4252,0.5109,0.2932
BG_02132,27.71844094725957,85.32328844893563,Durbar Marg,0.3144,0.4504,0.4749,0.4126
BG_02133,27.71830277614817,85.3121850198066,Durbar Marg,0.4176,0.5763,0.3159,0.4813
BG_02134,27.70708699550309,85.31042149852858,Durbar Marg,0.587,0.5169,0.4219,0.8701
BG_02135,27.724314012620788,85.31278508777311,Durbar Marg,0.0997,0.3099,0.5574,0.3022
BG_02136,27.721476454468142,85.31690280999659,Durbar Marg,0.2414,0.3309,0.4876,0.338
BG_02137,27.71854039709197,85.30734274576017,Durbar Marg,0.3349,0.5708,0.4035,0.4658
BG_02138,27.71245288947336,85.32302121151433,Durbar Marg,0.313,0.5577,0.4613,0.2838
BG_02139,27.719984893512965,85.30726325288894,Durbar Marg,0.2683,0.4741,0.4394,0.3896
BG_02140,27.71974419562764,85.3303664057435,Durbar Marg,0.0921,0.3253,0.5207,0.2693
BG_02141,27.71056989531053,85.31399713136572,Durbar Marg,0.5326,0.5673,0.2634,0.5499
BG_02142,27.710112467617595,85.32321502971844,Durbar Marg,0.3895,0.6054,0.437,0.3882
BG_02143,27.69964593829903,85.32159950896055,Durbar Marg,0.2021,0.3687,0.5215,0.2558
BG_02144,27.707493605347288,85.32153721686521,Durbar Marg,0.4386,0.5848,0.4345,0.5229
BG_02145,27.70249992607172,85.30841799028177,Durbar Marg,0.5329,0.4781,0.3693,0.9691
BG_02146,27.71237590525585,85.33233837156614,Durbar Marg,0.1259,0.347,0.5481,0.2445
BG_02147,27.71503129002179,85.32998297704906,Durbar Marg,0.1656,0.4219,0.5654,0.3179
BG_02148,27.704022827028982,85.32384171708826,Durbar Marg,0.3901,0.5092,0.4794,0.5934
BG_02149,27.70256707288989,85.32720720718478,Durbar Marg,0.3014,0.4756,0.4892,0.5733
BG_02150,27.70726167538481,85.32871905504247,Durbar Marg,0.2973,0.4774,0.5493,0.5406
BG_02151,27.713962649078105,85.30572178841602,Durbar Marg,0.3127,0.4516,0.3841,0.5599
BG_02152,27.70056521724221,85.3214380787771,Durbar Marg,0.2683,0.4257,0.4973,0.3336
BG_02153,27.722955596137496,85.32197050374685,Durbar Marg,0.1772,0.3431,0.4635,0.3512
BG_02154,27.70670698481408,85.30945339559995,Durbar Marg,0.5909,0.4324,0.4122,0.9684
BG_02155,27.71909349881204,85.31187936423831,Durbar Marg,0.3883,0.6034,0.3994,0.5104
BG_02156,27.707046814349624,85.30917645033743,Durbar Marg,0.5647,0.4015,0.4157,0.9814
BG_02157,27.719211113579853,85.31263441657879,Durbar Marg,0.3537,0.5369,0.4249,0.4772
BG_02158,27.723449659897906,85.31187272017272,Durbar Marg,0.1548,0.3121,0.5324,0.3593
BG_02159,27.70505870808019,85.31303343266924,Durbar Marg,0.4927,0.751,0.4201,0.605
BG_02160,27.70541444158465,85.31763912272234,Durbar Marg,0.3891,0.5873,0.4746,0.3584
BG_02161,27.717324006247825,85.3230257817093,Durbar Marg,0.3134,0.4952,0.4794,0.347
BG_02162,27.70172081176317,85.32379188837014,Durbar Marg,0.2823,0.4195,0.5004,0.4685
BG_02163,27.70416672081105,85.31423617475691,Durbar Marg,0.4377,0.7214,0.4673,0.463
BG_02164,27.714071027440664,85.32585410070003,Durbar Marg,0.3715,0.5373,0.5149,0.33
BG_02165,27.712974525000668,85.31590160147924,Durbar Marg,0.4112,0.481,0.2809,0.2797
BG_02166,27.71690009170514,85.31383741429704,Durbar Marg,0.3495,0.5657,0.2927,0.3753
BG_02167,27.72101334860472,85.32807825415067,Durbar Marg,0.1237,0.3653,0.4907,0.3753
BG_02168,27.7223319924007,85.32081021612012,Durbar Marg,0.2037,0.3547,0.4534,0.3448
BG_02169,27.71460006621877,85.3311607806635,Durbar Marg,0.1393,0.363,0.5931,0.2604
BG_02170,27.71959174511058,85.32947598917228,Durbar Marg,0.1057,0.3361,0.5039,0.3236
BG_02171,27.72565978953497,85.31626007722251,Durbar Marg,0.0631,0.2705,0.6522,0.1785
BG_02172,27.709545108016584,85.31964750325835,Durbar Marg,0.4444,0.6084,0.3535,0.3418
BG_02173,27.710430564118514,85.30459425642833,Durbar Marg,0.3298,0.3817,0.5113,0.766
BG_02174,27.71767649029172,85.3064992780399,Durbar Marg,0.3207,0.5308,0.3967,0.4432
BG_02175,27.707321509919904,85.31442236894189,Durbar Marg,0.4882,0.6088,0.4122,0.6034
BG_02176,27.70906775652549,85.30383810657545,Durbar Marg,0.2788,0.3651,0.5038,0.8401
BG_02177,27.71901841406739,85.32442514491076,Durbar Marg,0.2896,0.4382,0.484,0.4712
BG_02178,27.72520394947253,85.32023006288911,Durbar Marg,0.111,0.2964,0.4988,0.1735
BG_02179,27.72300741121269,85.31984345297141,Durbar Marg,0.1755,0.3258,0.4746,0.2952
BG_02180,27.7067292515882,85.30912685239109,Durbar Marg,0.5836,0.3866,0.4146,0.9923
BG_02181,27.72087549405415,85.3067765825805,Durbar Marg,0.2318,0.4193,0.4936,0.3152
BG_02182,27.708961773979222,85.30738785619536,Durbar Marg,0.3945,0.3467,0.4181,0.9088
BG_02183,27.712426953960183,85.31913929182889,Durbar Marg,0.2891,0.4879,0.3788,0.1883
BG_02184,27.714283610780388,85.31713696168626,Durbar Marg,0.2693,0.408,0.3752,0.1785
BG_02185,27.71093713655232,85.3046892862982,Durbar Marg,0.3126,0.3786,0.5217,0.7271
BG_02186,27.70233578049321,85.31567885173524,Durbar Marg,0.365,0.6884,0.535,0.2836
BG_02187,27.701506035915973,85.31658976449452,Durbar Marg,0.2637,0.5819,0.5589,0.2431
BG_02188,27.7004707209651,85.32370452339332,Durbar Marg,0.2294,0.3927,0.4983,0.3614
BG_02189,27.720988680559177,85.3074636587205,Durbar Marg,0.2345,0.4372,0.4921,0.3446
BG_02190,27.711990984420368,85.32610376122382,Durbar Marg,0.3552,0.5741,0.4945,0.3782
BG_02191,27.719913134802148,85.31055306205845,Durbar Marg,0.3751,0.5614,0.4229,0.5228
BG_02192,27.712619203139287,85.30720772461844,Durbar Marg,0.4137,0.4763,0.2892,0.6725
BG_02193,27.71454412910376,85.30322578461056,Durbar Marg,0.1568,0.3585,0.5036,0.4226
BG_02194,27.70431659970168,85.32454537398115,Durbar Marg,0.3688,0.5351,0.4992,0.6143
BG_02195,27.723510955672083,85.32602250940572,Durbar Marg,0.1193,0.2962,0.5835,0.3029
BG_02196,27.709105861208084,85.32096089385067,Durbar Marg,0.4245,0.5684,0.3752,0.4219
BG_02197,27.71068339984516,85.32690966251256,Durbar Marg,0.3394,0.5564,0.5071,0.4403
BG_02198,27.71963886313597,85.3121618216346,Durbar Marg,0.3576,0.5356,0.4228,0.4972
BG_02199,27.7088027003622,85.3216041034,Durbar Marg,0.4056,0.557,0.4139,0.4464
BG_02200,27.709583935806048,85.33143811769517,Durbar Marg,0.2036,0.3625,0.5191,0.3657
BG_02201,27.724853405243376,85.31715896196991,Durbar Marg,0.1207,0.288,0.6425,0.2247
BG_02202,27.72405804498585,85.31518101728508,Durbar Marg,0.1077,0.3057,0.5694,0.2927
BG_02203,27.70693085295532,85.3134397893754,Durbar Marg,0.4962,0.6208,0.4505,0.6811
BG_02204,27.718752435989263,85.32801574182601,Durbar Marg,0.2509,0.4603,0.5101,0.4151
BG_02205,27.705642002706096,85.3055449562084,Durbar Marg,0.4289,0.3776,0.4175,0.9052
BG_02206,27.71464905259075,85.33084575925082,Durbar Marg,0.1443,0.3815,0.5738,0.2738
BG_02207,27.706457435081177,85.31560876410147,Durbar Marg,0.5045,0.6223,0.4306,0.5213
BG_02208,27.716738373274136,85.3158634259224,Durbar Marg,0.2855,0.3972,0.4454,0.2568
BG_02209,27.718111314791827,85.32258157053232,Durbar Marg,0.3124,0.4689,0.4685,0.375
BG_02210,27.71222181804788,85.31920959152315,Durbar Marg,0.3065,0.4876,0.3761,0.197
BG_02211,27.703164023948617,85.31596432223999,Durbar Marg,0.3731,0.7087,0.5246,0.3359
BG_02212,27.724281155627715,85.31874463037357,Durbar Marg,0.134,0.2933,0.5217,0.2376
BG_02213,27.72112270449832,85.30899496886809,Durbar Marg,0.2912,0.4742,0.4935,0.4089
BG_02214,27.719892165390625,85.32725061786155,Durbar Marg,0.2689,0.4285,0.4768,0.448
BG_02215,27.721239883233185,85.31113097343507,Durbar Marg,0.3312,0.4788,0.5052,0.4772
BG_02216,27.721343319033,85.31062078173049,Durbar Marg,0.3106,0.471,0.5128,0.463
BG_02217,27.71077044304328,85.30453052929842,Durbar Marg,0.3201,0.3803,0.5181,0.7373
BG_02218,27.71079118380846,85.33062434589795,Durbar Marg,0.2238,0.3667,0.5397,0.3425
BG_02219,27.71470334566205,85.30464123456535,Durbar Marg,0.2522,0.425,0.467,0.4876
BG_02220,27.71512701366544,85.30577198813931,Durbar Marg,0.3272,0.4764,0.3507,0.5174
BG_02221,27.719413519365883,85.3059737405312,Durbar Marg,0.2576,0.4431,0.4686,0.3436
BG_02222,27.71921291811204,85.31403889591297,Durbar Marg,0.3127,0.4832,0.459,0.3948
BG_02223,27.70935078321133,85.31135653599704,Durbar Marg,0.5743,0.5134,0.3467,0.7807
BG_02224,27.712971243699844,85.30817375318661,Durbar Marg,0.4664,0.4966,0.2352,0.6855
BG_02225,27.717459290920075,85.31052449862412,Durbar Marg,0.4489,0.6499,0.2768,0.5231
BG_02226,27.704164444010846,85.30712048537734,Durbar Marg,0.4854,0.4113,0.3834,1.0
BG_02227,27.71914004239033,85.3251456524854,Durbar Marg,0.2868,0.4476,0.5048,0.4917
BG_02228,27.722308139700463,85.32444237885244,Durbar Marg,0.179,0.3376,0.4899,0.4194
BG_02229,27.723951896631853,85.31335505005903,Durbar Marg,0.1181,0.3179,0.5467,0.3193
BG_02230,27.72211670985878,85.32355288530543,Durbar Marg,0.19,0.3674,0.5096,0.4421
BG_02231,27.714652373708915,85.33140157535146,Durbar Marg,0.1354,0.3571,0.5978,0.2502
BG_02232,27.71990748173088,85.32300575674743,Durbar Marg,0.3359,0.4184,0.4861,0.4858
BG_02233,27.70517504745229,85.33022478774201,Durbar Marg,0.2961,0.4966,0.4931,0.627
BG_02234,27.71274071140815,85.3156892208659,Durbar Marg,0.425,0.4933,0.2812,0.3056
BG_02235,27.717476905938923,85.32530188400266,Durbar Marg,0.2722,0.496,0.4976,0.4274
BG_02236,27.718269216185195,85.3088483555294,Durbar Marg,0.3922,0.6331,0.3214,0.5444
BG_02237,27.712558487317555,85.31862606194203,Durbar Marg,0.2828,0.4857,0.369,0.1863
BG_02238,27.70014946027701,85.31848094217332,Durbar Marg,0.19,0.4923,0.5478,0.2145
BG_02239,27.711956413839715,85.32709118987586,Durbar Marg,0.2939,0.4681,0.5141,0.3814
BG_02240,27.70754240008081,85.31790637869618,Durbar Marg,0.4401,0.6784,0.3915,0.3885
BG_02241,27.706887423008265,85.31022614387777,Durbar Marg,0.584,0.4574,0.4274,0.891
BG_02242,27.71467375078994,85.30720023274854,Durbar Marg,0.4156,0.4814,0.2995,0.6006
BG_02243,27.71532335683617,85.31709003025246,Durbar Marg,0.2552,0.39,0.4316,0.1813
BG_02244,27.71084036172342,85.30391026277668,Durbar Marg,0.2821,0.406,0.5269,0.7243
BG_02245,27.72173573183745,85.31728165345498,Durbar Marg,0.2358,0.3222,0.4886,0.3314
BG_02246,27.712872867846176,85.3137599195777,Durbar Marg,0.4424,0.4999,0.2145,0.4489
BG_02247,27.722162536292736,85.32594489437061,Durbar Marg,0.1319,0.3111,0.5502,0.4053
BG_02248,27.70807911963011,85.30670902868934,Durbar Marg,0.3746,0.3489,0.4354,0.8877
BG_02249,27.72351768771917,85.31816583986256,Durbar Marg,0.1884,0.2977,0.5194,0.2797
BG_02250,27.721091380786174,85.31515022139143,Durbar Marg,0.2548,0.4081,0.5023,0.3752
BG_02251,27.71254418585762,85.30822488228107,Durbar Marg,0.464,0.4822,0.2401,0.7102
BG_02252,27.721133561121384,85.32365898027885,Durbar Marg,0.3263,0.3975,0.5097,0.4828
BG_02253,27.71193739770339,85.32130682080519,Durbar Marg,0.3134,0.5157,0.3744,0.2422
BG_02254,27.723269268614764,85.30874417172387,Durbar Marg,0.1569,0.3892,0.531,0.2658
BG_02255,27.714766671064183,85.33010824726144,Durbar Marg,0.1667,0.4173,0.5591,0.3086
BG_02256,27.7080117081472,85.3129951411321,Durbar Marg,0.5066,0.5608,0.404,0.6934
BG_02257,27.71833041909065,85.30651994313685,Durbar Marg,0.3113,0.526,0.4089,0.418
BG_02258,27.719515630898545,85.3180818396434,Durbar Marg,0.1908,0.376,0.4496,0.2765
BG_02259,27.707156053875657,85.31786643677802,Durbar Marg,0.437,0.6636,0.4182,0.3985
BG_02260,27.71089094754666,85.32362838664277,Durbar Marg,0.364,0.5509,0.4645,0.3725
BG_02261,27.72036374285094,85.30833550202783,Durbar Marg,0.2889,0.5012,0.4177,0.4208
BG_02262,27.720842702349188,85.32591693045987,Durbar Marg,0.2619,0.3992,0.4887,0.481
BG_02263,27.71491336113922,85.32104444099235,Durbar Marg,0.3167,0.4731,0.4596,0.2076
BG_02264,27.71285601956365,85.32312171592471,Durbar Marg,0.3646,0.5795,0.4755,0.2724
BG_02265,27.70183583471771,85.31767547045033,Durbar Marg,0.2919,0.5581,0.5258,0.29
BG_02266,27.71155522679402,85.32940367732735,Durbar Marg,0.249,0.418,0.5163,0.3802
BG_02267,27.71225661848965,85.33056191821636,Durbar Marg,0.198,0.3677,0.5175,0.3395
BG_02268,27.70704662892157,85.31942385742586,Durbar Marg,0.4701,0.681,0.3993,0.4469
BG_02269,27.722518052192854,85.3246155952862,Durbar Marg,0.1716,0.314,0.4936,0.4005
BG_02270,27.7109581272444,85.33256895977887,Durbar Marg,0.1314,0.3209,0.5102,0.2481
BG_02271,27.72180696042013,85.31228935354012,Durbar Marg,0.2933,0.4667,0.4963,0.4348
BG_02272,27.71775485858185,85.3145119643844,Durbar Marg,0.3024,0.4296,0.3706,0.3557
BG_02273,27.70224717340633,85.31331874138883,Durbar Marg,0.4373,0.6998,0.4893,0.3689
BG_02274,27.709957924589126,85.31955840205192,Durbar Marg,0.4399,0.6323,0.3508,0.3104
BG_02275,27.69991618772078,85.32043527789347,Durbar Marg,0.2202,0.4193,0.533,0.2565
BG_02276,27.70412566077254,85.32002854022228,Durbar Marg,0.4177,0.5612,0.4945,0.4915
