place_id,latitude,longitude,primary_type,search_area,searched_as,bank_count_500m,bus_stop_count_500m,cinema_count_500m,clinic_count_500m,college_count_500m,hospital_count_500m,museum_count_500m,office_count_500m,parking_space_count_500m,recreation_count_500m,retail_count_500m,school_count_500m,temple_count_500m,competitor_count_500m,avg_restaurant_rating_500m,avg_review_ratings_500m,nearest_restaurant_m
ChIJXZJdH6MZ6zkRe54E_8Ro9yk,27.7038502,85.3416195,restaurant,Baneshwor,restaurant,20,0,0,32,12,12,0,51,4,10,49,15,18,10,4.23,128.3,115.4558077411037
ChIJ33mHTwAZ6zkRBft5JQ8BqJc,27.6858637,85.3455085,restaurant,Baneshwor,restaurant,26,1,0,40,25,11,1,78,4,21,114,29,12,30,4.376666666666666,206.6,14.37937546656738
ChIJHQw2KNYZ6zkRtKNtnylpaFc,27.6999583,85.3438303,restaurant,Baneshwor,restaurant,20,0,0,37,22,6,0,49,5,13,48,27,20,10,4.24,73.3,41.790650834817896
ChIJy17xWwAZ6zkR2ptUugJs7DU,27.6946273,85.3277106,family_restaurant,Baneshwor,restaurant,21,3,1,14,14,4,0,63,12,10,43,13,7,15,4.493333333333334,53.4,21.7137735831019
ChIJmWX9DAAZ6zkRn1wiTbVCrlM,27.6866837,85.326116,family_restaurant,Baneshwor,restaurant,8,0,0,23,17,8,1,82,3,20,73,19,8,9,4.444444444444445,83.88888888888889,51.94163983200877
ChIJJcNz4b0Z6zkR8IBFFGdNSZQ,27.6885102,85.333214,restaurant,Baneshwor,restaurant,57,4,2,67,51,10,1,64,9,16,72,30,8,44,4.318181818181819,173.25,67.73979445580201
ChIJXz5ivb4Z6zkRvZy9V0I4NC8,27.6873859,85.33737670000001,restaurant,Baneshwor,restaurant,49,7,2,49,41,15,0,63,9,15,73,24,10,46,4.293478260869566,234.82608695652172,61.84596152948186
ChIJE5VkUhIZ6zkRXsCI3-SsG8o,27.6888877,85.3315252,restaurant,Baneshwor,restaurant,46,5,2,54,46,12,2,60,11,19,63,35,8,36,4.308333333333334,192.05555555555557,54.25211378142954
ChIJcReqS_wZ6zkR2Js-C_kGTKY,27.6927958,85.3266562,restaurant,Baneshwor,restaurant,20,3,0,14,17,4,1,49,11,11,60,8,7,14,4.364285714285714,51.0,136.2476119435892
ChIJbYs7G20Z6zkRL46PudG6JEY,27.7064769,85.34394999999999,family_restaurant,Baneshwor,restaurant,7,0,0,3,7,7,0,21,1,4,20,8,8,4,4.375,221.25,287.46865067590056
ChIJGyW_yJkZ6zkRs-YFF_81lnc,27.6980748,85.3381443,restaurant,Baneshwor,restaurant,24,0,0,41,23,9,1,67,4,16,58,39,13,27,4.255555555555556,103.96296296296296,44.079367912094135
ChIJa90t_pUZ6zkRJFw2_YrJNQ0,27.6882816,85.33445449999999,korean_restaurant,Baneshwor,restaurant,55,6,3,65,49,14,1,70,10,16,65,27,9,46,4.295652173913044,184.80434782608697,47.7549483853438
ChIJJ1tlf5cZ6zkRjxlM37tu2rk,27.6940315,85.3371116,restaurant,Baneshwor,restaurant,38,1,1,39,29,11,1,72,3,20,78,38,9,32,4.303125,141.0,6.525193090242588
ChIJP_9K8NEZ6zkRKj3W_5jAo0M,27.6800704,85.3371945,asian_restaurant,Baneshwor,restaurant,6,1,0,17,6,6,0,63,5,29,76,20,21,12,4.300000000000001,81.16666666666667,166.37879390029667
ChIJixQtaUwZ6zkR-BqhRxf1xFM,27.6869306,85.3424996,restaurant,Baneshwor,restaurant,27,4,0,46,30,18,1,67,4,20,124,23,11,27,4.381481481481482,185.88888888888889,29.322909132304652
ChIJq5FbP40Z6zkRpEiV5GpUpL8,27.6868447,85.3256208,restaurant,Baneshwor,restaurant,8,0,0,24,16,8,1,79,3,23,69,17,8,7,4.371428571428572,48.285714285714285,12.967626237703918
ChIJxz8dQOcZ6zkRQxLLUGobKUw,27.6854259,85.3349757,restaurant,Baneshwor,restaurant,41,5,2,46,40,15,1,74,10,14,75,26,12,38,4.2552631578947375,202.97368421052636,33.94668452390508
ChIJFQGfV5sZ6zkRf8rRCgxhi-c,27.6906284,85.3352482,restaurant,Baneshwor,restaurant,58,6,3,57,50,11,0,72,8,15,67,33,5,48,4.191666666666666,209.625,100.41936002751063
ChIJ84LtBAAZ6zkRbnVknpuSqYM,27.6846901,85.337786,restaurant,Baneshwor,restaurant,27,4,1,28,37,13,0,65,8,21,73,20,14,29,4.272413793103448,195.17241379310343,209.8036234726872
ChIJmUHonR8Z6zkRx3HbHlleX7g,27.6995768,85.33652169999999,restaurant,Baneshwor,restaurant,24,1,0,38,18,8,1,55,6,21,52,31,14,20,4.345,109.0,48.78586972352269
ChIJIcwzDAAZ6zkR4qMn_fMN16Q,27.695612,85.32829869999999,asian_restaurant,Baneshwor,restaurant,21,4,1,14,14,4,1,64,12,13,50,15,7,16,4.4,26.75,12.80712752271411
ChIJGx1e6owZ6zkR8FuYpBS2aOA,27.6980786,85.3491212,korean_restaurant,Baneshwor,restaurant,3,2,0,28,5,13,1,43,4,14,39,16,14,8,4.485714285714286,73.0,18.38327918228675
ChIJ69vuJ74Z6zkRiTZeLqrumw8,27.7341736,85.33665549999999,restaurant,Baneshwor,restaurant,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.1,632.0,341.871053510571
ChIJnVTxHmAZ6zkR-J6rSHk_OyM,27.7002692,85.34359180000001,restaurant,Baneshwor,restaurant,22,0,0,37,24,6,0,52,6,14,47,26,18,10,4.23,76.2,41.790650834817896
ChIJNRn59m8Z6zkRdLZdLLpVIlA,27.6894581,85.3355299,restaurant,Baneshwor,restaurant,56,7,3,58,49,14,0,66,10,16,54,23,9,47,4.234042553191489,205.51063829787236,20.59051027805824
ChIJtVigIL0Z6zkRLhtLmzxH7Hk,27.6852355,85.334662,restaurant,Baneshwor,restaurant,41,4,2,45,41,14,1,77,9,15,86,27,11,37,4.237837837837838,204.1891891891892,37.44757819813342
ChIJH1SPMVEZ6zkR7SKZCLi10_4,27.6879494,85.32596269999999,restaurant,Baneshwor,restaurant,11,1,0,27,17,7,1,72,3,22,69,21,9,8,4.4375,80.375,127.36650925811982
ChIJ3zGpcqAZ6zkRfXtUbQlekVk,27.6935367,85.3364476,cafe,Baneshwor,cafe,40,1,1,45,33,12,1,70,4,19,84,37,11,34,4.252941176470589,146.52941176470588,78.69888397663495
ChIJofB7NS8Z6zkRJzYYsmaQBIc,27.7009425,85.3219325,coffee_shop,Baneshwor,cafe,21,2,0,5,34,8,1,60,6,15,88,32,7,11,4.37,43.3,92.82870249473356
ChIJIclnu_0Z6zkRKyqK4PUal9Y,27.6969025,85.3380937,cafe,Baneshwor,cafe,20,0,0,32,30,7,1,65,3,16,63,45,11,32,4.2875,84.03125,71.97130039428095
ChIJEafrAgAZ6zkRihhNtq0fz-8,27.6918694,85.3325917,restaurant,Baneshwor,cafe,47,3,2,57,33,7,0,56,13,15,59,31,9,40,4.360000000000001,214.325,124.3452357421863
ChIJNyFJApYZ6zkR9kxSVuP23DQ,27.6887822,85.33446970000001,cafe,Baneshwor,cafe,57,6,3,64,49,13,1,66,10,15,67,27,7,48,4.247916666666666,174.29166666666666,35.71688612744358
ChIJX0WHr8wZ6zkRMN4234uf49E,27.6966809,85.3440535,restaurant,Baneshwor,cafe,10,1,0,32,14,7,0,62,3,10,73,31,17,8,4.3375,45.125,178.4094140071747
ChIJMXZlpioZ6zkRh1zg5gv0Rj4,27.694798700000003,85.3374121,cafe,Baneshwor,cafe,30,0,1,35,28,9,1,72,4,19,73,37,9,32,4.29375,129.5625,6.551978108991591
ChIJLU0kIwAZ6zkRqZKrTH2wZfY,27.6933889,85.34457019999999,cafe,Baneshwor,cafe,12,1,0,30,16,11,0,55,2,12,102,36,16,14,4.466666666666667,55.66666666666666,191.650168297976
ChIJB0VsQ7EZ6zkR5aGw77DLAE4,27.6880675,85.3353082,cafe,Baneshwor,cafe,54,6,3,57,47,14,1,73,10,13,71,27,10,44,4.2727272727272725,221.0909090909091,17.958501013596777
ChIJZ61001MZ6zkRWgRozGP-P1U,27.6810841,85.3415199,cafeteria,Baneshwor,cafe,5,0,0,21,8,4,0,63,4,26,81,16,17,14,4.314285714285715,98.28571428571428,34.51086232833568
ChIJaeS5UQAZ6zkRw2nI0x_Uo_I,27.7097143,85.33273570000001,coffee_shop,Baneshwor,cafe,9,0,0,5,13,4,0,16,3,18,28,7,11,4,4.35,50.0,72.43834959082284
ChIJNanyFJYZ6zkR5ppk9lwCM5g,27.6896422,85.3355524,cafe,Baneshwor,cafe,58,7,3,58,47,14,0,69,10,16,55,25,8,47,4.242553191489362,192.53191489361703,20.59051027805824
ChIJ49I7hkkZ6zkRTIqKfjLUhkw,27.691605,85.3404395,coffee_shop,Baneshwor,cafe,29,3,1,41,26,10,0,67,1,14,100,31,13,31,4.2733333333333325,228.9,92.43846549743388
ChIJZw_ydsoZ6zkRtv-xQ2p4o9E,27.6899375,85.3345625,cafe,Baneshwor,cafe,58,6,3,62,51,10,0,62,10,15,52,31,6,49,4.2510204081632645,198.9183673469388,100.63691263566052
ChIJW5HHZ9AZ6zkR7wkycFFGihg,27.6861919,85.34616749999999,restaurant,Baneshwor,cafe,25,1,0,40,25,11,1,79,3,21,103,29,12,29,4.358620689655172,91.55172413793105,37.87122504749362
ChIJFxgXYgIZ6zkRBb2qR1iHwMA,27.728179800000003,85.3248121,coffee_shop,Baneshwor,cafe,2,0,0,0,0,0,0,2,0,1,2,3,1,2,4.7,64.0,215.37043326419808
ChIJOQNaJ7gZ6zkR4rlyKQ_H06I,27.7033013,85.3233925,cafe,Baneshwor,cafe,39,4,0,15,53,9,1,73,8,12,77,50,15,18,4.376470588235295,57.11764705882353,96.44875305950993
ChIJKTz-fgAb6zkRbznc_j12GTM,27.6895644,85.3652216,coffee_shop,Baneshwor,cafe,3,2,0,5,1,2,0,9,1,3,21,5,1,19,4.610526315789474,51.73684210526316,37.09248743799735
ChIJ62WTAAAZ6zkRFJ91CkCu-bo,27.7071433,85.33315669999999,cafe,Baneshwor,cafe,18,2,0,22,10,6,1,34,5,18,47,17,12,6,4.65,46.0,163.8607911964238
ChIJGebFEQAZ6zkRPskjC00KQqQ,27.6868742,85.3253409,fast_food_restaurant,Baneshwor,cafe,8,0,0,22,13,9,1,80,3,22,68,16,9,6,4.266666666666667,114.66666666666669,16.782256570034534
ChIJ41bsJQAZ6zkRAd5BMFtLDvc,27.7142514,85.2874633,coffee_shop,Baneshwor,cafe,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.2,544.0,157.6508287706352
ChIJS0t1dIAZ6zkRy8TFUVDQ_MM,27.7181981,85.33641159999999,cafe,Baneshwor,cafe,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.2,162.0,388.8362227193635
ChIJZVS-1hgb6zkRRm4q19XoBzU,27.7197654,85.3614903,coffee_shop,Baneshwor,cafe,16,1,0,38,11,10,2,24,11,18,65,18,2,102,4.443564356435644,161.55445544554456,1.1438117695441803
ChIJDfvwr5kZ6zkRS4kH4AKIL7I,27.6965139,85.33750909999999,fast_food_restaurant,Baneshwor,cafe,19,0,1,31,28,7,1,60,4,18,65,40,10,32,4.25625,117.3125,71.97130039428095
ChIJi2vXvwcZ6zkRgZcAu3CVx5U,27.7068936,85.32251749999999,coffee_shop,Baneshwor,cafe,52,5,2,23,53,8,5,83,13,22,68,54,23,22,4.166666666666666,80.71428571428571,18.443233760312584
ChIJm9z2YgIZ6zkRl_xLnL_RYdU,27.7277942,85.33443899999999,cafe,Baneshwor,cafe,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.25,1471.0,18.232520382058187
ChIJ7fFdzTEZ6zkRRKVC8khx_kc,27.7336627,85.3175128,coffee_shop,Baneshwor,cafe,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.75,68.5,367.77615972099926
ChIJMagavIsZ6zkRuULwnOp4hQQ,27.7182567,85.3491572,cafe,Baneshwor,cafe,33,3,2,21,16,11,1,43,2,13,35,37,10,13,4.508333333333333,21.25,35.44205527123728
ChIJJxdGNcAZ6zkRaLWeXojyguI,27.7232147,85.33091569999999,coffee_shop,Baneshwor,cafe,1,0,0,3,0,1,0,12,0,0,5,2,2,3,4.233333333333333,529.0,461.3384406094086
ChIJ2-DCD_wY6zkRSuuvB-s0OxE,27.7116266,85.3089788,restaurant,Baneshwor,cafe,41,0,0,35,14,9,22,54,15,53,113,30,43,92,4.5260869565217385,291.44565217391306,2.290144888476678
ChIJ81syaCAZ6zkRnio87hfzZyY,27.684552600000004,85.3343945,korean_barbecue_restaurant,Baneshwor,cafe,37,3,2,43,40,14,1,84,9,17,90,27,14,32,4.215625,208.46875,80.37343178058633
ChIJCSnn8IEb6zkREiPjK4H-PZg,27.6942609,85.3665262,cafe,Baneshwor,cafe,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.371428571428572,95.71428571428572,35.285343553576325
ChIJZ5G_fEcZ6zkRjAar8lAW58s,27.7373953,85.3344606,cafe,Baneshwor,cafe,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.466666666666668,513.3333333333334,77.24039931141684
ChIJDcylWPsY6zkRjKurQ0OfFEo,27.7157191,85.30819079999999,coffee_shop,Baneshwor,cafe,51,5,2,39,17,10,14,77,16,64,76,32,36,93,4.595698924731183,287.93548387096774,38.79152868591
ChIJtRxQygcZ6zkRFKNUpuIFT90,27.7196274,85.31729419999999,cafe,Baneshwor,cafe,12,3,1,12,14,6,2,52,2,21,60,8,9,19,4.336842105263157,202.57894736842104,85.0929510052051
ChIJs5P-vhUZ6zkRT_CyBRGKUf0,27.727644,85.3305889,cafe,Baneshwor,cafe,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.466666666666668,707.0,361.5579086898896
ChIJ447Vr_UZ6zkRzKmVcRhGDgk,27.7390049,85.32407289999999,coffee_shop,Baneshwor,cafe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,796.3325346966718
ChIJF0fVmDQZ6zkRFwpl8c3gw44,27.740924,85.3346347,coffee_shop,Baneshwor,cafe,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.333333333333333,427.0,313.14785256732426
ChIJF-frZQAZ6zkR2BasNHD8beU,27.6893391,85.330016,restaurant,Baneshwor,bar,27,2,1,45,33,10,2,65,12,14,72,25,7,25,4.348,228.24,10.12180122854291
ChIJ_8NuBpAZ6zkRuAzG1_mLELY,27.6990097,85.338376,sports_bar,Baneshwor,bar,24,0,0,45,23,8,1,60,4,17,47,31,13,24,4.2250000000000005,113.375,7.881600807254024
ChIJK0GDbAUZ6zkRvoTyCDhVE2Y,27.6929317,85.3382247,bar,Baneshwor,bar,36,2,1,46,37,14,1,63,3,17,73,40,12,35,4.276470588235294,148.44117647058823,146.4896138700641
ChIJvSeY-BAZ6zkRFhLOi1jaQwo,27.6806949,85.327915,bar,Baneshwor,bar,7,0,0,15,8,8,1,66,3,20,77,16,37,7,4.528571428571429,28.142857142857142,148.43443243897948
ChIJ8Y6KDwAZ6zkRMaD3nLEftYw,27.6910921,85.3361445,lounge_bar,Baneshwor,bar,57,7,3,59,47,13,1,78,8,16,80,39,9,50,4.246,208.6,3.826372452134088
ChIJS9exxOEZ6zkRG3MTA0cAJEA,27.6910577,85.3361455,bar_and_grill,Baneshwor,bar,58,7,3,59,47,13,1,78,8,16,79,40,9,52,4.221153846153847,200.7692307692308,3.826372452134088
ChIJLe2P_VEZ6zkRHmAXqL7S-yI,27.6915196,85.3420486,bar,Baneshwor,bar,16,2,0,35,27,9,0,73,0,12,129,31,14,27,4.361538461538461,166.84615384615384,136.9656683523007
ChIJ1wqFCLwZ6zkRqz3ToWmujNM,27.7003804,85.3535084,bar,Baneshwor,bar,2,2,0,11,1,7,1,17,1,3,5,3,4,6,4.616666666666666,139.0,102.38279933640884
ChIJ1ZQQopkZ6zkRKYDCfMzej5U,27.6815663,85.3372326,bar_and_grill,Baneshwor,bar,10,1,0,27,10,6,0,76,4,25,94,20,20,19,4.363157894736842,105.0,7.440555786713437
ChIJFz0ZOoAZ6zkROgkbw7Hi6XI,27.7062188,85.3399781,bar,Baneshwor,bar,11,0,0,16,9,11,0,28,2,6,38,6,10,5,4.340000000000001,241.4,211.64824782862365
ChIJZ9MoZwAZ6zkR76a9yBi4QKk,27.7011851,85.3395438,bar,Baneshwor,bar,28,1,0,44,23,12,0,72,5,20,68,22,14,22,4.2318181818181815,118.45454545454544,61.32918907187211
ChIJY5JHLKIZ6zkRtTX1XUH8tyI,27.6926688,85.3364787,bar,Baneshwor,bar,39,2,1,43,34,12,1,69,5,14,80,39,12,40,4.3225,172.85,18.020238657678064
ChIJJ8czaioZ6zkRijqXnQ91FNM,27.7050625,85.3364375,cafe,Baneshwor,bar,17,2,0,27,13,9,1,37,5,17,43,18,13,6,4.45,64.66666666666667,262.4089094420581
ChIJdW1tY0oZ6zkR4egLC9G8tW8,27.6878781,85.33621869999999,bar,Baneshwor,bar,58,7,3,56,44,15,0,74,10,14,59,26,8,47,4.321276595744681,282.0,62.13560175081807
ChIJBUUfcAAZ6zkR3lSVKKKy-WI,27.7143949,85.3101981,bar,Baneshwor,bar,53,2,2,22,17,9,22,67,17,75,99,26,42,112,4.556756756756757,304.9009009009009,6.035054604301462
ChIJCalBPAAZ6zkRjhvkMafGOMY,27.6971102,85.35327869999999,bar,Baneshwor,bar,3,3,0,20,3,13,2,36,2,7,24,7,5,10,4.266666666666667,149.88888888888889,71.61077361399843
ChIJ-w-JWBgZ6zkR-DgtvfJ1vdM,27.6973866,85.3319509,bar_and_grill,Baneshwor,bar,10,2,1,10,16,3,1,68,8,17,61,25,8,12,4.633333333333334,28.916666666666668,216.31127159116235
ChIJMcHvCrwZ6zkRO53jbK1xans,27.6896653,85.3292441,bar,Baneshwor,bar,25,2,1,44,27,9,1,73,9,13,67,24,8,26,4.426923076923077,131.8846153846154,84.21356067462386
ChIJcxRSdJoZ6zkRQUsyHlk02pc,27.690866,85.3408695,cake_shop,Baneshwor,bakery,27,3,1,43,24,13,0,66,2,16,103,24,14,34,4.268749999999999,207.25,29.97667012075313
ChIJd5KfJgAZ6zkRGHMApNkEWw4,27.6966476,85.3354481,bakery,Baneshwor,bakery,21,0,0,24,26,8,2,69,4,21,62,38,7,29,4.224137931034482,135.9655172413793,203.4583299093208
ChIJM5tgfeQZ6zkRz90Fjju5iTA,27.6948811,85.340119,bakery,Baneshwor,bakery,23,1,1,36,38,10,1,68,3,15,69,45,9,31,4.326666666666667,139.7,10.67160813578232
ChIJcbIZc5IZ6zkRU6PUzMVt3u8,27.7024375,85.32818750000001,bakery,Baneshwor,bakery,16,6,0,19,19,11,1,68,3,9,85,27,17,9,4.666666666666667,35.55555555555556,96.65261384192988
ChIJi7KCZTQZ6zkRVjEVGvl7pQA,27.7029421,85.3352675,bakery,Baneshwor,bakery,18,2,0,30,17,8,1,51,6,22,64,28,16,8,4.449999999999999,109.25,82.9478676283993
ChIJ8zicC3cZ6zkRNj6uCY331l4,27.6951398,85.337211,bakery,Baneshwor,bakery,28,0,1,34,26,8,1,74,4,19,75,41,10,34,4.267647058823529,143.7058823529412,36.266390393198456
ChIJ2-1vF7kZ6zkRu4EARcpsxeM,27.6995308,85.3370145,cake_shop,Baneshwor,bakery,28,1,0,42,18,10,1,57,6,23,47,33,13,21,4.271428571428571,95.23809523809524,48.78586972352269
ChIJqa7hxcgZ6zkR4Qf-dxqy8iI,27.6909073,85.3455319,bakery,Baneshwor,bakery,9,0,0,27,18,12,1,56,1,12,103,28,15,20,4.522222222222223,46.16666666666666,1.6811443551589833
ChIJK3krIgAZ6zkRQYFA_LutE6M,27.687795,85.3416098,bakery,Baneshwor,bakery,25,4,0,44,41,21,1,76,4,17,108,20,13,28,4.37037037037037,178.66666666666666,14.12713143793342
ChIJRXsOCSUZ6zkRZEhcZFObr0M,27.6948482,85.33737599999999,bakery,Baneshwor,bakery,30,0,1,34,27,9,1,73,4,19,73,39,9,32,4.290625,132.15625,6.551978108991591
ChIJ-dFyKJAZ6zkRvxScJUX9OxM,27.6887907,85.3320652,bakery,Baneshwor,bakery,53,5,2,63,45,14,2,66,11,19,62,35,7,44,4.309090909090909,162.0681818181818,49.66981686457736
ChIJjR3b3ZcZ6zkREg-POh-MZf8,27.6926267,85.33438459999999,bakery,Baneshwor,bakery,50,3,2,58,29,10,1,71,7,18,79,34,10,40,4.359999999999999,201.925,179.03568039285486
ChIJxUpPKgAZ6zkR2kuQSbNhGlc,27.6975983,85.3537532,bakery,Baneshwor,bakery,3,3,0,19,2,13,2,33,2,6,16,7,5,10,4.266666666666667,141.11111111111111,71.61077361399843
ChIJxTkRg94Z6zkRu4gcQeAt4qI,27.6947852,85.3401148,bakery,Baneshwor,bakery,24,1,1,36,36,10,1,69,3,16,71,45,9,31,4.2700000000000005,147.73333333333332,10.67160813578232
ChIJ76PTRpkZ6zkRuAaGVb5-_-M,27.6990763,85.33840339999999,bakery,Baneshwor,bakery,24,0,0,45,23,8,1,60,4,17,46,30,13,22,4.2318181818181815,106.45454545454544,7.881600807254024
ChIJy9eRMYQZ6zkRENaKM59TGc0,27.6980811,85.3489345,bakery,Baneshwor,bakery,4,2,0,29,6,13,1,44,4,14,43,16,15,8,4.471428571428572,69.42857142857143,18.38327918228675
ChIJ-xaVVwAZ6zkRcrXJgt8lwRQ,27.6809779,85.3443844,bakery,Baneshwor,bakery,23,0,0,48,19,13,0,72,3,23,84,31,15,17,4.456250000000001,64.9375,252.715021413904
ChIJG-QCQvAZ6zkRFxMehz7NPSc,27.7010559,85.3411076,bakery,Baneshwor,bakery,26,0,0,44,21,8,0,65,5,14,68,23,16,19,4.3315789473684205,108.78947368421052,133.92214561937848
ChIJAYkjOPcZ6zkRwAvq-YQK7PE,27.6955022,85.33346949999999,bakery,Baneshwor,bakery,23,1,2,27,25,10,2,60,5,18,59,35,9,26,4.296153846153846,159.34615384615384,186.4847603797089
ChIJyTiJyLIZ6zkRBbkbTeabyBQ,27.7034721,85.3286349,bakery,Baneshwor,bakery,16,6,0,25,20,11,2,51,6,10,69,27,16,7,4.728571428571429,31.428571428571427,123.18590139228932
ChIJ4_a9DAAZ6zkRlADcb7Vxxjg,27.7080804,85.3344413,bakery,Baneshwor,bakery,9,1,0,8,11,5,1,13,3,14,24,9,10,4,4.7,69.75,163.8607911964238
ChIJm-L6D44Z6zkRYQTZhavoHD8,27.6893999,85.3453112,bakery,Baneshwor,bakery,26,2,0,44,26,17,1,59,2,18,111,29,13,32,4.379999999999999,65.6,95.61616969827612
ChIJ7cbsXQAZ6zkRtc2iri3X510,27.6844175,85.3249306,bakery,Baneshwor,bakery,1,0,0,13,17,7,1,86,3,22,55,14,9,7,4.485714285714286,100.28571428571428,271.76750611607457
ChIJ0908hpUZ6zkR_iwra3jFUr4,27.6788874,85.3433775,bakery,Baneshwor,bakery,13,0,0,40,16,12,0,68,5,21,74,24,13,16,4.5,64.2,175.22265672739383
ChIJ5wpCn5sZ6zkRDqdL8LrYEBc,27.69889,85.3418059,bakery,Baneshwor,bakery,29,1,0,42,24,7,0,57,6,20,58,33,14,22,4.336363636363637,116.54545454545456,232.02104491544145
ChIJ379PZV8Z6zkRFe3eTFwgqag,27.6866585,85.3351039,bakery,Baneshwor,bakery,51,6,2,59,45,16,1,75,11,14,71,28,9,37,4.3,201.86486486486487,1.856196709125591
ChIJ4b9QBb4Z6zkRRKK6tEl9OGI,27.6866734,85.3351124,bakery,Baneshwor,bakery,51,6,2,59,45,16,1,76,11,14,72,28,9,37,4.2405405405405405,202.1891891891892,1.856196709125591
ChIJle1SdwAZ6zkR0Ty4ZmoT_Rs,27.7018615,85.3254694,bakery,Baneshwor,bakery,23,5,0,17,32,7,1,76,3,9,78,37,15,16,4.426666666666667,41.93333333333333,61.370888728577256
ChIJL21rS2EZ6zkRnhxjtuQwCQg,27.725261,85.3497719,cake_shop,Baneshwor,bakery,9,2,0,8,8,4,0,29,0,11,44,25,5,6,4.466666666666668,25.5,72.09956268379699
ChIJkacmgxkZ6zkRg4E8Qy9QBbY,27.688198,85.3416038,bakery,Baneshwor,bakery,23,4,0,42,36,20,1,76,4,17,106,20,15,29,4.377777777777778,176.25925925925927,30.16266639745217
ChIJtbX0xOkZ6zkRfjgaUTNh-ds,27.6759432,85.3228781,cake_shop,Baneshwor,bakery,20,1,0,26,16,8,31,45,2,12,114,22,81,67,4.492537313432836,144.86567164179104,33.88623634665394
ChIJ0RlJ4_wY6zkRYpyG8OuZsPo,27.7146621,85.31089109999999,bakery,Baneshwor,bakery,51,3,2,22,18,6,22,69,17,76,100,28,39,112,4.567567567567567,290.5945945945946,3.554709987253616
ChIJ4Wh9oHcZ6zkRJK_W0ch_bHE,27.676802,85.34260019999999,bakery,Baneshwor,bakery,9,2,0,34,16,10,0,66,4,14,79,22,17,15,4.564285714285715,60.0,69.00617711783354
ChIJrRnmVwAZ6zkRajdJOxH39O8,27.700451,85.33902979999999,bakery,Baneshwor,bakery,28,1,0,46,25,11,0,69,5,21,60,27,14,22,4.254545454545454,119.63636363636364,81.42118199533454
ChIJsQocDwAb6zkRpQaqnMbrB78,27.6941149,85.36684439999999,bakery,Baneshwor,bakery,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4.342857142857143,109.57142857142856,35.285343553576325
ChIJE6B3X-kZ6zkRApl8rtqZ_Uo,27.7053724,85.3080152,cake_shop,Baneshwor,bakery,79,0,1,49,1,18,15,62,14,17,90,22,102,55,4.205769230769231,130.48076923076923,91.91774836383328
ChIJk7O87PwZ6zkRzwYpzIwUKr0,27.6943958,85.2851601,cake_shop,Baneshwor,bakery,1,0,0,0,0,0,0,1,0,0,1,0,0,4,4.325,39.75,27.932938759334288
ChIJXc83nysZ6zkRj_lWHCnLYrE,27.6831961,85.34337819999999,bakery,Baneshwor,bakery,20,1,0,47,19,13,0,74,6,32,81,27,15,22,4.490909090909091,93.9090909090909,265.8080792542984
ChIJx-rH-KEZ6zkRq-QvBJs71m8,27.6911566,85.33356479999999,bakery,Baneshwor,bakery,52,5,3,60,35,11,0,52,10,17,53,33,8,46,4.280434782608696,201.0217391304348,16.359465901311722
ChIJJU4P4ZUZ6zkRMRAGpxe9sRs,27.6879185,85.35038089999999,bakery,Baneshwor,bakery,10,0,0,13,10,4,1,41,3,8,44,16,6,12,4.166666666666667,195.16666666666663,164.704580696152
ChIJh0SBWnAZ6zkRB9KDaEFogW0,27.6808154,85.3416953,bakery,Baneshwor,bakery,6,0,0,23,8,6,0,59,4,26,82,18,17,14,4.392857142857143,85.07142857142857,34.51086232833568
ChIJHXim3TQY6zkROol8Hc-8v0M,27.6782662,85.3125769,bakery,Baneshwor,bakery,26,1,3,48,5,8,3,60,4,20,73,23,18,69,4.357971014492753,259.4492753623188,48.46357449091729
ChIJU61MPJIZ6zkRASZo1bQGWtQ,27.687651,85.3431789,bakery,Baneshwor,bakery,28,4,0,51,30,20,1,66,4,18,114,25,16,32,4.37,170.8,75.83959017081868
ChIJGcw5gI0Z6zkRRlmp4nrRatY,27.6820656,85.3327213,bakery,Baneshwor,bakery,16,1,0,30,18,8,1,90,3,23,100,21,35,18,4.433333333333334,95.5,115.40520895182772
ChIJkUvUZL4Z6zkRO4HDCMYzBXs,27.6874438,85.3321591,bakery,Baneshwor,bakery,46,4,2,61,45,13,1,80,11,14,83,33,10,39,4.330769230769231,193.84615384615384,80.93135835575235
ChIJRXHEdEUZ6zkRuDOnwWgMIFc,27.6870955,85.342732,bakery,Baneshwor,bakery,27,4,0,51,32,20,1,69,4,19,121,26,13,30,4.413793103448276,175.20689655172413,29.322909132304652
ChIJxzm8f78Z6zkR1F7lHwOY994,27.7009212,85.34987199999999,bakery,Baneshwor,bakery,2,2,0,17,6,8,1,29,2,9,21,18,10,8,4.35,153.875,302.86997652674347
