place_id,restaurant_name,latitude,longitude,search_area,building_count_500m,Demand,Accessibility,Competition,Population
ChIJrfxbQgcZ6zkRI9MCqGEUGII,himalayan coffee house,27.7116371,85.3089014,New Road,4235,0.4726,0.4866,0.2875,0.7404
ChIJr6C7LVQY6zkRmf-3iDi-Rs4,Himalayan Bud Coffee House,27.7018421,85.30898409999999,New Road,5085,0.5295,0.5913,0.3873,0.889
ChIJkzysqZwZ6zkR4ByTjrisaG4,The Coffee Bar by Nepal Coffee Company,27.7110027,85.3178701,New Road,1437,0.3746,0.5918,0.3715,0.2512
ChIJ8at7QgwZ6zkRF20IV2endzc,Bloom Coffee,27.6851019,85.3071521,New Road,1550,0.1485,0.3678,0.4539,0.271
ChIJd2yMBVQY6zkRDmHMx7iOqU0,ADHIRAN CAFE,27.6996356,85.3090759,New Road,4462,0.4664,0.5779,0.4124,0.7801
ChIJhT1MPcUZ6zkRRkC8Jtd2lvM,Aduwa Coffee & More (Barista Training),27.7158954,85.3063167,New Road,2873,0.3344,0.5585,0.3569,0.5023
ChIJZ9vbw_0Y6zkRzJwAB6RJrTs,Chikusa cafe,27.7118829,85.3120536,New Road,3425,0.5257,0.5156,0.2681,0.5988
ChIJjxj5wmwZ6zkROwhDhXpnoxE,ORGANICO | Mad Honey • Shilajit • Specialty Coffee & Tea Hub,27.7157212,85.3094177,New Road,3118,0.5109,0.6594,0.2624,0.5451
ChIJK8lqKgAZ6zkRCAecAsqBoms,Liberica Coffee House,27.7085687,85.30306139999999,New Road,4750,0.2356,0.3798,0.5032,0.8304
ChIJF1CkICoZ6zkR-fiCy4i7XPE,Himalayan Java Coffee - Kuleshwor,27.6944364,85.29866179999999,New Road,2510,0.2639,0.356,0.5112,0.4388
ChIJOS2TOG4Z6zkRxttWxVrcMmY,Himalayan Java Coffee- Thamel JP Marga,27.7142683,85.3102967,New Road,3158,0.5056,0.5646,0.2421,0.5521
ChIJZyzxYwAZ6zkRfTfjygCbNbg,New Face to Face Coffee Shop and Raju Store,27.6999513,85.3116919,New Road,2737,0.4125,0.6587,0.4391,0.4785
ChIJhaRyhSwZ6zkRElCmbSoBS2I,Himalayan Java Coffee - Ason,27.7076875,85.3120625,New Road,4267,0.5434,0.5639,0.4173,0.746
ChIJY8eVmv0Y6zkRZuqMvR38axA,Gaia Restaurant,27.7132225,85.3128918,New Road,2745,0.4487,0.5166,0.2383,0.4799
ChIJo4b-UgAZ6zkRdNcuqoUBXRw,Om sai bakery and coffee shop,27.7021149,85.3194549,New Road,2191,0.3342,0.5204,0.5182,0.383
ChIJH1FNFv0Z6zkR_N2ZFlnVk8o,Himalayan Java Coffee - Civil Mall,27.6993434,85.3127971,New Road,2066,0.2976,0.6376,0.4992,0.3612
ChIJo1lII-0Z6zkReLIutzjNdSU,Coffee Ghar,27.6978482,85.3129034,New Road,1891,0.2836,0.5938,0.5131,0.3306
ChIJH5q-IjQY6zkRDPms4fnnzqc,Katmandu Coffee,27.719647,85.318908,New Road,1654,0.204,0.3733,0.4626,0.2892
ChIJYY74N1MY6zkR7T4aqSjtVUY,Mani's Himalayan Organic Coffee,27.6977909,85.3130473,New Road,1824,0.2809,0.6149,0.5113,0.3189
ChIJdy8qCAoZ6zkRC251_C00BY0,Jb Himalayan coffee,27.702162500000004,85.31139069999999,New Road,3092,0.5169,0.6495,0.3991,0.5406
ChIJU81ZokQZ6zkRU_I37TszkbY,Arabica Coffee,27.7108042,85.3184308,New Road,1405,0.3632,0.577,0.3761,0.2456
ChIJKS4uZ4QZ6zkRhsVVmS--2D0,Coffee Shop,27.7080827,85.31884289999999,New Road,2157,0.4312,0.7289,0.387,0.3771
ChIJJegmMMsZ6zkR2qDyDOXvMcA,MountBrew Coffee,27.7372101,85.3162397,New Road,0,0.0,0.2066,0.5316,0.0
ChIJhYn9sQcZ6zkRaGGDxvEoEno,Freshcup Coffee,27.7079417,85.3222442,New Road,2847,0.458,0.574,0.4587,0.4977
ChIJ85CpyGIZ6zkRiJZaqMLh2Bw,Himalayan Java Coffee - Kupondole,27.6858495,85.3175219,New Road,1742,0.3273,0.4504,0.4854,0.3045
ChIJRZXNIQAb6zkRQaP9d7-CE_I,Sagaroma Restaurant,27.6870349,85.36625240000001,Koteshwor,333,0.0262,0.3249,0.4831,0.0582
ChIJUeAXXowZ6zkRW1ntAU1W6C4,Royal Majestic Events & Restaurant,27.6861408,85.3484696,Koteshwor,1817,0.3056,0.3802,0.4878,0.3177
ChIJJw6b68wZ6zkRTtLXkopoYc0,PAT'S STATION RESTAURANT AND BAR,27.675339,85.3446383,Koteshwor,2570,0.2524,0.482,0.4728,0.4493
ChIJVy5sBBYZ6zkRoY4ntlqrzVo,Byanjan House,27.6875751,85.3472501,Koteshwor,2380,0.3257,0.4087,0.4638,0.4161
ChIJv0Jc44wZ6zkR8cU3vFaWt0Y,Siddhartha Cottage,27.685042,85.3474923,Koteshwor,1903,0.3153,0.419,0.4898,0.3327
ChIJ2V1mF04Z6zkR5qohSTz9AHc,Chincha Piro Restaurant,27.6883107,85.34864329999999,Koteshwor,2234,0.2628,0.3773,0.468,0.3906
ChIJo4LUaAAZ6zkRit7vp0HtHAI,Yatra cafe and restaurant,27.6817097,85.34051559999999,Koteshwor,3131,0.2331,0.5366,0.4957,0.5474
ChIJhQcxaAAZ6zkRagKfftq0NVM,Brewly Cafe & Restaurant,27.6848043,85.34553679999999,Koteshwor,2398,0.3631,0.4479,0.4629,0.4192
ChIJ4_WzzzoZ6zkRB-Aka5m9Heg,Bishnu Restaurant,27.683883,85.3482231,Koteshwor,1747,0.2939,0.4023,0.4753,0.3054
ChIJbQqyJQwZ6zkRldOQb7lSpk4,Plan B Restaurant & सेकुवा घर,27.6764541,85.35310779999999,Koteshwor,1349,0.1527,0.4239,0.5074,0.2358
ChIJmwa2l1YZ6zkR2jXrgdIvl80,Sasha Restaurant and Bar,27.6815145,85.34137609999999,Koteshwor,3176,0.2341,0.5375,0.4854,0.5552
ChIJGyDTQDQb6zkRQgnXUKlVfmA,Na sa chhe (Newari Family Restaurant),27.6916503,85.3653645,Koteshwor,282,0.0228,0.2794,0.4822,0.0493
ChIJ32rFSQAZ6zkRUcjOB2ACNvw,see you again cafe,27.668861,85.35366150000002,Koteshwor,740,0.0738,0.2956,0.5085,0.1294
ChIJe_3CEwQb6zkR4dRadr9uVYk,Derbys - Restaurant And Sports Bar,27.6874723,85.36660499999999,Koteshwor,294,0.0251,0.315,0.4823,0.0514
ChIJB_fIc4kZ6zkRXhriK3Eulj0,Aone Cafe Sinamangal,27.6899581,85.35194640000002,Koteshwor,1560,0.0806,0.3266,0.5395,0.2727
ChIJA8mrz0gZ6zkRfyFBeHDkhbI,Ogaret Family Restaurant,27.6838938,85.3486741,Koteshwor,1659,0.2886,0.3917,0.476,0.29
ChIJza7sBi4Z6zkRih7C33XYuUo,The Majestic Cafe and Restaurant,27.6876978,85.3477632,Koteshwor,2299,0.308,0.4036,0.4685,0.4019
ChIJEQ_yUEsZ6zkRhwzeo6Lzq9A,Koila Multi Cuisine Restaurant- Dovan Pool,27.6789009,85.33531520000001,Koteshwor,2636,0.2627,0.4805,0.5038,0.4608
ChIJb8YcQgAb6zkRU1s2mVRkmNs,Pepsicola roadside restaurant and cafe,27.6881768,85.35978980000002,Koteshwor,1270,0.0957,0.4195,0.5101,0.222
ChIJrYSjOQAZ6zkRPQpbBS_MTkY,TR Restaurant & Sekuwa Corner,27.674956700000003,85.3535279,Koteshwor,1549,0.1468,0.3991,0.5248,0.2708
ChIJbf0oR0Eb6zkRo7fPGnp3BRc,Halesi Restaurant and Stick Food,27.6923613,85.36518769999999,Koteshwor,222,0.0166,0.2744,0.4902,0.0388
ChIJ23DzVwAZ6zkRWJxRpOO5m2A,Hotel K1 Babuchha maicha foodie point restaurant.,27.6781335,85.34583909999999,Koteshwor,2722,0.3111,0.4838,0.5004,0.4759
ChIJkZ6ogTgZ6zkRnfM1qtBM0t8,Nina's,27.736759300000003,85.3347762,Koteshwor,0,0.0,0.1939,0.4866,0.0
ChIJAcuTSwAb6zkRg5qpGQ4T4cc,FOOD CLUB Restaurant,27.6868283,85.3659212,Koteshwor,390,0.0304,0.3356,0.4846,0.0682
ChIJQUf5NzAb6zkR-xxOmF9Z3WE,Skydeck Restaurant,27.6873261,85.3622097,Koteshwor,1080,0.0883,0.4108,0.4949,0.1888
ChIJgzpw8rIb6zkRB8mw0JXT0fs,Shree Rudra Kesar Sweets & Restaurant- Pepsicola,27.6872737,85.36636879999999,Koteshwor,322,0.0263,0.3214,0.4814,0.0563
ChIJh9RFrOEZ6zkRF_F-9sH3K5Q,Royal Bardali Multi-Cuisine Restaurant,27.6958888,85.35232010000001,Koteshwor,1809,0.1662,0.4149,0.503,0.3163
ChIJ7yvUPIwZ6zkR44z-Q3tipeY,Rock Tunnel Restaurant,27.6880508,85.3483346,Koteshwor,2256,0.282,0.3782,0.4693,0.3944
ChIJ392suIYZ6zkRSSMWL7-eHRk,Noryang's Garden Restaurant,27.69091,85.34551510000001,Koteshwor,3257,0.2943,0.3513,0.478,0.5694
ChIJixnenLsZ6zkRldYJgwIp_U0,Nirmala restaurant,27.6879215,85.3422341,Koteshwor,2434,0.3941,0.4954,0.4396,0.4255
ChIJbRJosA8Z6zkRr8_SnmNLtAM,PK Black House and Restaurant,27.6752685,85.3452148,Koteshwor,2515,0.2516,0.5007,0.4702,0.4397
ChIJqydVhO8b6zkRRucbn9bmgG4,SILAUTO Restaurant & Venue,27.6889537,85.3716281,Koteshwor,0,0.0,0.2254,0.504,0.0
ChIJg_uEol8Z6zkRXRV9mMSrqZA,Kabbu's cafe,27.6752738,85.3450522,Koteshwor,2526,0.253,0.4885,0.4733,0.4416
ChIJQV-yBJEZ6zkRkRZtvnkp9no,Black & Yellow Cafe,27.6730343,85.351352,Koteshwor,1790,0.1639,0.3989,0.4917,0.3129
ChIJec7fIQAZ6zkRAb3Kwhg0y5s,Clouds Deli Café,27.6971919,85.3501579,Koteshwor,2378,0.2136,0.4201,0.5042,0.4157
ChIJ-TEX65gZ6zkRDZsk1rx4Bpc,Sekuwa Cafe,27.6717701,85.33829589999999,Koteshwor,944,0.1413,0.4119,0.5024,0.165
ChIJGSO3zpkZ6zkRpJFg3_UNzr8,Friends Cafe,27.6879283,85.3416366,Koteshwor,2342,0.3958,0.5019,0.4444,0.4094
ChIJba8SUO0Z6zkREO0QagVKh90,SSG Cafe & Bakery,27.7043272,85.35077660000002,Koteshwor,532,0.0218,0.252,0.4923,0.093
ChIJeTja1IAZ6zkRPZ-7_7ebcJM,T3 Thakali Bhanchha Ghar & Sekuwa Cafe,27.70115,85.3529375,Koteshwor,606,0.0382,0.2988,0.5013,0.1059
ChIJzxZ3in0Z6zkRuWQtvhI9Eik,Mate's Cafe,27.714133,85.354951,Koteshwor,2459,0.1675,0.394,0.5075,0.4299
ChIJ7RSzzIcZ6zkRMNp-5YW2EqY,A.F.C Cafe Taas & Tandoori Kitchen,27.695827,85.3523879,Koteshwor,1791,0.1611,0.4148,0.4966,0.3131
ChIJQ_66IAAb6zkR-tzF3X3PeXc,S.S CAFE & VIEW POINT,27.7425625,85.3653125,Koteshwor,0,0.0,0.2201,0.807,0.0
ChIJsdKyFQAZ6zkR11s9QvxsRxs,Crossroad Restro & Lounge Bar,27.6779811,85.34886449999999,Koteshwor,1787,0.2943,0.4363,0.4966,0.3124
ChIJF7qEVQAZ6zkR6iuqoiAvvKo,New Icon Bar and Club,27.6827769,85.3491176,Koteshwor,1583,0.2894,0.3993,0.4896,0.2767
ChIJ3_oLIgAZ6zkRaSGMlHCk1Lg,Corridor Beer Bar,27.6784288,85.3347876,Koteshwor,2416,0.2252,0.4548,0.4929,0.4224
ChIJr4MajvgZ6zkRb35jPiMR_pc,De 90's Bean’s and Bar,27.6871245,85.366328,Koteshwor,320,0.0251,0.3232,0.4838,0.0559
ChIJ4dGCHeoZ6zkRUpPJmIK5M1U,Tom and Jerry Restro & Bar,27.6733881,85.34321829999999,Koteshwor,1926,0.1715,0.4285,0.4825,0.3367
ChIJPYXpSwAb6zkRyv5xarcAjXM,Venue5 Multi Cuisine Restaurant & Bar,27.689231000000003,85.365234,Koteshwor,522,0.0547,0.3506,0.4727,0.0913
ChIJwQaB2ToZ6zkR4l-WwqX5-ow,Milkmandap Lassi & Smoothie Bar,27.6857399,85.3454663,Koteshwor,2465,0.3776,0.4508,0.4366,0.4309
ChIJV9U4ewAZ6zkRJntdYBRsgp0,Dream heart dance bar,27.6751877,85.35136299999999,Koteshwor,1513,0.1755,0.4351,0.5108,0.2645
ChIJ07q86PMZ6zkRKwaiJc1f9yY,White Horse Restaurant & Bar,27.6779628,85.34886329999999,Koteshwor,1787,0.2932,0.4369,0.5009,0.3124
ChIJcd4MVwAZ6zkRcN_hYzKJM_M,Blue eye live bance bar,27.6793905,85.3493144,Koteshwor,1714,0.2588,0.4311,0.5075,0.2997
ChIJ5UnoKQAb6zkRul_zaje-vNs,The Heaven Bar and Restaurant,27.7195451,85.36750649999999,Koteshwor,2002,0.2139,0.4171,0.4457,0.35
ChIJ05D7XgAZ6zkRe_OKFDpgaBw,Victory restaurant & dance Bar,27.680391900000004,85.34916559999999,Koteshwor,1763,0.2671,0.4182,0.4988,0.3082
ChIJL9OgRQAb6zkRVXKS5_8IRA4,Mingmoon cafe and bar,27.688804,85.3701663,Koteshwor,0,0.0,0.2299,0.4835,0.0
ChIJ8-bcw0cb6zkRak90inPGX8E,Chill Bar,27.7201954,85.3602813,Koteshwor,2129,0.2222,0.4997,0.297,0.3722
ChIJxVWFymUb6zkRQoHVfuiYD9U,The Himalayan Bar,27.6928444,85.3631056,Koteshwor,246,0.0318,0.2799,0.4928,0.043
ChIJhZpI8jkb6zkRrMd7d_ww5z0,Patpate Bar,27.688623900000003,85.37037959999999,Koteshwor,0,0.0,0.2296,0.4841,0.0
ChIJL0WGJAwb6zkRMsBmjSctmtw,J B R Restro and Bar,27.6993091,85.3679447,Koteshwor,0,0.0,0.2164,0.7834,0.0
ChIJIwizBv0Y6zkRSn9K5_b84OM,Namaste Pub,27.7141172,85.3114006,Koteshwor,2876,0.4929,0.5764,0.2413,0.5028
ChIJabt9KgAZ6zkRq7L09BUZYL8,Ojan 2 Dance Bar,27.6760883,85.3459158,Koteshwor,2551,0.2807,0.5186,0.4758,0.446
ChIJ1Qf-7RcZ6zkR5m9n8rHzvoc,Cake Chocolate Bakery,27.6727051,85.3511655,Koteshwor,1807,0.1667,0.3978,0.4916,0.3159
ChIJN5joAwAb6zkRWEqiTq95zMg,The best bakery,27.688979,85.3621786,Koteshwor,918,0.0831,0.3947,0.4889,0.1605
ChIJwVSI4vYZ6zkRM7FIIapJ5_c,Cakelicious Bakery,27.6733622,85.35188839999999,Koteshwor,1720,0.1658,0.401,0.5128,0.3007
ChIJjYciewAX6zkRSfm3SAVT0Ds,Buns & Roses | Best Bakery Shop in Kathmandu,27.6773857,85.3428382,Koteshwor,3102,0.2877,0.5429,0.4869,0.5423
ChIJU-OKElAb6zkRJ7qVh6HyQIo,New Nisha Bakery And Cake Dairy Shop,27.6842585,85.35595579999999,Koteshwor,1228,0.0589,0.3378,0.7833,0.2147
ChIJazuZYAcR6zkRFureagVcfwk,The Midpoint Bakery,27.6638748,85.33094849999999,Koteshwor,1613,0.1931,0.477,0.5166,0.282
ChIJDQLYdvMZ6zkR3xBqhdTPW1w,Lumbini Drishti Bakery and Coffee Shop,27.6803226,85.34898009999999,Koteshwor,1807,0.2753,0.4229,0.4979,0.3159
ChIJey435_gZ6zkRwKX-lXbMrdg,Rollers Bakery House,27.6706854,85.3339397,Koteshwor,1735,0.2519,0.428,0.499,0.3033
ChIJxRaeQQAb6zkRVYM3HjO7nao,Cake live Bakery,27.6777377,85.36193970000001,Koteshwor,1091,0.1159,0.3539,0.5424,0.1907
ChIJx-qg9Tgb6zkROZydsqlrNm0,Brothers Live Bakery,27.6732629,85.355592,Koteshwor,1314,0.1657,0.4247,0.5226,0.2297
ChIJYfk0--wZ6zkRP0Fh1hlWknA,"Cakemandu Bakery, Townplanning Pepsicola",27.6923926,85.3648943,Koteshwor,235,0.0189,0.2755,0.4882,0.0411
ChIJ34CehPMZ6zkRsZRXUjhk1kY,Shristi Bakery,27.679678000000003,85.3492529,Koteshwor,1751,0.2593,0.4431,0.4952,0.3061
ChIJa0xkdI0Z6zkR5YxOs7HHQIw,Bakery & Cafe,27.6854752,85.34575540000002,Koteshwor,2394,0.3628,0.4398,0.4583,0.4185
ChIJnSWsRQAZ6zkRtAFnqv95fis,Koteshwor Bakery,27.6789791,85.3490777,Koteshwor,1758,0.2905,0.4302,0.504,0.3073
ChIJ-ZwYhs0Z6zkR5UglUYthnDY,Samir bakery,27.673564,85.34278650000002,Koteshwor,1927,0.1749,0.4468,0.4752,0.3369
ChIJW7en_bYZ6zkR4ND6ps-hm8M,Sudip Bakery,27.6733821,85.3517086,Koteshwor,1743,0.1648,0.401,0.5082,0.3047
ChIJLSbjvdMZ6zkRhn5LQZ1lUiQ,Pawan Bakery,27.6743091,85.33196050000001,Koteshwor,1890,0.1691,0.3808,0.4935,0.3304
ChIJ2VA0NQAb6zkR3NgDWMlS430,Aama Dairy & Bakery Cafe,27.6918953,85.3629684,Koteshwor,396,0.0543,0.3153,0.4896,0.0692
ChIJl2WQPBEb6zkRkQLeWhuBz-M,LOAf Bakery,27.6781138,85.3618119,Koteshwor,1171,0.1092,0.3548,0.4981,0.2047
ChIJZbnhoBoZ6zkRQm6egiD6Lrc,Hajurko Bakery,27.6655625,85.3353125,Koteshwor,987,0.1958,0.382,0.4364,0.1726
ChIJkTFYzYwZ6zkRggwdTzY35cE,Chhitiz Bakery And Coffee Shop,27.6830231,85.3478726,Koteshwor,1971,0.357,0.4383,0.479,0.3446
ChIJI1xCPQsb6zkRlwSC-jhjoHc,Naila Bakery and Cafe,27.6737711,85.3598647,Koteshwor,828,0.1278,0.3379,0.5274,0.1448
ChIJqQYYRzoa6zkRam7zPMZqiNM,Live Bakery,27.693456,85.3690697,Koteshwor,0,0.0,0.227,0.5105,0.0
ChIJN3douN4Z6zkRGce-pzlve0g,Coffee Circle,27.6729322,85.3440389,Koteshwor,1889,0.1606,0.4169,0.4893,0.3302
ChIJhZZNeAAZ6zkRwonehGllU_s,Arabica Brew Coffee School,27.6771095,85.34742729999999,Koteshwor,2174,0.2892,0.4713,0.5008,0.3801
ChIJc7RrBFkb6zkRJIl-UcVL-G4,Kaidako Coffee,27.6692426,85.3578643,Koteshwor,388,0.0491,0.2583,0.532,0.0678
ChIJE_1jboAZ6zkRW0mHwDBZ6gk,Himalayan SIP,27.6743183,85.3353484,Koteshwor,1502,0.1435,0.3894,0.5192,0.2626
ChIJSyH4LQAb6zkRLamTSa7ed-w,Groove Seed Coffee,27.6893518,85.36062059999999,Koteshwor,1072,0.0853,0.3797,0.5048,0.1874
ChIJwWzxZgAb6zkRKvUseFJWTok,Fresho Coffee Beans,27.6879158,85.3678337,Koteshwor,158,0.0064,0.2709,0.4844,0.0276
ChIJc0o_PlkZ6zkRmB9GbWvJMT8,Nepal Coffee Academy,27.6720574,85.3466382,Koteshwor,2024,0.1591,0.3962,0.4902,0.3538
ChIJ_b2sUBAZ6zkR69H1lHX3Ht8,Kantipur Coffee Pvt. Ltd.,27.6709375,85.3388125,Koteshwor,814,0.1344,0.4047,0.5188,0.1423
ChIJu6-vYjQZ6zkRiy5sWIdvrus,11 11 Cafe,27.6922602,85.34709149999999,Koteshwor,3344,0.2581,0.4051,0.5144,0.5846
ChIJ0eGoMegb6zkRgz2W9ajOZfk,D BEST COFFEE,27.688525,85.3685895,Koteshwor,54,0.0018,0.2427,0.4832,0.0094
ChIJB0dKMgAZ6zkRr8WuH6RS5o8,Priya Chiya,27.6882168,85.34874239999999,Koteshwor,2187,0.2598,0.3751,0.4677,0.3823
ChIJF6bO7voZ6zkRutLPuhkCshM,Himalayan Java Coffee- Sinamangal,27.6954041,85.3545137,Koteshwor,1001,0.0843,0.3756,0.5147,0.175
ChIJn0YnnwIZ6zkRnTOkQC2YTHA,BlackBrew Coffee House,27.6710351,85.32690079999999,Koteshwor,3186,0.4448,0.3638,0.4004,0.557
ChIJzVYxW9UX6zkRepvkxp9T7Cc,The Lost Sip Coffee House,27.6611336,85.3439935,Koteshwor,0,0.0,0.2226,0.4991,0.0
ChIJn6vXfh0b6zkR87b_vChzO6w,Baristas coffee shop,27.6744056,85.3691595,Koteshwor,0,0.0,0.2259,0.489,0.0
ChIJOexAZAAZ6zkRAQf8-eYOC-k,Element Tea Shop,27.6912983,85.34651939999999,Koteshwor,3294,0.2929,0.3717,0.5073,0.5759
ChIJ99_sYAAZ6zkRHdjQaiawNHw,"ARABICA COFFEE & PIZZERIA, AIRPORT",27.7001269,85.3545551,Koteshwor,446,0.0389,0.2558,0.4859,0.078
ChIJSUsat04b6zkRu56a-RweF6c,Dugansali Newa Suli Pvt. Ltd,27.6730235,85.4310544,Bhaktapur durbar square,4930,0.3202,0.4581,0.3678,0.8619
ChIJLZDyCwAb6zkRpLvmbA5i6Sw,Cin Cin Garden,27.6706505,85.4218284,Bhaktapur durbar square,2643,0.1782,0.3777,0.4703,0.4621
ChIJ6QXUKKgb6zkR3hmlc1AnGb8,North Rooftop Restaurant,27.6721412,85.423476,Bhaktapur durbar square,3259,0.2327,0.4105,0.4282,0.5698
ChIJxZP-06gb6zkRSOFcbLceNrk,Community at The Nanee,27.6727094,85.42583789999999,Bhaktapur durbar square,4315,0.3223,0.4319,0.3491,0.7544
ChIJuYI2P_cb6zkRVhcUl4zMQF0,Alphabet Pizzeria,27.6723139,85.42414889999999,Bhaktapur durbar square,3519,0.2598,0.4112,0.406,0.6152
ChIJbWl5JgAb6zkR_rhwOeLDjXk,Gwakhancha,27.6711897,85.4284526,Bhaktapur durbar square,5036,0.3196,0.3563,0.3694,0.8804
ChIJ0zAq7egb6zkRkpMjOy1p9Gw,Brooklyn eatery,27.6719049,85.4294919,Bhaktapur durbar square,5135,0.32,0.3915,0.3731,0.8977
ChIJXY_iq68a6zkRCbRb4lbA3XQ,Namaste Restaurant,27.6713046,85.42948779999999,Bhaktapur durbar square,4975,0.329,0.3688,0.3762,0.8698
ChIJQfID2GEb6zkR84BOg7l8t9o,Balakhu Food Point,27.6728194,85.4293616,Bhaktapur durbar square,5194,0.3092,0.4072,0.3726,0.908
ChIJq6p6na0a6zkR5x4LC5nQ0Bs,Mayur Restaurant,27.6733621,85.434938,Bhaktapur durbar square,4760,0.2812,0.566,0.454,0.8322
ChIJU6ldS3Qb6zkRqN1vkzvM_R8,De Temple Cafe,27.6735231,85.4349476,Bhaktapur durbar square,4768,0.2777,0.5691,0.4535,0.8336
ChIJt0n3TAAb6zkRL9TcKn5O7ns,Lotus Restaurant & Bar,27.671323,85.4292612,Bhaktapur durbar square,4989,0.3309,0.3679,0.3755,0.8722
ChIJUz_WRxkb6zkRK6UCoKnN6ac,CULTURE CAFE & BAR,27.6699487,85.42776909999999,Bhaktapur durbar square,4372,0.2976,0.3549,0.3712,0.7643
ChIJ7eS4rJEb6zkRV1hDUbjJsAI,Temple View Restaurant,27.6721554,85.4285998,Bhaktapur durbar square,5289,0.3213,0.375,0.3626,0.9247
ChIJ0e5hZq8a6zkRZ-t8zDwfJS4,The Pottery Cafe and bar,27.669714400000004,85.4276931,Bhaktapur durbar square,4254,0.3034,0.3548,0.3717,0.7437
ChIJ52kj6jUb6zkRPTQGBYwA-gw,Rato Ghar Hotel and Rooftop Restaurant,27.6715811,85.4291013,Bhaktapur durbar square,5120,0.3277,0.3701,0.3651,0.8951
ChIJYW1_5lcb6zkReAo2PqzJjxY,Timmure kamalbinayak,27.6768151,85.4368339,Bhaktapur durbar square,3158,0.2247,0.5736,0.4544,0.5521
ChIJtSi9Qdob6zkROLnXdSOV8Ps,KiKiMiMi Ramen Bar,27.671099800000004,85.42708089999999,Bhaktapur durbar square,4614,0.3356,0.4166,0.3624,0.8066
ChIJ7xsfN3Ab6zkREWVyvuxphQI,De Arena Restaurant Paryatak Pasal,27.6735504,85.4346362,Bhaktapur durbar square,4824,0.2766,0.5559,0.451,0.8434
