place_id,poi_type,name,primary_type,formatted_address,latitude,longitude,distance_from_center_m,google_types
ChIJSYlaqbgb6zkRS5_Q2nV15tg,college,Nepal Ebenezer Theological seminary,university,"Gokarneshwor 44806, Nepal",27.7244792,85.3759189,1418.18,
ChIJy2CbbQAZ6zkRLhsCkxj50Zw,college,Nyaythm hotel management training college,university,"P89X+43Q, Kathmandu 44600, Nepal",27.7178382,85.34772490000002,1453.91,
ChIJM1X7gsAb6zkRyjJ5l2y9G04,college,Sowa Rigpa International College,university,"Ward No. 15 Municipality Arubari Height, Gokarneshwor 44602, Nepal",27.7271423,85.3754826,1478.51,
ChIJM2gGtGUZ6zkRB-QYO_Vwrwk,college,RHESC अकुपञ्चर कलेज,university,"P8CW+RQF, Gopi Krishna Marg, Kathmandu 44600, Nepal",27.722057,85.34692600000001,1479.71,
ChIJTUTJKXsZ6zkR3QJTN1RB4bg,college,Saint Francis International Education,consultant,"P89W+3XC, Boudhanath Sadak, Kathmandu 44600, Nepal",27.717685,85.347393,1490.0,
ChIJxexcWtsZ6zkRWFMWo6ppBLM,college,openvision education foundation,university,"P88W+XX8, Kathmandu 44600, Nepal",27.7174091,85.3474416,1494.21,
ChIJHcqJR9ob6zkR3BRd1akZRWY,hospital,Clear Vision Optical & Eye Clinic,medical_clinic,"Boudhanath Sadak, Kathmandu 44600, Nepal",27.7206044,85.36149619999999,97.67,
ChIJ92bGWtob6zkRWk9MDvVpK28,hospital,Bauddha Skin Clinic &Cosmetic Laser Center,hospital,"P9C6+5RP, Boudhadwar Marg, Kathmandu 44600, Nepal",27.7204658,85.3620847,103.75,
ChIJ6ark8dob6zkR5ov6eqjLAMs,hospital,Bouddha Stupa Pharmacy,medical_center,"P9C7+585, Boudha - Jorpati Rd, Kathmandu 44600, Nepal",27.7203972,85.36334459999999,176.92,
ChIJH24-iQob6zkRHDG4AnFEaFE,hospital,Sahasra pharmacy.,medical_center,"Sahasra Pharmacy 100 meters North of Boudhanath Stupa Main Entrance, बौद्ध - जोरपाटी सडक, काठमाडौँ 44600, Nepal",27.7197042,85.3613991,194.87,
ChIJJbdmlKMb6zkRdo6GT75wMQE,hospital,Sowa Rigpa wellness Centre,health,"P9F6+953, Kathmandu 44600, Nepal",27.7234465,85.3608033,254.58,
ChIJbVJmc9kb6zkRmK1jE7LpUrI,hospital,Craniosacral Therapy,hospital,"27°43'18.3""N 85°21'32., Lane 1, ललितपुर 44600, Nepal",27.721731,85.3589307,298.63,
ChIJ5XdH2o0b6zkRuhG9lBzGLgU,hospital,CMS Pharmacy,medical_center,"Tusal Marg, Kathmandu 44600, Nepal",27.720192,85.3590191,316.87,
ChIJ636Jy9ob6zkRPJx-f44YBUQ,hospital,सामुदायिक शहरी स्वास्थ्य क्लिनिक,community_center,"P9C8+52G, Boudhanath Sadak, Kathmandu 44600, Nepal",27.72044,85.3650749,326.16,
ChIJNeFs8csb6zkR2vqadhSKFVw,hospital,KHDC,hospital,"P9C5+35X, Boudhanath Sadak, Kathmandu 44600, Nepal",27.7202288,85.35799899999999,408.85,
ChIJx4DMtdkb6zkRwhBOyVElkJU,hospital,Neem Kanti Dental Clinic,dental_clinic,"Boudha, Tushal, Kathmandu 44600, Nepal",27.719961,85.35786499999999,431.44,
ChIJyUMOxQob6zkRwPLuAEWJplY,hospital,ENT services by Dr Dhiraj bishankha MS ENT & HNS,medical_center,"near lavie garden, chowk Ramhiti, Kathmandu 44600, Nepal",27.721298,85.357548,432.43,
ChIJFwqFFxgb6zkRe46cD1evvOI,hospital,Sampurna Dental Clinic,dental_clinic,"Sampurna Dental Clinic, bus stand, First floor, Jorpati Chowk, Kathmandu 44600, Nepal",27.7210537,85.36708229999999,507.55,
ChIJO06_TgAb6zkRYh-coOA6L5w,hospital,Tulip Medicine Distributor Pvt.Ltd,medical_center,"P9G6+92P, Utpala way, Kathmandu 44600, Nepal",27.725957,85.3600764,539.94,
ChIJPXyVksQb6zkRaWQ2THyyifY,hospital,Tibetan Medical & Astrology Ltd,hospital,"44602,, Kathmandu 44602, Nepal",27.7231745,85.3671607,550.86,
ChIJK3CcDdMb6zkRY31PpVFN8sY,hospital,Dispensary Nepal Fondation,medical_center,"P986+F8Q Ward no 6, Kathmandu 44600, Nepal",27.7162018,85.36087049999999,586.43,
ChIJRQmbqcUb6zkRx-1YwFTXIg4,hospital,Thapa Medical Hall,medical_center,"P9C9+F6R, Kathmandu 44600, Nepal",27.7212278,85.3680302,599.74,
ChIJXQu4CwAb6zkRH_VSVhFUBQk,hospital,Mahankal Pharmacy and Health Care Center,medical_center,"Chowk Mahankal Road, Kathmandu 44600, Nepal",27.7240268,85.3562671,630.68,
ChIJd04hssUb6zkRkTOmzds59DQ,hospital,Samata Aayurved Treatment Center,medical_center,"P9C9+GCH, Kathmandu 44600, Nepal",27.7213218,85.3686235,657.91,
ChIJ6TpTrkgb6zkR9TN4vWUKsDE,hospital,Control medical,medical_center,"P986+629, Dibya Marg, Kathmandu 44600, Nepal",27.7152655,85.36012410000001,704.08,
ChIJm_1UGQAb6zkRA929O-qjq1Y,hospital,Bhojpur medical hall,medical_center,"P987+374, Unnamed Road, Kathmandu 44600, Nepal",27.7151038,85.3632523,710.83,
ChIJybnfEAAb6zkRwaOwOC33sEo,hospital,Rajjico pharmacy,medical_center,"P988+GHV, Ram Janaki Marg, Kathmandu 44600, Nepal",27.7163656,85.36640659999999,710.94,
ChIJW0bjrtcb6zkR7opz9mA8bg4,hospital,Samata Hospital,hospital,"Boudhadwar Marg, Kathmandu 44600, Nepal",27.7160785,85.3573574,743.17,
ChIJ_1Vsb8cZ6zkRfdYmisKR3lM,hospital,Nima Gombu Recident,hospital,"Saraswatinagar Rd, Kathmandu 00977, Nepal",27.7242964,85.35453439999999,797.37,
ChIJnUruTAAb6zkR746HYAj1yNw,hospital,Khyolmarutsi Sorig Medical Clinic,medical_center,"Tinchuli Chowk, Kathmandu 44600, Nepal",27.7267295,85.36817169999999,853.67,
ChIJh9t-r8Mb6zkR-4P3dD0XiT8,hospital,Mandala Poly Clinic & Research Center,hospital,"P9G9+P8H, Kathmandu 44600, Nepal",27.7268181,85.368361,873.93,
ChIJuY87kcYb6zkRXD5RFzNfvPE,hospital,Primary Health Center,medical_center,"P9FC+4G8, Chamunda Gate Road, Kathmandu 44602, Nepal",27.722789,85.37132100000001,936.4,
ChIJA54FeQAb6zkRBYECrFj74VM,hospital,Nirvarata Pharmacy,medical_center,"P99C+HF6 Bahundhara, Gokarneshwor 44600, Nepal",27.718917,85.37113719999999,946.15,
ChIJx7CDZLcb6zkR-v-WXad9sdw,hospital,Sonova Healthcare Pvt. Ltd,hospital,"Kathmandu 44300, Nepal",27.7280082,85.3558687,947.99,
ChIJdz5PYcYb6zkRf-SpvxHEdsg,hospital,Sambandha Ausadhi Pasal,pharmacy,"P9CC+GJW, Boudha Rd, Gokarneshwor 44600, Nepal",27.721365,85.371572,948.1,
ChIJKTCCYMYb6zkR_w6j0YXFOas,hospital,Jorpati Polyclinic Pvt.Ltd.,hospital,"Chamunda Gate, Gokarneshwor 44600, Nepal",27.7215634,85.37173829999999,964.66,
ChIJ023H0hsb6zkRKuCzr6TLMmQ,hospital,Love Kush Polycilnc and Diagnosting Center,hospital,"P973+XXX, Kathmandu 44600, Nepal",27.7149945,85.3549843,987.18,
ChIJJZfNpeQb6zkRDmBNo3IFrQY,hospital,Lina Pharmacy,medical_center,"Budhanilkantha 44600, Nepal",27.7295338,85.35753249999999,1004.1,
ChIJOSko3Gsb6zkRMS-WNoZziCo,hospital,Sarwamangalam Medical,medical_center,"P978+7F8, Kathmandu 44600, Nepal",27.7131194,85.36614150000001,1008.37,
ChIJH5ercQAZ6zkRwYDOXIJa12U,hospital,Rabin Medical Center,medical_center,"KL Tower, Chuchepati, Kathmandu 44600, Nepal",27.7204608,85.3516131,1021.74,
ChIJNVzrc84b6zkRROqkCLW_OV4,hospital,Sarbeshwor Medical,medical_center,"P978+8P4, Gokarneshwor 44600, Nepal",27.7132636,85.3668339,1024.01,
ChIJC80wO2MZ6zkRU7xoc1r9v8w,hospital,Step Health Pvt Ltd,hospital,"P992+MMG, बौद्ध मार्ग, Kathmandu 44600, Nepal",27.719177,85.351705,1037.08,
ChIJ2y-YFwAb6zkR5T1-kQTvie0,hospital,Nayabasti agrata health care,medical_center,"nayabasti Boudha - Jorpati Rd, Gokarneshwor 44600, Nepal",27.7163053,85.37083229999999,1042.03,
ChIJy8eSYwAb6zkRajnxlL15tDI,hospital,Nayabasti Agrata Health Care PVT. LTD.,medical_center,"P98C+97C, Gokarneshwor 44600, Nepal",27.7159382,85.3706454,1049.66,
ChIJbYObAQAb6zkRh0oFk_G1vqo,hospital,Gokarneshwor-5 behind ward office,medical_center,"5, Jorpati, गोकर्णेश्वर 44600, Nepal",27.7214978,85.3726798,1057.21,
ChIJ00-SRgAZ6zkRqHISmakgI-A,hospital,Chawahil chuchchepati,hospital,"P9C2+3GC, Chuchepati, Kathmandu 44600, Nepal",27.720187300000003,85.35126059999999,1059.67,
ChIJU60Bj84b6zkRcQv11ajyCn0,hospital,Khadka Pharmacy,medical_center,"P979+F8P, Gokarneshwor 44600, Nepal",27.7137014,85.36833109999999,1061.46,
ChIJdWS_j84b6zkR1luuu0mW8zM,hospital,Chaturbhujeswor Medicine Center,medical_center,"P979+G99, Unnamed Road, Kathmandu 44600, Nepal",27.7137948,85.3684907,1062.57,
ChIJy0z8cwAb6zkRu0diXCwHqdw,hospital,Sarchin International Hospital and Research center pvt ltd,hospital,"P9J8+82, Kathmandu 44600, Nepal",27.7308505,85.3649738,1093.52,
ChIJdbtCR2MZ6zkRrp-e0M9qCKw,hospital,Chabahil Poly Clinic,hospital,"P992+MCG, Gangalal Way, Kathmandu 44600, Nepal",27.719179,85.35108400000001,1096.51,
ChIJ0dHoHgAb6zkRLK4CrfFgJxc,hospital,SARCHINS MULTI SPECIALITY HEALTHCARE PVT.LTD,hospital,"P9J8+C27, Kathmandu 44600, Nepal",27.7309964,85.36505269999999,1111.25,
ChIJQXuuRWMZ6zkRqOMyZNaDaCA,hospital,Kantipur homiyopyathi,medical_center,"P992+J76, Boudhanath Marg, Kathmandu 44600, Nepal",27.71903,85.3506379,1143.03,
ChIJY0EtcwAb6zkRtIxZhLe2h3A,hospital,BISWO AYURVEDIC BHAWAN,medical_center,"P9H4+W36, Budhanilkantha 44600, Nepal",27.7297939,85.35514479999999,1149.17,
ChIJpassYQAb6zkRXK95cHwyS6I,hospital,Chowk pharmacy,medical_center,"P9J4+33M, Budhanilkantha 44600, Nepal",27.7301979,85.3551945,1183.23,
ChIJEw2tDwAZ6zkRHGKuFAFuYEY,hospital,saira polyclinic and pharmacy,hospital,"P8FX+7X5, Saraswatinagar Rd, Kathmandu 44600, Nepal",27.7231438,85.3499768,1193.59,
ChIJFcZJTQAb6zkROki9OnGM4FE,hospital,Hyangla Medical hall+,medical_center,"P99F+PHV, Gokarneshwor 44600, Nepal",27.7193589,85.37391749999999,1200.42,
ChIJ1afBxH0Z6zkRsRUkaV29a6U,hospital,Mandip Gaire Plastic Surgery,hospital,"44621, काठमाडौँ 44621, Nepal",27.713189300000003,85.3532573,1249.8,
ChIJgaTlsIMZ6zkR1nRVFNqQaDI,hospital,Janata swasthya kendra,hospital,"7 Tusal Marg, Kathmandu 44600, Nepal",27.7154089,85.3510944,1257.8,
ChIJkfpZbWQZ6zkR7N63N_qJzoA,hospital,Sarashwati Medical Hall,hospital,"Gopi Krishna Marg, 44600, Nepal",27.7224451,85.3491602,1263.39,
ChIJu8bl9HwZ6zkR2G-OGj2CiHI,hospital,Amics Health Centre,hospital,"7 Tusal Marg, Kathmandu 44600, Nepal",27.715088,85.35112199999999,1274.75,
ChIJrbWAu8Eb6zkRS1lGEiqlRhE,hospital,Jai Buddha Medical Hall,medical_center,"P9HC+CRG, Sahid Park Rd, Kathmandu 44600, Nepal",27.728571,85.372079,1278.1,
ChIJLbl_WlAZ6zkR3yLvhAuOkmQ,hospital,Nepal Pain Clinic Pvt.Ltd,doctor,"Kathmandu 44600, Nepal",27.7137616,85.35177689999999,1311.61,
ChIJZ2wuQGQZ6zkRATRbF009xF0,hospital,rubshna opticals,hospital,"P8CX+W94, Kathmandu 44600, Nepal",27.7222657,85.34845469999999,1330.95,
ChIJS8yHNhsZ6zkRzz_-qbFKsNQ,hospital,Gunja Pharmacy,pharmacy,"sangam chowk, Kathmandu 44600, Nepal",27.714834900000003,85.3504588,1344.82,
ChIJa9HfAnsZ6zkRHb7Ckiep0W0,hospital,hira basnet,hospital,"P88X+JC3, Kathmandu 44600, Nepal",27.7165021,85.3485462,1426.04,
ChIJe2PeQAAZ6zkRLCNp3DKzzTI,hospital,Dr Sudip Parajuli,hospital,"P88X+J9H Om hospital, Kathmandu 44600, Nepal",27.7165662,85.3484943,1428.08,
ChIJp8QgUb8b6zkRwT0gFtFCWDo,hospital,indra lama,hospital,"P9GG+5C2, Jorpati-Sundarijal Road, Gokarneshwor 44600, Nepal",27.7253803,85.3760119,1454.43,
ChIJeyEVUQAb6zkRZAVw46XPhA4,hospital,R’s House,medical_center,"P9CG+JM9, Boudha Rd, Gokarneshwor 44600, Nepal",27.721559,85.37672599999999,1455.54,
ChIJybfs2vwb6zkRATCTU3nSh24,hospital,अलकापुरी पुनस्थापना केन्द्र,hospital,"Unnamed Road, P96C+9F7, Kathmandu 44600, Nepal",27.7109199,85.3711577,1476.05,
ChIJcwBd6J0b6zkRMcSX4Uwce5Q,museum,Pure Healing Bowl Center,health,"Kathmandu 44600, Nepal",27.7213124,85.3624734,53.21,"art_museum, museum, school, educational_institution, store, health, point_of_interest, establishment"
ChIJmQODVtob6zkRMRZ7hNS4i4s,museum,Boudha Stupa Thanka Centre,store,"6 Boudha Rd, Kathmandu 44600, Nepal",27.721082,85.3624504,60.8,"art_gallery, museum, educational_institution, store, point_of_interest, service, establishment"
ChIJA4CsLq4b6zkR64YPFg6NSo4,museum,Global Nepali Museum (Online Museum),history_museum,"1301/90, 6 Pasang Lamu Marg, काठमाडौँ 44600, Nepal",27.7252842,85.3617888,433.27,"history_museum, museum, point_of_interest, establishment"
ChIJv8kwZcsb6zkRRZQkoPt5Ku4,museum,Mishra Museum,museum,"Kathmandu 44600, Nepal",27.7253831,85.3618131,444.19,"museum, point_of_interest, establishment"
ChIJwTNBRtgb6zkRoaLtiFNJfjo,museum,Taragaon Next,art_museum,"Boudhanath Sadak, Kathmandu 44600, Nepal",27.720188,85.356189,581.65,"art_museum, museum, point_of_interest, establishment"
ChIJzbxitMYb6zkRlPMkGbir0as,museum,Karmava Handicraft Pvt. Ltd.,museum,"44600,, काठमाडौँ 44600, Nepal",27.724503,85.3714735,1000.2,"museum, point_of_interest, establishment"
ChIJQ6N3Q2MZ6zkR2vQEfKTGVWM,museum,Statue of first sherpa woman to climb Mount Everest,museum,"P992+P69, Boudhanath Sadak, Kathmandu 44600, Nepal",27.7192896,85.3505982,1140.57,"museum, point_of_interest, establishment"
ChIJa3rFTtob6zkRCTVW3ktuKJQ,office,Sara Enterprises,corporate_office,"stupa, Kathmandu 44600, Nepal",27.720966800000003,85.3616993,52.69,
ChIJ8bM-UHgb6zkRznzrRn8Hf8Y,office,Explore Dolpo Treks & Expeditions,corporate_office,"P9C6+8XF, Boudhanath Sadak, Kathmandu 44600, Nepal",27.7208155,85.36243429999999,80.3,
ChIJY1Ecg6Qb6zkRuYvbXiMecbY,office,Namgyal Export Pvt. Ltd,corporate_office,"Boudha-06, Gyoilisang marg, on the way to dharatole Opposite of AT Burgerpoint Restaurant, Kathmandu 44600, Nepal",27.7211096,85.3611289,85.71,
ChIJq94oyY4b6zkRAKOlc0ROKf4,office,Pancha Kumari Multi Purpose Co-operative,corporate_office,"P9C6+5CJ, Kathmandu 44600, Nepal",27.7204511,85.361018,138.33,
ChIJP0zcC9sb6zkRLdDU5EBT5tA,office,UDS Gaming,corporate_office,"Kathmandu 44600, Nepal",27.7226196,85.3629505,169.08,
ChIJkx3Dhygb6zkRPfTYx_PPF6s,office,Tech Computer Pvt Ltd,corporate_office,"P9C7+479, Boudha - Jorpati Rd, Kathmandu 44600, Nepal",27.7202976,85.3632315,175.83,
ChIJe_dfawAb6zkRchEM5zCZ18U,office,Aradas services pvt.ltd,corporate_office,"P9C7+496, Kathmandu 44600, Nepal",27.7202845,85.3633766,187.37,
ChIJUV1NlsIb6zkRwtFZWsWd9pk,office,Yangrima Technologies,corporate_office,"P9C7+492, Kathmandu 44600, Nepal",27.7202634,85.3633898,189.89,
ChIJjXZZFNob6zkR4pr6yeOQftE,office,Natural Trips Pvt. Ltd,corporate_office,"P996+VGJ, Boudha Rd, Kathmandu 44600, Nepal",27.7197199,85.3612812,196.7,
ChIJPXDM6uQb6zkRvjy40FlUkXk,office,Homex Design and Engineering pvt.ltd,corporate_office,"Kathmandu 44600, Nepal",27.7196951,85.3613201,198.1,
ChIJOTGKHPob6zkRdbWMD_KGwyM,office,Child Awareness Centre Nepal ( CACN ),association_or_organization,"Boudha Gate Opposite, Way to Boudha to, Guheshwori Temple, Kathmandu 44600, Nepal",27.7196542,85.3612967,203.13,
ChIJy1_eGtob6zkRVAUa79kbY6Q,office,Vibrant Holidays Pvt. Ltd. (Tour & Travels),corporate_office,"P996+P76, Kathmandu 44600, Nepal",27.7192983,85.3606387,265.53,
ChIJn0bCIFcb6zkR3ozUpDWi22w,office,Print Express Nepal Pvt.Ltd,corporate_office,"P9C8+539, Kathmandu 44600, Nepal",27.7204186,85.3652367,342.01,
ChIJhQnIWgAb6zkRodndAfhm4sc,office,𝙋𝙝𝙪𝙡𝙗𝙖𝙧𝙞,corporate_office,"P9F7+MJ5, Boudha Rd, Kathmandu 44600, Nepal",27.72418,85.3641447,378.6,
ChIJ5yCQGwAb6zkRCDCUBrKmMyg,office,中铁二局尼泊尔分公司,corporate_office,"P9F8+26M, Kathmandu 44600, Nepal",27.722598,85.365545,379.42,
ChIJjR_Qttkb6zkRWFkX5m3LcCA,office,Mountain Global Treks & Expedition,corporate_office,"P9C5+35X, Boudhanath Sadak, Kathmandu 44600, Nepal",27.7202259,85.3579814,410.59,
ChIJ3_SLSj8b6zkRZxX-T8Qcmtc,office,Ticketing Counter for all kinds.,corporate_office,"Bolbam chauk Road, P996+492, काठमाडौँ 44600, Nepal",27.7177632,85.3608895,416.33,
ChIJa2WoiVob6zkRB0X69I43b9M,office,Customandu services,corporate_office,"Sundar tole, P9C5+G27, बौद्ध - जोरपाटी सडक, काठमाडौँ 44600, Nepal",27.7212981,85.3575479,432.44,
ChIJy3wbkmAb6zkRSgoLieQwAaI,office,Pavitra Jhyarung Khasore,corporate_office,"P987+VFR, Kathmandu 44600, Nepal",27.717363,85.363231,465.46,
ChIJ8YZ5IQMb6zkRsQhFuO1p2RU,office,Nepal Industrial Automation,corporate_office,"nayabasti Bouddha, Kathmandu 44600, Nepal",27.7176351,85.3642394,474.93,
ChIJgwGLVQAb6zkRaF9XX4PNv_I,office,Utpala It Solutions,corporate_office,"Mahankal Marg, Kathmandu 44600, Nepal",27.7256423,85.3629831,483.85,
ChIJsXcAVQAb6zkRC-dKw1IH3fc,office,STO Express Boudha,corporate_office,"P9G5+5WR, Mahankal Oralo Rd, Kathmandu 44600, Nepal",27.7254893,85.3597747,503.19,
ChIJD1ItSKUb6zkRHnMKZqldhws,office,BuildNep Construction,corporate_office,"Boudha Rd, Kathmandu 44600, Nepal",27.7168565,85.36171019999999,504.61,
ChIJA85xfaMb6zkRzazh0M20qNg,office,united insurance,corporate_office,"P9C8+CRG, Boudha - Jorpati Rd, Kathmandu 44600, Nepal",27.7210538,85.36708259999999,507.58,
ChIJ2Uljuykb6zkRRwH2MD4Jp0o,office,Namaste Supply Chain Pvt Ltd,corporate_office,"06 Mahankal Oralo Rd, Kathmandu 44600, Nepal",27.7259955,85.36050709999999,531.18,
ChIJ7zQYfGob6zkRETD-203nPpE,office,Himalayan Everest Insurance,corporate_office,"P9C8+9WH, Kathmandu 44600, Nepal",27.7209367,85.36736619999999,536.49,
ChIJJTBaHwAb6zkRLH7n8cInkv8,office,Samata Mahankal,corporate_office,"P9F4+RX7, Mahankal Oralo Rd, Kathmandu 44600, Nepal",27.724536,85.3574799,561.34,
ChIJA-j6Jtwb6zkRL3TcGziPfME,office,Universal Link Software,corporate_office,"1442/17, Pasang Lhamu Rd, काठमाडौँ 44600, Nepal",27.7262881,85.360325,567.37,
ChIJGTGnAfgb6zkRJ1XF89H7Rrc,office,Anugraha Bhawan,corporate_office,"P988+V72, Christian Marg, Gokarneshwor 44600, Nepal",27.7171358,85.3656264,596.19,
ChIJkSYNTgAb6zkRFhOqHLvpshc,office,ARIS.Co,corporate_office,"P986+9QQ, Kathmandu 44600, Nepal",27.7159749,85.3619975,602.16,
ChIJT9qdmiwZ6zkRo96N_qe0aIs,office,"Buddha Courier and Cargo Service - Boudha,Tusal",corporate_office,"P994+FJP, Kathmandu 44600, Nepal",27.718701,85.3565704,607.26,
ChIJwfclJFsb6zkRHYavJL8sIFc,office,Elite Management Consultancy Pvt. Ltd.,corporate_office,"Kathmandu 44600, Nepal",27.7242928,85.3567095,607.66,
ChIJ4YbHkOYb6zkRhWNSEVWh2FM,office,Aadima - Online Shopping Nepal,corporate_office,"P9C9+R74, Kathmandu 44600, Nepal",27.7220242,85.36819489999999,619.71,
ChIJS7J0SgAb6zkRORc1KbHJDFE,office,Glorious Church Boudha,corporate_office,"P986+995, Dibya Marg, Kathmandu 44600, Nepal",27.7158781,85.3609934,619.94,
ChIJYwWFQF0b6zkRLY2XC58BOCE,office,B.B.K.K. TRADERS PVT. LTD,finance,"6 Boudha Rd, Kathmandu 44600, Nepal",27.7159003,85.3639598,641.99,
ChIJu0ejjUIZ6zkRh-0bETab2ow,office,Guardian International Educational Consultancy,corporate_office,"Bouddha, Kathmandu 44600, Nepal",27.7265296,85.3649186,642.31,
ChIJf8-uidYb6zkRabsu3WcLV7g,office,Tarapunj Multipurpose Co-Operatives Limited,corporate_office,"P9F4+HC2, Kathmandu 44600, Nepal",27.7238958,85.3560213,645.79,
ChIJN6e0A9Eb6zkRZeWVLL6ZHpU,office,Visit Nepal Treks & Expedition Pvt. Ltd,corporate_office,"P986+5WM, Kathmandu 44600, Nepal",27.7154537,85.3622907,660.99,
ChIJJ0ChhiYb6zkRI-Sd6xhMldw,office,Nepfleek,corporate_office,"Mahankal Oralo Chowk Bus Stop, 44600, काठमाडौँ 44600, Nepal",27.7264409,85.35816899999999,673.21,
ChIJDSQ73psZ6zkRr4RNpbSyH9U,office,Burger Group Pvt.ltd,corporate_office,"Bouddha, Kathmandu 00977, Nepal",27.7152248,85.3614489,687.24,
ChIJu798gbQb6zkRq0FAt7qD0ng,office,Himalayan Sherpa Buddhist Culture Protection Society,corporate_office,"P9G8+J8J, Kathmandu 44600, Nepal",27.726587,85.3657528,689.05,
ChIJNYBtKgAb6zkR7b0KTNbc3lw,office,"Nautalle, Bagmati Nagar Planning, Boudha 6",corporate_office,"P986+629, Dibya Marg, Kathmandu 44600, Nepal",27.7153862,85.3601223,691.15,
ChIJi_z1dmIZ6zkRWpQx-jToPP4,office,People's Alliance Saving & Credit Co-operative Ltd.,corporate_office,"P9C3+WW5, Kathmandu 44600, Nepal",27.7222728,85.3548714,702.66,
ChIJJRmSN8Qb6zkRKsLimXNcxI0,office,हिमालय कला गलैँचा,corporate_office,"Kathmandu 44600, Nepal",27.7223716,85.3690802,711.25,
ChIJwUvP9d4b6zkREA5k5vpXpHk,office,Auro Technology Consuling LLC,corporate_office,"P9G5+RCG, Kathmandu 44600, Nepal",27.7270688,85.3585864,712.53,
ChIJT5ZtdNcb6zkR4SCbXmCvjJA,office,Nidhi Shakti Pvt.Ltd.,corporate_office,"P994+P26, Boudhanath Sadak, Kathmandu 44600, Nepal",27.7192921,85.355025,719.53,
ChIJCwu0_94b6zkRZTJIRfisywc,office,sajjanmahila saving & credit,corporate_office,"P9G5+P56, Kathmandu 44600, Nepal",27.7267902,85.3578801,721.29,
ChIJC4CAAt8b6zkRXLf5mZod3NM,office,Nepal Airlink,corporate_office,"P9G5+J2M, Kathmandu 44600, Nepal",27.7265855,85.357542,721.91,
ChIJg4-JEHsZ6zkR3S0Q30vmZcQ,office,वैदिक सनातन नेपाल,corporate_office,"P9F3+5W7, Kathmandu 44600, Nepal",27.7229207,85.35479289999999,723.8,
ChIJmUXaJAAZ6zkR2iGbnVzLpHQ,office,ArkNova Structures,corporate_office,"P993+PV4, Kathmandu 44600, Nepal",27.7192687,85.35470110000001,750.57,
ChIJ9XJ7g3kb6zkRu05uJmCR-eg,office,Wild Yak Group,corporate_office,"P9H6+7J8, Kathmandu 44600, Nepal",27.7281664,85.3615784,754.34,
ChIJfc28IPEb6zkRDncwpCsyWJI,office,Zulu Universe Pvt Ltd,corporate_office,"P985+2J3, Kathmandu 44600, Nepal",27.7150625,85.3590625,758.46,
ChIJ7UHcztEb6zkRQFFX2UYsRto,office,The Women's Foundation of Nepal,corporate_office,"Bagmati Nagar Patitar, काठमाडौँ 44600, Nepal",27.714769900000004,85.36455780000001,779.92,
ChIJKdk8IAAb6zkRcUv0O0GIqOo,office,Subham's parking,corporate_office,"P984+JC9, Kumarigal Naya Marga, Kathmandu 44600, Nepal",27.716543,85.3561185,786.67,
ChIJy4LGxJQb6zkRF-PuicoyiPg,office,Santosi Tool सन्तोषी टाेल,corporate_office,"P988+264, Unnamed Road, Kathmandu 44600, Nepal",27.7150117,85.3655651,793.94,
ChIJUbxdCzgZ6zkRt59eGSUM2O4,office,Vianet Communications-Chabahil,corporate_office,"P993+MJ8, Kathmandu 44600, Nepal",27.7191634,85.3540909,811.31,
ChIJRRNqQtUb6zkRZ5EvBlfZW1g,office,Tech Solution The CLAY Private Limited,corporate_office,"P984+H8Q, Kathmandu 44600, Nepal",27.716451,85.3558643,811.96,
ChIJ55fDqN8b6zkRb4MgHk55UBE,office,Ojaswi Nepal Community Welfare Coorparation,corporate_office,"2 unit, 1387 Saraswatinagar Rd, 44600, Nepal",27.7276392,85.35732240000002,830.32,
ChIJL4dpAZoZ6zkRg1QKnT1pobA,office,World Sherpas Nepal treks & expediton,corporate_office,"P9F3+WQX, Saraswatinagar Rd, Kathmandu 44600, Nepal",27.7248743,85.35447599999999,830.58,
ChIJo9Kha94b6zkRWyaAYZp6Od8,office,दुधकुण्ड बचत तथा ऋण सहकारी संस्था लि.,corporate_office,"44600, काठमाडौँ 44600, Nepal",27.7284551,85.35907650000001,834.63,
ChIJxfy3XGIZ6zkRgpt5WtEm960,office,"Aqua Hundred Depot, Mahankal, Chuchepati",corporate_office,"P9C3+Q94, Kathmandu 44600, Nepal",27.7218813,85.35345459999999,837.02,
ChIJqZdeEgAZ6zkRwca0hizQPIk,office,Universal Peace Santuary- Boudha Office,corporate_office,"P9C3+P9V, Mahankal Road, Kathmandu 44600, Nepal",27.7218533,85.3534165,840.56,
ChIJw-f7WN8b6zkRaRlZnfEQhxQ,office,Rolwaling Excursion Pvt.ltd,corporate_office,"Saraswatinagar Rd, Kathmandu 44600, Nepal",27.7256154,85.35483239999999,842.73,
ChIJa4hFQnYb6zkRXcpZaoCt8_8,office,Tara Digital,shopping_mall,"Kathmandu 44600, Nepal",27.7137788,85.3615141,847.36,
ChIJ0fZ6E94b6zkRcwZBFvjbc-s,office,नवाेदय सेभिङ्ग एण्ड क्रेडिट सहकारी संस्था लि.,corporate_office,"P9H5+GMG, Kathmandu 44602, Nepal",27.7288146,85.3591957,868.64,
ChIJva51E94b6zkRsAKtFYT-a5g,office,जीवन ज्याेति बचत तथा ऋण सहकारी संस्था लि.,corporate_office,"44600, काठमाडौँ 44600, Nepal",27.7288417,85.35923120000001,870.43,
