place_id,poi_type,name,primary_type,formatted_address,latitude,longitude,distance_from_center_m
ChIJyUV4ZwAZ6zkRlNz0BohdbwQ,office,农业发展,corporate_office,"Nepal, Lalitpur, 邮政编码: 44600邮政编码: 44600",27.6717391,85.31043249999999,1446.39
ChIJDxRHJBoZ6zkRUO_kCd5Cx1o,office,Marbs Creation,service,"M869+P94, Lalitpur 44700, Nepal",27.6617554,85.3184531,1446.46
ChIJ4ydM3fQZ6zkRjJ_grjItyic,office,East China Hydropower Company,corporate_office,"M8C6+M5V, Lalitpur 44600, Nepal",27.6717264,85.3104329,1446.53
ChIJS5pqt18Z6zkRzNn8XqLuTrE,office,sachidananda palace,corporate_office,"M88P+9RW, 44600, Nepal",27.6659915,85.33708109999999,1447.09
ChIJi52AHwAZ6zkRa-dz4V_CIJA,office,Mobile Finance Technology Pvt. Ltd.,corporate_office,"10 Kupondole Rd, Lalitpur 44600, Nepal",27.6842453,85.31671279999999,1456.1
ChIJMd56KqYZ6zkRvy-3O_IIXh8,office,NDA nepal dental association,corporate_office,"Road, Lalitpur 44600, Nepal",27.6737268,85.33980869999999,1458.74
ChIJCR5rKXEZ6zkRcVUdN4qX2QQ,office,Alliance for Prosperity,corporate_office,"M8F6+X3G, Dhobighat Road, Lalitpur 44600, Nepal",27.6749386,85.3102186,1465.61
ChIJe1s8QQAZ6zkRYvEltrxkYFw,office,Fewa Technologies,corporate_office,"M8M8+GC3, Lalitpur 44600, Nepal",27.6839745,85.3161143,1465.66
ChIJMzdD1kIZ6zkRr2Lne0VfMoU,office,Nepa Hima Trade Link Pvt. Ltd.,corporate_office,"Bakhundol, Lalitpur 44600, Nepal",27.6826262,85.3143127,1469.7
ChIJkZLwBQAZ6zkRwlHlJ3WnAU0,office,Lalitpur Dolahiti,corporate_office,"M878+3F6, Ring Rd, Lalitpur 44700, Nepal",27.6626629,85.3161552,1477.88
ChIJXSCsN8oZ6zkRT8oypIwepcc,office,JB BUILDING,corporate_office,"M8MP+72V, पर्‍गतिनगर मार्ग, Kathmandu 44600, Nepal",27.6832787,85.3350696,1479.8
ChIJNySkljMY6zkR0LeUTx4ygtk,office,ICT For Agri Pvt. Ltd,corporate_office,"M8F6+V2C, Lalitpur 44600, Nepal",27.6746834,85.3100212,1481.92
ChIJ7VVsldEZ6zkRj3PdmWylBaQ,office,Jagat,corporate_office,"Lalitpur 44700, Nepal",27.6629815,85.3156101,1482.29
ChIJ7QX-Rq8Z6zkRWL3g-avUG-0,office,SEWAJ,corporate_office,"Unnamed Road, Kathmandu 44600, काठमाडौँ 44600, Nepal",27.6789559,85.33870259999999,1484.04
ChIJC5be0xEZ6zkRsBGziFloHZQ,office,Rhombus Engineering Solutions Pvt. Ltd,corporate_office,"Pragati Nagar Road, Kathmandu 44600, Nepal",27.6830706,85.3353941,1484.55
ChIJlxO_t4oZ6zkRNv9BQx1j-Wk,office,Lotus Bioscience Nepal Pvt Ltd,corporate_office,"Lalitpur-15, ललितपुर 44700, Nepal",27.6605624,85.3291517,1484.88
ChIJa30t8rgZ6zkR5IBbxEmays4,office,Celltronic Telesolutions,corporate_office,"M878+47X, Lalitpur 44700, Nepal",27.6628538,85.3157432,1485.34
ChIJpZa2EbUZ6zkR2Ziyp9gfJI8,office,My 🏠,corporate_office,"Near Paradise Man power 138/39, 162 Kupondole Rd, Lalitpur 44700, Nepal",27.6838321,85.3154656,1492.33
ChIJCyCYSgEZ6zkRYYp7Hop_RtA,office,National Institute of Contemporary Studies,corporate_office,"M8M8+G4Q, Lalitpur 44600, Nepal",27.6838301,85.3153502,1499.33
ChIJC4IQQQAZ6zkRT8dyR8ETfag,office,Cosmic Innovation Center (CIC),corporate_office,"M8M8+H6J, Lalitpur 44600, Nepal",27.6839598,85.31552719999999,1499.61
ChIJl-csqMUZ6zkRlkoDt-c_Nkg,school,Adarsha Kanya Niketan Higher Secondary School,school,"M8FG+F94, भिन्द्यो क्व - सौग: लँ, Lalitpur 44700, Nepal",27.6736353,85.3259532,97.44
ChIJmfgqWsUZ6zkRO-pC0Vfk6JU,school,Sugata Buddhist College,university,"M8CF+HM2, Lalitpur 44600, Nepal",27.6713873,85.32414059999999,239.27
ChIJ87OfSgAZ6zkRbSJ3GPKst_0,school,Lalit LS School-Saugal,school,"M8CG+JRP, Lalitpur 44600, Nepal",27.6716156,85.32711429999999,287.61
ChIJR39kw8QZ6zkR4ITOO_gMcQk,school,Lalit Bikas Nimna Madyamik Vidyalaya,school,"कुरि सौगल, ललितपुर, M8CG+MW7, Lalitpur 44600, Nepal",27.671661,85.3273009,297.88
ChIJjWzIlsQZ6zkRuWB4t7jhM1k,school,Shree Shanti H. S. School,secondary_school,"M8FH+272, शहीद शुकर्‍ मार्ग, Lalitpur 44700, Nepal",27.672511,85.328147,325.29
ChIJr5kDlN0Z6zkRCCJ8XoebdsM,school,Doremi pre-school,preschool,"F072, Lalitpur 44600, Nepal",27.6706605,85.3263161,331.04
ChIJHZV4JM8Z6zkRwIg7z7xImho,school,Horizon English School,secondary_school,"M8FC+XQW, धलायचा लँ, Lalitpur 44700, Nepal",27.6749974,85.3219687,347.36
ChIJM-avqs8Z6zkR_EHqyhpqY0s,school,Hilaros Montessori Pre - School,school,"M8FC+7HW, Lalitpur 44600, Nepal",27.673245700000003,85.3214409,350.9
ChIJ0xDxrM8Z6zkRL_3rAOsi86Y,school,Purnachandi Boarding Secondary School,school,"M8FC+6H3, अग्निशाला सडक, Lalitpur 44700, Nepal",27.673002,85.3214285,354.48
ChIJ-bfgsNoZ6zkRFDb23HSbgsU,school,श्री मिननाथ आदर्श शिक्षा सदन नि. मा. वि,government_office,"12 टगंल, Lalitpur 44700, Nepal",27.6698735,85.3248783,392.31
ChIJNyHThpMZ6zkRs8dWBPirqh8,school,Room,school,"M8FC+49C, Lalitpur 44600, Nepal",27.6728075,85.3208981,409.27
ChIJb_6wbcQZ6zkRjXRBkw_RhuM,school,Shramik Shanti Secondary School श्रमिक शान्ति माध्यमिक विद्यालय,government_office,"M8FH+QJJ, Lalitpur 44600, Nepal",27.6744736,85.3290081,412.36
ChIJP8LW2egZ6zkREnki1gVypnA,school,Bhassara Sec. School,school,"M8FC+654, Purnachandi Rd, Lalitpur 44700, Nepal",27.6730186,85.32044549999999,450.51
ChIJx03DJ9AZ6zkRkA7zk1secco,school,Y.M.B.A International Buddhist School,school,"M8CC+3RW, Lalitpur 44600, Nepal",27.6702481,85.3220758,453.6
ChIJ1WVs1s8Z6zkRA7reH7FNn4k,school,Moonlight Secondary School (Moliss),school,"Lalitpur 44700, Nepal",27.670449,85.3217545,458.06
ChIJ664uWQAZ6zkRV6BSNOloBwk,school,Open School (Yasodhara Open School),school,"M89G+P9F, Lalitpur 44600, Nepal",27.6693083,85.3259255,464.02
ChIJP4pZYcYZ6zkRT8oXG6ifOc0,school,Kumbeshwar Technical School,,"Kumbeshwar, Lalitpur 44700, Nepal",27.677504,85.32629,473.69
ChIJGcQv3doZ6zkR06M6843ULek,school,Shree Yashodhara Bauddha Secondary School,school,"M89G+P8X, 12 Chakrabahil - Mahaboudha Rd, Lalitpur 44600, Nepal",27.6691765,85.3259341,478.56
ChIJZwOv0cgZ6zkR0s2wFKRf5dI,school,Badya Shiromani Gharana,school,"M8GC+PQ2, Mikhabahal - Baliphal Rd, Lalitpur 44600, Nepal",27.6767682,85.3218804,484.4
ChIJd7i2rMQZ6zkRCInBaaU3Dl4,school,Shree Gyan Mandir School,school,"M8CH+8HH, Lalitpur 44600, Nepal",27.6708249,85.32898229999999,485.57
ChIJ0RGlb8MZ6zkR_LNyK9Pfke4,school,Shubha Kamana Secondary Boarding School,school,"Lalitpur 44600, Nepal",27.6726766,85.3298895,488.17
ChIJha3VldoZ6zkRzA1dQh0m3GU,school,SHREE BALKUMARI ENGLISH SECONDARY SCHOOL,secondary_school,"M89G+H2W, Prayag Pokhari Marg, Lalitpur 44700, Nepal",27.668984,85.325093,491.12
ChIJ_doodAAZ6zkRuJFJ4FioeUo,school,Private SEE Coaching (Open School) Tuition,school,"M89F+M9G, Prayag Pokhari Marg, Lalitpur 44600, Nepal",27.6691918,85.32345959999999,491.9
ChIJbRbbZbgZ6zkRFPBkEBGLV88,school,"Excel Institute - Computer Institute, English Language, Private SEE, SEE tuition, Computer course in Lagankhel",educational_institution,"Prayagpokhari, Lalitpur 44600, Nepal",27.6691901,85.3234597,492.08
ChIJv_V2Ag4Z6zkR79Rd5mkWUQU,school,Subhakamana school,school,"M8CH+WWH, Chapat Rd, Lalitpur 44600, Nepal",27.6723085,85.3298633,494.06
ChIJkwvKc8MZ6zkRRWdbi1UDScI,school,Lalit Kalyan Kendra Lower Secondary School,secondary_school,"M8FJ+53V, Lonla Tole Marg, Lalitpur 44700, Nepal",27.6729956,85.3301678,510.88
