area,u,v,key,osmid,name,highway,oneway,maxspeed,clipped_length_m,geometry_wkt
Bhaktapur durbar square,7706950643,12864304365,0,1389761637,,residential,False,,51.41916122153314,"LINESTRING (85.429168 27.663609, 85.429125 27.663582, 85.4289 27.663216)"
Bhaktapur durbar square,10601203110,10601393483,0,340438584,,unclassified,False,,140.725076906857,"LINESTRING (85.434349 27.662562, 85.434312 27.662469, 85.434266 27.662374, 85.434084 27.66203, 85.434037 27.66194, 85.433977 27.661809, 85.43392 27.661724, 85.433859 27.661648, 85.433777 27.661552, 85.433728 27.661494, 85.433693 27.661441)"
Bhaktapur durbar square,10601203110,10601203052,0,1137239121,,residential,False,,231.8485698095538,"LINESTRING (85.434349 27.662562, 85.434408 27.662498, 85.434482 27.662442, 85.434638 27.662322, 85.434707 27.662268, 85.434917 27.662143, 85.434994 27.662071, 85.435112 27.661994, 85.435137 27.661964, 85.435139 27.66193, 85.435131 27.661893, 85.435104 27.66184, 85.4351 27.661798, 85.435087 27.661747, 85.435067 27.661705, 85.43503 27.661661, 85.435005 27.661619, 85.434987 27.661555, 85.43496 27.661462, 85.434935 27.661414, 85.434902 27.661389, 85.434861 27.661378, 85.434808 27.661382, 85.434706 27.661391, 85.434647 27.661385, 85.434568 27.661393, 85.434498 27.661406, 85.434416 27.661432, 85.434318 27.661479)"
Bhaktapur durbar square,3476646315,10601393608,0,340438584,,unclassified,False,,13.588723722247934,"LINESTRING (85.433584 27.659546, 85.433602 27.65946, 85.433612 27.659426)"
Bhaktapur durbar square,3476646315,10601393676,0,340438584,,unclassified,False,,124.77402736552663,"LINESTRING (85.433584 27.659546, 85.433579 27.659617, 85.433589 27.659696, 85.433617 27.659781, 85.4337 27.659979, 85.43377 27.660134, 85.433789 27.660216, 85.433788 27.660304, 85.433774 27.660414, 85.433749 27.660512, 85.433712 27.660633)"
Bhaktapur durbar square,3476646315,3476958507,0,340465304,,unclassified,False,,31.422095722329033,"LINESTRING (85.433584 27.659546, 85.433901 27.659522)"
Bhaktapur durbar square,10601393608,12100039534,0,1306495367,,residential,False,,11.606626958555589,"LINESTRING (85.432732 27.659134, 85.432615 27.659149)"
Bhaktapur durbar square,10601393676,10601393483,0,340438584,,unclassified,False,,92.65444250205925,"LINESTRING (85.433712 27.660633, 85.433681 27.660782, 85.433653 27.660879, 85.433614 27.660992, 85.433596 27.661064, 85.433592 27.661136, 85.433599 27.661208, 85.433618 27.661274, 85.433666 27.661394, 85.433693 27.661441)"
Bhaktapur durbar square,10601393676,10601393722,0,1137262300,,residential,False,,62.501195131843055,"LINESTRING (85.433712 27.660633, 85.433632 27.660628, 85.433553 27.660634, 85.433471 27.660656, 85.43333 27.660701, 85.433209 27.66074, 85.433106 27.660774)"
Bhaktapur durbar square,3476958507,10601203051,0,1137239128,,residential,False,,107.36202525143405,"LINESTRING (85.435427 27.660164, 85.435516 27.660301, 85.435572 27.660392, 85.435646 27.660558, 85.435687 27.660615, 85.435739 27.660662, 85.435784 27.660701, 85.435807 27.66075, 85.435803 27.660812, 85.43579 27.660887, 85.435778 27.660943, 85.435758 27.661032)"
Bhaktapur durbar square,3476656013,14019923672,0,340439436,,unclassified,False,,168.83878164528127,"LINESTRING (85.430676 27.663475, 85.430661 27.663426, 85.430613 27.663363, 85.43048 27.66319, 85.430142 27.662817, 85.429938 27.662607, 85.42986 27.66252, 85.429792 27.662428, 85.42974 27.662345, 85.429678 27.662246)"
Bhaktapur durbar square,3476656013,3476656081,0,340439436,,unclassified,False,,72.27781169838805,"LINESTRING (85.430676 27.663475, 85.430607 27.663505, 85.430485 27.663511, 85.43023 27.663544, 85.429954 27.663531)"
Bhaktapur durbar square,3476656013,10601393450,0,1137262298,,residential,False,,87.33943288138141,"LINESTRING (85.430676 27.663475, 85.430777 27.663468, 85.430915 27.663456, 85.431066 27.663453, 85.431243 27.663458, 85.431559 27.663481)"
Bhaktapur durbar square,14019923672,3476656037,0,"[340439436, 340439437]",,unclassified,False,,249.85484326204488,"LINESTRING (85.429678 27.662246, 85.429613 27.662139, 85.42955 27.662013, 85.429516 27.661916, 85.429505 27.661785, 85.429489 27.661647, 85.429414 27.661535, 85.429354 27.661456, 85.429312 27.6614, 85.429282 27.661293, 85.429277 27.661174, 85.4293 27.661064, 85.429338 27.660914, 85.429364 27.66079, 85.429431 27.660672, 85.4295 27.660532, 85.429508 27.660367, 85.429508 27.660219, 85.429495 27.660108)"
Bhaktapur durbar square,14019923672,14019923668,0,1539743271,,residential,False,,47.10102976201537,"LINESTRING (85.429678 27.662246, 85.429536 27.66233, 85.429395 27.662375, 85.429238 27.662374)"
Bhaktapur durbar square,3476656081,3476656076,0,340439439,,unclassified,False,,57.382773271050006,"LINESTRING (85.429954 27.663531, 85.429938 27.663416, 85.429916 27.663224, 85.429876 27.663138, 85.429837 27.663104, 85.429761 27.663098)"
Bhaktapur durbar square,10601393450,10601393715,0,1137262298,,residential,False,,14.784965005435383,"LINESTRING (85.431559 27.663481, 85.431709 27.663491)"
Bhaktapur durbar square,10601393450,10601393698,0,1137262295,,residential,False,,76.92302644841432,"LINESTRING (85.431559 27.663481, 85.43156 27.663753, 85.43157 27.663778, 85.431597 27.663791, 85.431652 27.663793, 85.431679 27.663806, 85.431687 27.663833, 85.431685 27.663965, 85.431673 27.664023, 85.431636 27.664087)"
Bhaktapur durbar square,3476656037,3476656043,0,340439437,,unclassified,False,,121.29104367014222,"LINESTRING (85.429495 27.660108, 85.429435 27.659894, 85.429406 27.659656, 85.429427 27.659502, 85.429444 27.659345, 85.429474 27.659208, 85.429534 27.659034)"
Bhaktapur durbar square,3476656037,12100039559,0,343117416,,residential,False,,137.57120937710303,"LINESTRING (85.429495 27.660108, 85.429771 27.660173, 85.430219 27.6602, 85.430256 27.660145, 85.430267 27.660012, 85.43029 27.659847, 85.430342 27.659702, 85.430404 27.659657)"
Bhaktapur durbar square,3476656037,10588737565,0,1135896401,,residential,False,40,32.02940946224798,"LINESTRING (85.429495 27.660108, 85.42931 27.660108, 85.429174 27.660138)"
Bhaktapur durbar square,3476656043,3476656046,0,340439437,,unclassified,False,,27.93546470257775,"LINESTRING (85.429534 27.659034, 85.429561 27.658944, 85.429585 27.658856, 85.429595 27.658788)"
Bhaktapur durbar square,3476656043,12100039556,0,1306495370,,residential,False,,71.30591132930208,"LINESTRING (85.429534 27.659034, 85.429933 27.659115, 85.430071 27.659117, 85.430247 27.659111)"
Bhaktapur durbar square,12100039559,12100039563,0,1306495371,,residential,False,,64.99856745920756,"LINESTRING (85.430404 27.659657, 85.430392 27.659495, 85.43037 27.65945, 85.430354 27.659434, 85.429958 27.659403)"
Bhaktapur durbar square,10588737565,10588737564,0,1135896401,,residential,False,40,29.52827681475599,"LINESTRING (85.429174 27.660138, 85.428879 27.660182)"
Bhaktapur durbar square,10588737565,12100039567,0,1306495374,,residential,False,,36.011755499724465,"LINESTRING (85.429174 27.660138, 85.42919 27.660462)"
Bhaktapur durbar square,10588737565,10588737563,0,1306495374,,residential,False,,84.43534842994613,"LINESTRING (85.429174 27.660138, 85.429144 27.65966, 85.429139 27.659632, 85.429114 27.659622, 85.428857 27.659653)"
Bhaktapur durbar square,3476656046,12100039546,0,1306495369,,residential,False,,37.954245629324404,"LINESTRING (85.429595 27.658788, 85.429972 27.658853)"
Bhaktapur durbar square,12100039546,12100039555,0,1306495369,,residential,False,,54.952611267355714,"LINESTRING (85.429972 27.658853, 85.430519 27.658948)"
Bhaktapur durbar square,12100039546,12100039555,1,1306495368,,residential,False,,98.38885561223134,"LINESTRING (85.429972 27.658853, 85.430016 27.658663, 85.430058 27.658649, 85.430148 27.658649, 85.4305 27.658727, 85.430538 27.65874, 85.430554 27.658764, 85.430519 27.658948)"
Bhaktapur durbar square,3476656074,3476656076,0,340439439,,unclassified,False,,28.007648878125806,"LINESTRING (85.429698 27.662853, 85.429719 27.662909, 85.429751 27.662995, 85.429761 27.663098)"
Bhaktapur durbar square,3476656076,12864304365,0,"[340439440, 1389761638]",,"['residential', 'unclassified']",False,,95.27042002775013,"LINESTRING (85.429761 27.663098, 85.429688 27.663114, 85.429582 27.663113, 85.429472 27.663108, 85.429408 27.663091, 85.42928 27.663006, 85.429226 27.663036, 85.429165 27.663072, 85.4289 27.663216)"
Bhaktapur durbar square,12864304365,12864304369,0,1389761637,,residential,False,,108.56385843759213,"LINESTRING (85.4289 27.663216, 85.428679 27.66238, 85.428677 27.662332, 85.428693 27.662311, 85.428739 27.662287)"
Bhaktapur durbar square,12864304365,12864304378,0,1389761638,,residential,False,,73.29359822342892,"LINESTRING (85.4289 27.663216, 85.428686 27.663299, 85.428636 27.663312, 85.428583 27.663313, 85.42829 27.663304, 85.428237 27.663278, 85.428206 27.663242)"
Bhaktapur durbar square,3476656083,12606164157,0,340439441,,residential,False,,75.66800022879545,"LINESTRING (85.430958 27.676703, 85.43127 27.676788, 85.431397 27.676828, 85.431419 27.676874, 85.431395 27.676992, 85.431395 27.677094)"
Bhaktapur durbar square,10129508762,3476656092,0,1107006485,,residential,False,,63.560223635152845,"LINESTRING (85.431857 27.679196, 85.431784 27.679259, 85.431704 27.679332, 85.43162 27.679398, 85.431536 27.679437, 85.431461 27.679456, 85.431329 27.679505)"
Bhaktapur durbar square,3476656092,10129508772,0,1107006485,,residential,False,,42.78658702186192,"LINESTRING (85.431329 27.679505, 85.431194 27.67954, 85.430905 27.679582)"
Bhaktapur durbar square,10129508772,8815034488,0,1107006485,,residential,False,,91.78185623078481,"LINESTRING (85.430905 27.679582, 85.430511 27.679611, 85.430342 27.679615, 85.430254 27.679625, 85.430097 27.67962, 85.42998 27.679596)"
Bhaktapur durbar square,10129508772,10794710719,0,1160623739,,residential,False,,184.88786123791573,"LINESTRING (85.430905 27.679582, 85.43087 27.678945, 85.430848 27.678612, 85.430819 27.678578, 85.430776 27.678567, 85.430087 27.678596)"
Bhaktapur durbar square,3476660291,12966337081,0,"[1411158824, 340440339]",,residential,False,,159.0182109204675,"LINESTRING (85.436277 27.679776, 85.436364 27.679726, 85.43659 27.679617, 85.436803 27.679569, 85.436993 27.679581, 85.437198 27.679629, 85.437431 27.679687, 85.437415 27.679512, 85.43742 27.679386, 85.43744 27.679346)"
Bhaktapur durbar square,3476660291,10599473108,0,1137038999,,residential,False,,57.680353003963674,"LINESTRING (85.436277 27.679776, 85.436115 27.679699, 85.436096 27.679666, 85.436215 27.679363)"
Bhaktapur durbar square,10599473108,10599473109,0,1137038999,,residential,False,,37.10331240000439,"LINESTRING (85.436215 27.679363, 85.436372 27.679059)"
Bhaktapur durbar square,10599473108,10599473111,0,1137039000,,residential,False,,36.38032563214256,"LINESTRING (85.436215 27.679363, 85.436047 27.679279, 85.436012 27.679279, 85.435988 27.679292, 85.435936 27.679381)"
Bhaktapur durbar square,10601203051,10601203119,0,1137239128,,residential,False,,79.29650435962061,"LINESTRING (85.435758 27.661032, 85.435722 27.661137, 85.435718 27.661215, 85.435723 27.661319, 85.435779 27.661609, 85.435798 27.661738)"
Bhaktapur durbar square,10601203051,10601261345,0,1137246108,,residential,False,,51.96014553968287,"LINESTRING (85.435758 27.661032, 85.435838 27.661015, 85.436204 27.660932, 85.436271 27.660933)"
Bhaktapur durbar square,3477015904,10601203108,0,1137246107,,residential,False,,3.4534200423217416,"LINESTRING (85.436958 27.661033, 85.436935 27.661057)"
Bhaktapur durbar square,10601203108,10601196579,0,1137239103,,residential,False,,31.36629644065495,"LINESTRING (85.436935 27.661057, 85.436709 27.660872, 85.436704 27.660863)"
Bhaktapur durbar square,10601203108,10601203119,0,1137246107,,residential,False,,144.9093353039299,"LINESTRING (85.436935 27.661057, 85.436916 27.661082, 85.436846 27.661152, 85.436744 27.661252, 85.436674 27.661332, 85.436625 27.661396, 85.436594 27.661455, 85.436573 27.661491, 85.436545 27.661513, 85.43651 27.661526, 85.43647 27.661526, 85.436398 27.661522, 85.436312 27.661526, 85.436227 27.661537, 85.436114 27.661557, 85.436035 27.661581, 85.435965 27.661621, 85.435907 27.661682, 85.435874 27.661708, 85.435798 27.661738)"
Bhaktapur durbar square,3486476160,10594053949,0,1136450469,,residential,False,,37.710150308126174,"LINESTRING (85.414485 27.678018, 85.414822 27.677856)"
Bhaktapur durbar square,3486476150,8814984805,0,952385981,,residential,False,,34.55332709923968,"LINESTRING (85.414298 27.677653, 85.414604 27.677502)"
Bhaktapur durbar square,8814984805,8814984804,0,952385981,,residential,False,,45.563357843422295,"LINESTRING (85.414604 27.677502, 85.415006 27.677299)"
Bhaktapur durbar square,8814984805,10594053949,0,1136450467,,residential,False,,44.7331242113897,"LINESTRING (85.414604 27.677502, 85.414822 27.677856)"
Bhaktapur durbar square,10594053938,10594053936,0,1136450464,,residential,False,,6.192601276086666,"LINESTRING (85.413707 27.676322, 85.413769 27.676332)"
Bhaktapur durbar square,10594053949,10594053944,0,1136450467,,residential,False,,40.00110410915292,"LINESTRING (85.414822 27.677856, 85.415019 27.678171)"
Bhaktapur durbar square,3492910946,3492910948,0,1091282824,,residential,False,,46.289015255925236,"LINESTRING (85.421135 27.661895, 85.421147 27.662147, 85.421177 27.66231)"
Bhaktapur durbar square,3487095604,12100055531,0,1135896401,,residential,False,40,26.246501812757213,"LINESTRING (85.428297 27.65972, 85.42856 27.659688)"
Bhaktapur durbar square,12100055531,10588737563,0,1135896401,,residential,False,40,29.509783338917416,"LINESTRING (85.42856 27.659688, 85.428857 27.659653)"
Bhaktapur durbar square,12100055531,12100055532,0,1306495944,,residential,False,,48.16379070422243,"LINESTRING (85.42856 27.659688, 85.428574 27.660123)"
Bhaktapur durbar square,3487123143,3500043094,0,341553137,,residential,False,,29.767200169923107,"LINESTRING (85.427032 27.660052, 85.427319 27.65997)"
Bhaktapur durbar square,3487123143,3487123151,0,341553139,,residential,False,,70.515254427191,"LINESTRING (85.427032 27.660052, 85.427 27.659907, 85.427 27.659786, 85.426892 27.659717, 85.426742 27.659662, 85.426688 27.659569)"
Bhaktapur durbar square,3500043094,3487123155,0,341553137,,residential,False,,89.01609382489667,"LINESTRING (85.427319 27.65997, 85.427407 27.659945, 85.427233 27.65956, 85.427209 27.659502, 85.427282 27.659267)"
Bhaktapur durbar square,3487123151,3487123155,0,341553141,,unclassified,False,,67.43340652209577,"LINESTRING (85.426688 27.659569, 85.427282 27.659267)"
Bhaktapur durbar square,3487123151,3487123150,0,341553139,,residential,False,,55.30801965836767,"LINESTRING (85.426688 27.659569, 85.42657 27.659365, 85.426833 27.65923)"
Bhaktapur durbar square,3487123155,3487123152,0,341553141,,unclassified,False,,17.318159199078295,"LINESTRING (85.427282 27.659267, 85.427434 27.65919)"
Bhaktapur durbar square,3487123155,3487123157,0,341553137,,residential,False,,73.6790625003593,"LINESTRING (85.427282 27.659267, 85.427154 27.658783, 85.427073 27.658631)"
Bhaktapur durbar square,3489413686,3489414798,0,341872441,,residential,False,,66.11502247015692,"LINESTRING (85.416094 27.669078, 85.415964 27.668949, 85.415932 27.668921, 85.415706 27.668788, 85.415608 27.668676)"
Bhaktapur durbar square,3489414798,3491130816,0,341872441,,residential,False,,80.83890042025376,"LINESTRING (85.415608 27.668676, 85.415498 27.668577, 85.415351 27.668462, 85.415312 27.668399, 85.415333 27.668302, 85.415323 27.668241, 85.415231 27.668077)"
Bhaktapur durbar square,3489414798,3489414809,0,"[341872449, 341872446]",,residential,False,,124.98755940529811,"LINESTRING (85.415608 27.668676, 85.41544 27.668772, 85.415323 27.668845, 85.415222 27.668909, 85.414997 27.668989, 85.414733 27.669149, 85.414517 27.669241)"
Bhaktapur durbar square,3489414809,10001504660,0,1092053895,,residential,False,,81.41496766181687,"LINESTRING (85.414517 27.669241, 85.414398 27.66907, 85.414344 27.66894, 85.414274 27.668801, 85.414218 27.668752, 85.414111 27.668608)"
Bhaktapur durbar square,3491130797,3491130799,0,342073782,,residential,False,,13.601223363927827,"LINESTRING (85.420138 27.666234, 85.420163 27.666354)"
Bhaktapur durbar square,3491130797,2080972331,0,"[232434588, 232434590]",Araniko Highway,trunk,True,80,293.830630761594,"LINESTRING (85.420138 27.666234, 85.420536 27.666188, 85.421051 27.666125, 85.422778 27.665905, 85.423089 27.66588)"
Bhaktapur durbar square,3491130808,10810771768,0,1162407055,,residential,False,,31.032537508479514,"LINESTRING (85.417288 27.667156, 85.417388 27.667421)"
Bhaktapur durbar square,10810771768,10810771767,0,1162407054,,residential,False,,53.08688998369053,"LINESTRING (85.417388 27.667421, 85.41791 27.667304)"
Bhaktapur durbar square,10810771768,10810771769,0,1162407055,,residential,False,,129.96871071008286,"LINESTRING (85.417388 27.667421, 85.417452 27.667695, 85.417528 27.667894, 85.417746 27.668338, 85.417868 27.668504)"
Bhaktapur durbar square,3492895909,3492895913,0,342266714,,unclassified,False,,63.34107560040078,"LINESTRING (85.423971 27.659603, 85.423747 27.659068)"
Bhaktapur durbar square,3492910957,3492910937,0,342268493,,residential,False,,12.26195673287799,"LINESTRING (85.420768 27.662224, 85.420775 27.6623, 85.420749 27.662326)"
Bhaktapur durbar square,3492910957,3505394826,0,342268496,,residential,False,,53.95021207202643,"LINESTRING (85.420768 27.662224, 85.420846 27.662249, 85.420934 27.662277, 85.420998 27.662426, 85.421044 27.662592)"
Bhaktapur durbar square,3492910937,3492910940,0,342268493,,residential,False,,27.726759571377194,"LINESTRING (85.420749 27.662326, 85.420773 27.662434, 85.420817 27.662442, 85.420828 27.662541)"
Bhaktapur durbar square,3492910937,3492910942,0,342268494,,residential,False,,52.90484544614342,"LINESTRING (85.420749 27.662326, 85.420709 27.662322, 85.420573 27.662342, 85.420456 27.662522, 85.420363 27.662596)"
Bhaktapur durbar square,3492910942,3492910965,0,342268497,,residential,False,,14.558927597704418,"LINESTRING (85.420363 27.662596, 85.420469 27.662687)"
Bhaktapur durbar square,10601261212,10601261248,0,1137246122,,residential,False,,36.53499463395171,"LINESTRING (85.431706 27.662465, 85.431343 27.662399)"
Bhaktapur durbar square,8815034488,10794710719,0,952391706,,residential,False,,111.32647006040844,"LINESTRING (85.42998 27.679596, 85.429984 27.679549, 85.430042 27.678959, 85.430069 27.678689, 85.430087 27.678596)"
Bhaktapur durbar square,8814984813,8814984811,0,952385983,,residential,False,,170.1943832801524,"LINESTRING (85.418935 27.676344, 85.417282 27.676784)"
Bhaktapur durbar square,8814984813,8815036034,0,952385989,,residential,False,,43.97680284107282,"LINESTRING (85.418935 27.676344, 85.419051 27.676727)"
Bhaktapur durbar square,8814984802,8814984811,0,952385986,,residential,False,,53.902364577817906,"LINESTRING (85.417144 27.676313, 85.417282 27.676784)"
Bhaktapur durbar square,8814984802,8814984801,0,952385981,,residential,False,,110.03651081287623,"LINESTRING (85.417144 27.676313, 85.416952 27.676369, 85.416153 27.676764)"
Bhaktapur durbar square,11542167222,11542167220,0,1241866804,,residential,False,,113.11033243602435,"LINESTRING (85.435989 27.666609, 85.435672 27.666609, 85.435354 27.666605, 85.435118 27.666607, 85.434916 27.666604, 85.434843 27.666601)"
Bhaktapur durbar square,10993259771,10594053935,0,1183801224,,residential,False,,50.45662148552229,"LINESTRING (85.415183 27.676458, 85.414672 27.676474)"
Bhaktapur durbar square,10993259771,10993259773,0,1183801225,,residential,False,,30.501247612429978,"LINESTRING (85.415183 27.676458, 85.41523 27.676545, 85.415347 27.676691)"
Bhaktapur durbar square,8814984800,8814984804,0,952385981,,residential,False,,36.48498333957865,"LINESTRING (85.415337 27.677151, 85.415006 27.677299)"
Bhaktapur durbar square,8814984800,8814984801,0,952385981,,residential,False,,91.24639486798335,"LINESTRING (85.415337 27.677151, 85.416153 27.676764)"
Bhaktapur durbar square,8814984800,8814984808,0,952385982,,residential,False,,42.89135697512454,"LINESTRING (85.415337 27.677151, 85.415553 27.677487)"
Bhaktapur durbar square,8814984804,10594053933,0,1166117245,,residential,False,,42.68918892903476,"LINESTRING (85.415006 27.677299, 85.41481 27.676956)"
Bhaktapur durbar square,8814984801,10993259773,0,1136450463,,residential,False,,96.66621682212312,"LINESTRING (85.416153 27.676764, 85.41604 27.676585, 85.415988 27.676558, 85.415914 27.676535, 85.415823 27.676526, 85.415722 27.676534, 85.415629 27.676554, 85.415347 27.676691)"
Bhaktapur durbar square,8814984808,8814984811,0,952385983,,residential,False,,188.6914636965052,"LINESTRING (85.415553 27.677487, 85.416748 27.676906, 85.416842 27.676878, 85.417282 27.676784)"
Bhaktapur durbar square,10993259773,10594053933,0,1136450463,,residential,False,,60.53001612603425,"LINESTRING (85.415347 27.676691, 85.41481 27.676956)"
Bhaktapur durbar square,8814984811,8815036027,0,952385984,,residential,False,,43.211879614618375,"LINESTRING (85.417282 27.676784, 85.417425 27.677152)"
Bhaktapur durbar square,10594053933,10594053943,0,1136450463,,residential,False,,44.4155004266483,"LINESTRING (85.41481 27.676956, 85.41442 27.677155)"
Bhaktapur durbar square,10594053933,10594053935,0,1166117245,,residential,False,,55.15092680644156,"LINESTRING (85.41481 27.676956, 85.414672 27.676474)"
Bhaktapur durbar square,8815036027,8815036035,0,952385988,,residential,False,,86.10341014916264,"LINESTRING (85.417425 27.677152, 85.417497 27.677135, 85.417797 27.677055, 85.41826 27.676925)"
Bhaktapur durbar square,8815036034,10846084695,0,"[1166114513, 952385987]",,residential,False,,88.1825059502415,"LINESTRING (85.419051 27.676727, 85.419212 27.677175, 85.419302 27.677491)"
Bhaktapur durbar square,8815036034,8815036035,0,952385988,,residential,False,,81.14608328423813,"LINESTRING (85.419051 27.676727, 85.418867 27.676763, 85.41826 27.676925)"
Bhaktapur durbar square,10612131331,8815034487,0,952391705,,residential,False,,36.40664096303094,"LINESTRING (85.428214 27.678, 85.428581 27.677962)"
Bhaktapur durbar square,10612131331,10612131332,0,1138411105,,residential,False,,111.37430447676651,"LINESTRING (85.428214 27.678, 85.428364 27.678997)"
Bhaktapur durbar square,10129508785,10129508780,0,343744065,,residential,False,,141.7696848756188,"LINESTRING (85.427821 27.679082, 85.427593 27.679135, 85.427335 27.679257, 85.427243 27.679262, 85.427107 27.679238, 85.426451 27.679084)"
Bhaktapur durbar square,10129508785,10612131332,0,343744065,,residential,False,,54.454948395392506,"LINESTRING (85.427821 27.679082, 85.428093 27.679036, 85.428364 27.678997)"
Bhaktapur durbar square,10794710719,12606164161,0,952391706,,residential,False,,48.83954526731083,"LINESTRING (85.430087 27.678596, 85.430121 27.678211, 85.430127 27.678157)"
Bhaktapur durbar square,12606164161,12606164164,0,1361615299,,residential,False,,89.3611192839306,"LINESTRING (85.430127 27.678157, 85.430232 27.678172, 85.430796 27.678162, 85.430749 27.677956)"
Bhaktapur durbar square,8815034496,12106115769,0,952391708,,residential,False,,37.36588392829736,"LINESTRING (85.427535 27.680481, 85.427214 27.68066)"
Bhaktapur durbar square,12106115769,12106115768,0,1307238500,,residential,False,,42.17970880362,"LINESTRING (85.427214 27.68066, 85.427007 27.680327)"
Bhaktapur durbar square,8815036035,12606277292,0,1361614716,,residential,False,,37.75448083634562,"LINESTRING (85.41826 27.676925, 85.418366 27.677252)"
Bhaktapur durbar square,10846084695,10846084698,0,1166114514,,residential,False,,35.83826802245101,"LINESTRING (85.419302 27.677491, 85.418955 27.677587)"
Bhaktapur durbar square,10846084695,10839988134,0,1166114513,,residential,False,,78.26037146843908,"LINESTRING (85.419302 27.677491, 85.419436 27.677898, 85.419467 27.678178)"
Bhaktapur durbar square,8815036044,8815036046,0,952385990,,residential,False,,12.99763782407375,"LINESTRING (85.421617 27.676142, 85.421632 27.676258)"
Bhaktapur durbar square,8815036044,8815036093,0,952386003,,residential,False,,130.4800853648269,"LINESTRING (85.421617 27.676142, 85.420975 27.676229, 85.420884 27.676279, 85.420852 27.676317, 85.420842 27.676393, 85.42068 27.676745)"
Bhaktapur durbar square,8815036046,8815036048,0,952385990,,residential,False,,44.171604188548315,"LINESTRING (85.421632 27.676258, 85.421675 27.676471, 85.421694 27.676653)"
Bhaktapur durbar square,8815036093,8815036058,0,952386005,,residential,False,,48.700914416329695,"LINESTRING (85.42068 27.676745, 85.420659 27.676796, 85.420517 27.677092, 85.420508 27.677155)"
Bhaktapur durbar square,8815036048,12606277302,0,952385991,,residential,False,,58.30986198610569,"LINESTRING (85.421694 27.676653, 85.422283 27.676612)"
Bhaktapur durbar square,8815036048,8815036047,0,952385990,,residential,False,,66.31856596393288,"LINESTRING (85.421694 27.676653, 85.421697 27.676933, 85.4217 27.677251)"
Bhaktapur durbar square,8815036047,8815036056,0,952385993,,residential,False,,32.556102372294184,"LINESTRING (85.4217 27.677251, 85.421371 27.677224)"
Bhaktapur durbar square,8815036047,12606277298,0,952385995,,residential,False,,40.782752690473934,"LINESTRING (85.4217 27.677251, 85.422112 27.677283)"
Bhaktapur durbar square,8815036056,12606277303,0,952385993,,residential,False,,20.83684070628357,"LINESTRING (85.421371 27.677224, 85.421161 27.677203)"
Bhaktapur durbar square,8815036056,10839988126,0,1165648908,,residential,False,,89.46851168779787,"LINESTRING (85.421371 27.677224, 85.421285 27.678028)"
Bhaktapur durbar square,12606277298,12606277296,0,1361614719,,residential,False,,106.0767310025405,"LINESTRING (85.422112 27.677283, 85.422071 27.677673, 85.422006 27.678236)"
Bhaktapur durbar square,12606277303,8815036057,0,952385993,,residential,False,,26.02725816110173,"LINESTRING (85.421161 27.677203, 85.420898 27.677186)"
Bhaktapur durbar square,12606277303,12606277304,0,1361614722,,residential,False,,48.6351698994065,"LINESTRING (85.421161 27.677203, 85.4212 27.676765)"
Bhaktapur durbar square,10839988126,10839988127,0,343744065,,residential,False,,46.277654762949126,"LINESTRING (85.421285 27.678028, 85.420819 27.67798)"
Bhaktapur durbar square,10839988126,12606277296,0,343744065,,residential,False,,74.80589999695182,"LINESTRING (85.421285 27.678028, 85.421493 27.678082, 85.421835 27.678193, 85.422006 27.678236)"
Bhaktapur durbar square,8815036057,8815036058,0,952385993,,residential,False,,38.61517575585628,"LINESTRING (85.420898 27.677186, 85.420508 27.677155)"
Bhaktapur durbar square,8815036057,10839988127,0,1361614721,,residential,False,,88.31284209637472,"LINESTRING (85.420898 27.677186, 85.420819 27.67798)"
Bhaktapur durbar square,8815036058,12606277310,0,952385993,,residential,False,,81.01950929772846,"LINESTRING (85.420508 27.677155, 85.419897 27.677136, 85.419688 27.677124)"
Bhaktapur durbar square,8815036058,8815036061,0,952385994,,residential,False,,78.21369438123439,"LINESTRING (85.420508 27.677155, 85.420187 27.677252, 85.419754 27.677371)"
Bhaktapur durbar square,10839988127,8815036102,0,343744065,,residential,False,,86.23795050719184,"LINESTRING (85.420819 27.67798, 85.420601 27.67796, 85.420431 27.677939, 85.420341 27.677953, 85.420162 27.67803, 85.41998 27.678088)"
Bhaktapur durbar square,12606277310,8815036061,0,952386006,,residential,False,,28.53601311489362,"LINESTRING (85.419688 27.677124, 85.419689 27.677209, 85.419754 27.677371)"
Bhaktapur durbar square,8815036061,8815036102,0,952386006,,residential,False,,82.48247838647852,"LINESTRING (85.419754 27.677371, 85.41998 27.678088)"
Bhaktapur durbar square,8815036102,10839988134,0,343744065,,residential,False,,51.71262354039867,"LINESTRING (85.41998 27.678088, 85.41985 27.678124, 85.419639 27.678161, 85.419467 27.678178)"
Bhaktapur durbar square,8815036065,8815036071,0,952385998,,residential,False,,86.21330726901093,"LINESTRING (85.424701 27.677196, 85.424842 27.677964)"
Bhaktapur durbar square,8815036065,8815036068,0,952385995,,residential,False,,46.319533632344736,"LINESTRING (85.424701 27.677196, 85.424796 27.677137, 85.425007 27.677071, 85.425134 27.67705)"
Bhaktapur durbar square,8815036065,12606164148,0,1172070089,,residential,False,,124.72533634120202,"LINESTRING (85.424701 27.677196, 85.424681 27.676867, 85.424827 27.676808, 85.425558 27.676757)"
