area,osmid,latitude,longitude
Bhaktapur durbar square,1402641479,27.668493199999997,85.4399534
Bhaktapur durbar square,724346622,27.674456700000004,85.4255362
Bhaktapur durbar square,724346624,27.67452979999999,85.425557
Bhaktapur durbar square,1894328890,27.673900300000003,85.425445
Bhaktapur durbar square,1894346966,27.6748921,85.4236054
Bhaktapur durbar square,990787510,27.6703512,85.4275736
Bhaktapur durbar square,10759085181,27.6759327,85.4334869
Bhaktapur durbar square,2056479308,27.6743346,85.4335106
Bhaktapur durbar square,990795946,27.675714899999996,85.4331205
Bhaktapur durbar square,990795949,27.67434,85.433057
Bhaktapur durbar square,2183278321,27.674104200000002,85.432429
Bhaktapur durbar square,2071101108,27.6725286,85.4370603
Bhaktapur durbar square,1835611013,27.6754959,85.4371137
Bhaktapur durbar square,2056479343,27.675453000000005,85.435848
Bhaktapur durbar square,990800585,27.673808599999994,85.4351633
Bhaktapur durbar square,10775287563,27.674046300000004,85.4350889
Bhaktapur durbar square,990800950,27.674327699999996,85.4311769
Bhaktapur durbar square,10621292519,27.674646,85.4307637
Bhaktapur durbar square,990800953,27.674607,85.4306592
Bhaktapur durbar square,990914623,27.6746755,85.4305036
Bhaktapur durbar square,1990761483,27.6737733,85.4306581
Bhaktapur durbar square,990800957,27.673749799999992,85.4292504
Bhaktapur durbar square,1274129113,27.6737897,85.4291656
Bhaktapur durbar square,990800960,27.672627099999996,85.4292856
Bhaktapur durbar square,1894258550,27.67373939999999,85.4298735
Bhaktapur durbar square,990800964,27.672495300000005,85.4296952
Bhaktapur durbar square,990800965,27.67284229999999,85.4298449
Bhaktapur durbar square,1945526745,27.6722165,85.4304401
Bhaktapur durbar square,1945526751,27.6726929,85.4303933
Bhaktapur durbar square,991160882,27.673265599999997,85.4307183
Bhaktapur durbar square,990801550,27.670310499999996,85.43108
Bhaktapur durbar square,1990761357,27.670093999999995,85.4310941
Bhaktapur durbar square,1945526735,27.670612299999995,85.4306066
Bhaktapur durbar square,990801553,27.6691388,85.4305048
Bhaktapur durbar square,990801556,27.6686477,85.4303048
Bhaktapur durbar square,5050366641,27.6679914,85.43014700000002
Bhaktapur durbar square,1402616614,27.668415200000002,85.4311305
Bhaktapur durbar square,990902849,27.669849599999996,85.4343144
Bhaktapur durbar square,1274129101,27.6707029,85.4344735
Bhaktapur durbar square,1402615813,27.669664999999995,85.4350862
Bhaktapur durbar square,1274128965,27.6716774,85.4348663
Bhaktapur durbar square,990902904,27.665493,85.42726770000002
Bhaktapur durbar square,3416371110,27.665212799999995,85.4293286
Bhaktapur durbar square,2477600855,27.666175099999997,85.4272948
Bhaktapur durbar square,990902948,27.675691699999998,85.4360626
Bhaktapur durbar square,2071092641,27.676281999999997,85.4359966
Bhaktapur durbar square,2071092637,27.6759246,85.4366126
Bhaktapur durbar square,2158589986,27.6756455,85.4356575
Bhaktapur durbar square,990902949,27.6760821,85.4371355
Bhaktapur durbar square,1835611032,27.676226999999994,85.43788830000001
Bhaktapur durbar square,990914624,27.674893899999997,85.4301459
Bhaktapur durbar square,1990761520,27.67497029999999,85.4298739
Bhaktapur durbar square,991161130,27.6731453,85.4323585
Bhaktapur durbar square,1274128876,27.669669899999995,85.4231855
Bhaktapur durbar square,1835630889,27.669809699999995,85.4228686
Bhaktapur durbar square,3486413075,27.6707468,85.4239488
Bhaktapur durbar square,10821739067,27.669342899999997,85.4250461
Bhaktapur durbar square,1274128887,27.676617599999993,85.4272525
Bhaktapur durbar square,8815036089,27.6762835,85.4272989
Bhaktapur durbar square,1274128992,27.677742999999996,85.4276051
Bhaktapur durbar square,10129508805,27.676621999999995,85.4264058
Bhaktapur durbar square,1274128925,27.676193099999995,85.4268126
Bhaktapur durbar square,1274128943,27.6760463,85.4261299
Bhaktapur durbar square,12606164146,27.675931499999997,85.42564140000002
Bhaktapur durbar square,10889988293,27.6767337,85.425896
Bhaktapur durbar square,1274128962,27.676799899999995,85.4290961
Bhaktapur durbar square,1274129029,27.6774105,85.4283828
Bhaktapur durbar square,8815036090,27.676463399999996,85.428223
Bhaktapur durbar square,1274128972,27.6710849,85.4354125
Bhaktapur durbar square,5052666537,27.671031299999996,85.4354588
Bhaktapur durbar square,1274128980,27.6687208,85.42613930000002
Bhaktapur durbar square,2478760284,27.6689582,85.4262505
Bhaktapur durbar square,2478837823,27.6686307,85.4257413
Bhaktapur durbar square,1274129009,27.669510399999997,85.42650940000001
Bhaktapur durbar square,8815034486,27.678058599999996,85.4276522
Bhaktapur durbar square,1274129059,27.669988199999995,85.4252862
Bhaktapur durbar square,12564912542,27.6708886,85.4325531
Bhaktapur durbar square,1835610978,27.674039499999996,85.4427493
Bhaktapur durbar square,1274129110,27.673705299999998,85.4253912
Bhaktapur durbar square,1945526757,27.673706799999998,85.42479790000002
Bhaktapur durbar square,1835630872,27.666498899999997,85.4357551
Bhaktapur durbar square,10628421650,27.668629200000005,85.4372832
Bhaktapur durbar square,1402615836,27.669379299999996,85.4365325
Bhaktapur durbar square,1402612883,27.6676744,85.4420364
Bhaktapur durbar square,1402643560,27.667978600000005,85.4420336
Bhaktapur durbar square,1402641445,27.667969499999995,85.4414172
Bhaktapur durbar square,1402613270,27.671178200000003,85.4366903
Bhaktapur durbar square,1402613272,27.671129600000004,85.4364949
Bhaktapur durbar square,1402613276,27.67171,85.4369817
Bhaktapur durbar square,1402613271,27.6707388,85.4362786
Bhaktapur durbar square,1964133895,27.670408999999996,85.4364061
Bhaktapur durbar square,1402615842,27.6708236,85.4356015
Bhaktapur durbar square,5052666538,27.671354899999997,85.4359326
Bhaktapur durbar square,1402615847,27.672004299999998,85.435896
Bhaktapur durbar square,1402616584,27.666088799999997,85.4302488
Bhaktapur durbar square,2477600852,27.6660191,85.428323
Bhaktapur durbar square,1402616592,27.665528899999998,85.4278675
Bhaktapur durbar square,10839160037,27.667261000000003,85.4255113
Bhaktapur durbar square,1402620577,27.666780000000003,85.42315390000002
Bhaktapur durbar square,1402620586,27.6671628,85.4228731
Bhaktapur durbar square,1402620581,27.6659642,85.4231092
Bhaktapur durbar square,2281987688,27.667446999999996,85.4235742
Bhaktapur durbar square,10810788308,27.666981399999997,85.4208952
Bhaktapur durbar square,2477439329,27.666719999999998,85.4279155
Bhaktapur durbar square,1402635086,27.670014800000004,85.4409378
Bhaktapur durbar square,1402635115,27.670028800000004,85.4414429
Bhaktapur durbar square,1402635097,27.67173989999999,85.4408631
Bhaktapur durbar square,1402635152,27.668411499999998,85.4409817
Bhaktapur durbar square,1402635089,27.6717282,85.4403598
Bhaktapur durbar square,1402635204,27.673079799999996,85.44030870000002
Bhaktapur durbar square,1939395209,27.671328699999997,85.4403773
Bhaktapur durbar square,1402635123,27.6717602,85.44137520000001
Bhaktapur durbar square,1402635099,27.673184299999996,85.4408144
Bhaktapur durbar square,1402635227,27.673278799999995,85.4413079
Bhaktapur durbar square,1402635102,27.6709288,85.4414078
Bhaktapur durbar square,1402635200,27.6704764,85.4414237
Bhaktapur durbar square,13229664385,27.670941899999995,85.4419177
Bhaktapur durbar square,1402636373,27.6700849,85.44295690000001
Bhaktapur durbar square,3481926658,27.6696014,85.44145600000002
Bhaktapur durbar square,1402635171,27.6717874,85.4418757
Bhaktapur durbar square,1402636364,27.670439699999996,85.4404062
Bhaktapur durbar square,1402641449,27.669526800000003,85.4404423
Bhaktapur durbar square,1402635235,27.6684953,85.4404882
Bhaktapur durbar square,1402635155,27.670985,85.4429234
Bhaktapur durbar square,1402635282,27.6714294,85.4429043
Bhaktapur durbar square,1402636366,27.670520799999995,85.4429423
Bhaktapur durbar square,3628527756,27.671812,85.4428955
Bhaktapur durbar square,3497014419,27.671389099999992,85.4418935
Bhaktapur durbar square,1402636361,27.6722414,85.4418578
Bhaktapur durbar square,1402635173,27.6729359,85.44183
Bhaktapur durbar square,1402636368,27.672609799999996,85.4418441
Bhaktapur durbar square,1402635253,27.6733813,85.441821
Bhaktapur durbar square,1402636369,27.672977600000003,85.4428708
Bhaktapur durbar square,1402635197,27.6691353,85.4414763
Bhaktapur durbar square,1402643570,27.668689899999997,85.4420078
Bhaktapur durbar square,1402636360,27.6729924,85.4399143
Bhaktapur durbar square,1402635248,27.67382269999999,85.4412907
Bhaktapur durbar square,3481926666,27.673844100000004,85.4414477
Bhaktapur durbar square,4314071908,27.673797800000003,85.4410318
Bhaktapur durbar square,1402636363,27.672865500000004,85.4399206
Bhaktapur durbar square,10718782557,27.672236299999998,85.4428842
Bhaktapur durbar square,1402636370,27.672628200000002,85.4428772
Bhaktapur durbar square,3481926660,27.6696304,85.4429694
Bhaktapur durbar square,1402643536,27.66834279999999,85.4420143
Bhaktapur durbar square,5655538111,27.662216000000004,85.4181272
Bhaktapur durbar square,1749973461,27.672072899999996,85.4244602
Bhaktapur durbar square,13229664386,27.672622699999994,85.4244347
Bhaktapur durbar square,1749994631,27.676323600000003,85.4248201
Bhaktapur durbar square,2174800759,27.6757634,85.4247974
Bhaktapur durbar square,1945526750,27.6726443,85.4250468
Bhaktapur durbar square,1942529502,27.671724200000003,85.4254119
Bhaktapur durbar square,1835610977,27.674000999999997,85.4425605
Bhaktapur durbar square,1835610986,27.6745292,85.4418564
Bhaktapur durbar square,1835610992,27.674842599999998,85.4425578
Bhaktapur durbar square,1835610979,27.674144,85.4395393
Bhaktapur durbar square,4326798596,27.674271800000003,85.4402657
Bhaktapur durbar square,1835610987,27.6745397,85.4396041
Bhaktapur durbar square,1835610983,27.674391599999996,85.44097940000002
Bhaktapur durbar square,1835610990,27.674752799999997,85.4409126
Bhaktapur durbar square,1835610984,27.674291699999998,85.4384229
Bhaktapur durbar square,3481926669,27.674361599999997,85.4387602
Bhaktapur durbar square,2056400348,27.674842799999997,85.4382115
Bhaktapur durbar square,1835610991,27.6748091,85.4414
Bhaktapur durbar square,4287310018,27.6748328,85.4395945
Bhaktapur durbar square,1835610994,27.674840899999996,85.4413493
Bhaktapur durbar square,1835611002,27.675193,85.44248
Bhaktapur durbar square,1835611001,27.675139099999996,85.4409197
Bhaktapur durbar square,1835610997,27.6749365,85.4381429
Bhaktapur durbar square,1835611016,27.6755693,85.4375556
Bhaktapur durbar square,1835611019,27.675646500000003,85.4379766
Bhaktapur durbar square,1835611011,27.6755482,85.4424036
Bhaktapur durbar square,3476660292,27.6754423,85.4404732
Bhaktapur durbar square,1835611003,27.675341599999992,85.4385702
Bhaktapur durbar square,10655813324,27.675726899999997,85.4384563
Bhaktapur durbar square,1835611014,27.675551700000003,85.4396227
Bhaktapur durbar square,2057213954,27.6750621,85.4386159
Bhaktapur durbar square,1835611008,27.675753099999998,85.4400322
Bhaktapur durbar square,8815033582,27.675492800000004,85.44037
Bhaktapur durbar square,1835611028,27.676141299999994,85.4412487
Bhaktapur durbar square,1894309098,27.675947799999996,85.43964360000001
Bhaktapur durbar square,5547396958,27.675930899999997,85.4423113
Bhaktapur durbar square,8815033579,27.6753039,85.4396214
Bhaktapur durbar square,1835611020,27.675709099999995,85.4383624
Bhaktapur durbar square,2134543476,27.676166099999996,85.437987
Bhaktapur durbar square,1835611033,27.6763195,85.442231
Bhaktapur durbar square,2056400357,27.676526399999997,85.4411544
Bhaktapur durbar square,1835611083,27.677400099999996,85.4378182
Bhaktapur durbar square,1835611051,27.676600300000004,85.4389304
Bhaktapur durbar square,1835611064,27.6766721,85.4396944
Bhaktapur durbar square,10661760120,27.67599999999999,85.439646
Bhaktapur durbar square,1835611074,27.6771642,85.4388265
Bhaktapur durbar square,2056400352,27.6762485,85.4396576
Bhaktapur durbar square,1835611069,27.677030299999995,85.4396275
Bhaktapur durbar square,1835611077,27.6772544,85.440997
Bhaktapur durbar square,1835611082,27.677267799999992,85.4395775
Bhaktapur durbar square,1835611075,27.6771991,85.4390708
Bhaktapur durbar square,2071092648,27.677469900000002,85.4387524
Bhaktapur durbar square,10646228501,27.6769457,85.43912320000001
Bhaktapur durbar square,1835611090,27.677524499999993,85.440943
Bhaktapur durbar square,1835611091,27.6775177,85.4395171
Bhaktapur durbar square,1835611095,27.6777588,85.4408946
Bhaktapur durbar square,1835611098,27.677838799999996,85.4394643
Bhaktapur durbar square,1835611102,27.678065299999993,85.4408281
Bhaktapur durbar square,1835611096,27.677984700000003,85.4386132
Bhaktapur durbar square,1835611103,27.6782181,85.4394208
Bhaktapur durbar square,2164838899,27.678913799999993,85.4399346
Bhaktapur durbar square,2163956731,27.677970200000004,85.4402418
Bhaktapur durbar square,1835630837,27.663861299999997,85.439455
Bhaktapur durbar square,1835630849,27.6648144,85.4395133
Bhaktapur durbar square,1835630828,27.663236899999998,85.4388497
Bhaktapur durbar square,1835630830,27.6635659,85.4383508
Bhaktapur durbar square,1835630844,27.664137999999994,85.4399998
Bhaktapur durbar square,1835630859,27.6654683,85.4386052
Bhaktapur durbar square,1835630871,27.6659724,85.4358095
Bhaktapur durbar square,10719708994,27.6655357,85.439684
Bhaktapur durbar square,12864248679,27.665723399999997,85.4361564
Bhaktapur durbar square,12008950390,27.666498599999994,85.4359867
Bhaktapur durbar square,1835630881,27.669362499999995,85.4223157
Bhaktapur durbar square,3486426185,27.668732699999996,85.421762
Bhaktapur durbar square,1835630895,27.6702134,85.4231861
Bhaktapur durbar square,11338701179,27.670966399999998,85.42332430000002
Bhaktapur durbar square,1835630897,27.6703116,85.4226537
Bhaktapur durbar square,1894346931,27.6710136,85.4227101
Bhaktapur durbar square,1835630936,27.671406699999995,85.4192903
Bhaktapur durbar square,10860658736,27.6713443,85.4202436
Bhaktapur durbar square,8826615522,27.6724675,85.4193932
Bhaktapur durbar square,1964124048,27.6712402,85.4227225
Bhaktapur durbar square,1835630948,27.671563399999993,85.4233778
Bhaktapur durbar square,11338701195,27.671183299999996,85.4233482
Bhaktapur durbar square,1835631093,27.6763493,85.4365665
Bhaktapur durbar square,1835631119,27.676695399999996,85.4365043
Bhaktapur durbar square,2071092643,27.676615000000005,85.4359323
Bhaktapur durbar square,2291478685,27.677215299999997,85.4364677
Bhaktapur durbar square,1835637563,27.66106389999999,85.4206441
Bhaktapur durbar square,1835637608,27.6620026,85.4204614
Bhaktapur durbar square,4170423825,27.6619859,85.424274
Bhaktapur durbar square,3499967144,27.6607743,85.4250015
Bhaktapur durbar square,1835637606,27.6622854,85.4242462
Bhaktapur durbar square,1835637644,27.662366099999996,85.4238087
Bhaktapur durbar square,3492910935,27.661935799999995,85.4207458
Bhaktapur durbar square,3492910961,27.662079999999996,85.4203522
Bhaktapur durbar square,1835637621,27.662168100000002,85.422417
Bhaktapur durbar square,1835637639,27.662284500000002,85.4228001
Bhaktapur durbar square,3486973154,27.66177499999999,85.4219059
Bhaktapur durbar square,1835637672,27.6626304,85.4222133
Bhaktapur durbar square,1835637637,27.662336099999997,85.419899
Bhaktapur durbar square,2267877263,27.662530599999997,85.4200797
Bhaktapur durbar square,3505303266,27.662270399999997,85.4195425
Bhaktapur durbar square,3629567705,27.6623279,85.4236589
Bhaktapur durbar square,1835637817,27.663748999999996,85.4239438
Bhaktapur durbar square,1835637831,27.663872799999993,85.4221393
Bhaktapur durbar square,2071120764,27.663623900000005,85.4210819
Bhaktapur durbar square,1835637757,27.66359629999999,85.42092640000001
Bhaktapur durbar square,2071120762,27.6636058,85.4210269
Bhaktapur durbar square,13055587511,27.6631141,85.4205399
Bhaktapur durbar square,3505705126,27.663305899999997,85.4186225
Bhaktapur durbar square,1835637807,27.663514,85.4179174
Bhaktapur durbar square,12097490927,27.663905299999996,85.4228251
Bhaktapur durbar square,1835637821,27.663953799999998,85.4189969
Bhaktapur durbar square,1835637927,27.6647097,85.4184427
Bhaktapur durbar square,1835637856,27.664185299999993,85.4218091
Bhaktapur durbar square,10810771777,27.6652631,85.4208612
Bhaktapur durbar square,1835637888,27.6644581,85.4195896
Bhaktapur durbar square,13055587518,27.664188299999992,85.4194187
Bhaktapur durbar square,1835637963,27.664966,85.4181115
Bhaktapur durbar square,1835637960,27.664997999999994,85.4180057
Bhaktapur durbar square,9928611323,27.6650466,85.4179196
Bhaktapur durbar square,8489980225,27.665937899999992,85.4184496
Bhaktapur durbar square,1835637990,27.665349200000005,85.41975540000001
Bhaktapur durbar square,6794004751,27.6659672,85.420093
Bhaktapur durbar square,1835637999,27.6654639,85.4173011
Bhaktapur durbar square,1835638007,27.6656065,85.4164696
Bhaktapur durbar square,1835703802,27.665888699999996,85.4164052
Bhaktapur durbar square,11715962853,27.665451599999997,85.4164032
Bhaktapur durbar square,1835677300,27.675836499999996,85.4196381
Bhaktapur durbar square,5310822271,27.6758962,85.4188031
Bhaktapur durbar square,8815036098,27.676719999999992,85.4197068
Bhaktapur durbar square,1835677311,27.677257599999997,85.4348227
Bhaktapur durbar square,10603987421,27.677306599999998,85.4352995
Bhaktapur durbar square,1835677352,27.6776478,85.4365666
Bhaktapur durbar square,2135037000,27.677722799999998,85.4365199
Bhaktapur durbar square,10604112400,27.677521099999996,85.4357841
Bhaktapur durbar square,1835677354,27.6777171,85.417597
Bhaktapur durbar square,12606277293,27.67751279999999,85.417536
Bhaktapur durbar square,1969627413,27.6782061,85.4159845
Bhaktapur durbar square,10839988140,27.677948899999997,85.4183131
Bhaktapur durbar square,1835677384,27.678441499999998,85.4176333
Bhaktapur durbar square,1835677433,27.679669699999998,85.4353002
Bhaktapur durbar square,1835677391,27.678439899999994,85.4361241
Bhaktapur durbar square,1835677395,27.678461,85.435987
Bhaktapur durbar square,12964116954,27.679103100000003,85.436741
Bhaktapur durbar square,12964116963,27.6779493,85.4360725
Bhaktapur durbar square,3476660286,27.680334099999996,85.4360268
Bhaktapur durbar square,10794710733,27.683251199999997,85.4328375
Bhaktapur durbar square,1835677640,27.682611699999995,85.41914500000001
Bhaktapur durbar square,1835677656,27.6827994,85.4191502
Bhaktapur durbar square,1835677704,27.683575199999996,85.4335546
Bhaktapur durbar square,3476656123,27.6826402,85.4367634
Bhaktapur durbar square,11715962847,27.665884499999997,85.4153974
Bhaktapur durbar square,1835703826,27.666535699999997,85.4155619
Bhaktapur durbar square,1835703849,27.6668353,85.4150011
Bhaktapur durbar square,1835703841,27.666739899999996,85.414824
Bhaktapur durbar square,1835703896,27.667628999999998,85.4153778
Bhaktapur durbar square,1835769368,27.665584899999992,85.4397626
Bhaktapur durbar square,12555969439,27.665993799999995,85.4390419
Bhaktapur durbar square,1835769665,27.673915599999997,85.4132165
Bhaktapur durbar square,1835769679,27.675054499999998,85.4149754
Bhaktapur durbar square,1835769744,27.676042799999998,85.4152352
Bhaktapur durbar square,6286872107,27.6760347,85.4151714
Bhaktapur durbar square,5310822274,27.676117299999998,85.4171857
Bhaktapur durbar square,1894295711,27.6755287,85.435322
Bhaktapur durbar square,1894295715,27.676388499999998,85.43515170000002
Bhaktapur durbar square,1894295716,27.675286200000002,85.4353742
Bhaktapur durbar square,1894295714,27.67662139999999,85.4350754
Bhaktapur durbar square,10604112402,27.6770251,85.4359856
Bhaktapur durbar square,2158589984,27.675418699999998,85.4357642
Bhaktapur durbar square,11743197960,27.6749815,85.4351233
Bhaktapur durbar square,11338701171,27.670794899999997,85.4239754
Bhaktapur durbar square,1942529503,27.671756899999995,85.4250163
Bhaktapur durbar square,1942529514,27.6721973,85.426237
Bhaktapur durbar square,1942529510,27.6718978,85.424883
Bhaktapur durbar square,1942529537,27.672606999999992,85.4247911
Bhaktapur durbar square,10787171763,27.6721997,85.4263335
Bhaktapur durbar square,1945526747,27.672639300000004,85.4242948
Bhaktapur durbar square,1945526755,27.673291799999998,85.4248609
Bhaktapur durbar square,1964144900,27.669877299999996,85.4195095
Bhaktapur durbar square,10860293785,27.6698075,85.4188
Bhaktapur durbar square,1964144917,27.670134999999995,85.42020830000001
Bhaktapur durbar square,10864786592,27.669442799999995,85.4194805
Bhaktapur durbar square,10860658765,27.6710603,85.4202761
Bhaktapur durbar square,10862825645,27.669104899999997,85.4198308
Bhaktapur durbar square,10864775243,27.6708414,85.4215685
Bhaktapur durbar square,1964144942,27.671130599999998,85.4202638
Bhaktapur durbar square,10864775245,27.671184499999995,85.4215682
Bhaktapur durbar square,1964144943,27.6711859,85.4216009
Bhaktapur durbar square,8814984809,27.677813499999992,85.4157496
Bhaktapur durbar square,1969627419,27.678615,85.415425
Bhaktapur durbar square,3500043193,27.660751399999995,85.4282029
Bhaktapur durbar square,2169457045,27.668153499999995,85.4371101
Bhaktapur durbar square,4961504981,27.671029000000004,85.4248832
Bhaktapur durbar square,2014979318,27.673598699999996,85.4234847
Bhaktapur durbar square,2014979319,27.673726299999995,85.4230746
Bhaktapur durbar square,2057213957,27.6751582,85.439622
Bhaktapur durbar square,2060215048,27.678323000000002,85.431855
Bhaktapur durbar square,12606164160,27.677542999999993,85.4314331
Bhaktapur durbar square,3476656089,27.6787693,85.4319032
Bhaktapur durbar square,12966312656,27.6787962,85.4312904
Bhaktapur durbar square,2071092684,27.6809199,85.4362491
Bhaktapur durbar square,2071101047,27.670816,85.4319116
Bhaktapur durbar square,10759085180,27.6755159,85.4345724
Bhaktapur durbar square,2071120755,27.663010899999993,85.42047190000001
Bhaktapur durbar square,3492910941,27.662689899999997,85.4202344
Bhaktapur durbar square,13055587517,27.6631662,85.4201013
Bhaktapur durbar square,4176726878,27.665348199999993,85.4163234
Bhaktapur durbar square,2135037033,27.678044100000005,85.4371405
Bhaktapur durbar square,12966305655,27.678423700000003,85.4369375
Bhaktapur durbar square,2135037044,27.678691299999993,85.4373678
Bhaktapur durbar square,2169457010,27.6663345,85.4408341
Bhaktapur durbar square,12606164149,27.675912599999997,85.4255608
Bhaktapur durbar square,2210851371,27.665907699999995,85.4251082
Bhaktapur durbar square,10116392185,27.667620499999998,85.4226413
Bhaktapur durbar square,2478799708,27.6689365,85.4258023
Bhaktapur durbar square,2478806765,27.677319799999996,85.42263870000001
Bhaktapur durbar square,2478806766,27.677705899999996,85.4225539
Bhaktapur durbar square,12606277299,27.677291,85.4222263
Bhaktapur durbar square,8815036051,27.676600599999993,85.4227614
Bhaktapur durbar square,8815036064,27.677277299999997,85.423909
Bhaktapur durbar square,8815036076,27.67765199999999,85.42395440000001
Bhaktapur durbar square,8815036075,27.678093000000004,85.4225262
Bhaktapur durbar square,7706950643,27.6636093,85.4291679
Bhaktapur durbar square,10601203110,27.66256179999999,85.4343491
Bhaktapur durbar square,3476646315,27.659545799999997,85.4335837
Bhaktapur durbar square,10601393676,27.660633,85.4337117
Bhaktapur durbar square,3476656013,27.663475400000003,85.4306761
Bhaktapur durbar square,14019923672,27.6622457,85.4296781
Bhaktapur durbar square,3476656081,27.663530500000004,85.4299543
Bhaktapur durbar square,10601393450,27.663480699999994,85.4315593
Bhaktapur durbar square,3476656037,27.660107999999994,85.4294948
Bhaktapur durbar square,3476656043,27.659033800000003,85.4295343
Bhaktapur durbar square,12100039559,27.659657199999998,85.4304043
Bhaktapur durbar square,10588737565,27.660137500000005,85.429174
Bhaktapur durbar square,3476656046,27.658787899999993,85.4295947
Bhaktapur durbar square,12100039556,27.659110999999992,85.4302467
Bhaktapur durbar square,12100039546,27.658853399999998,85.4299723
Bhaktapur durbar square,3476656074,27.6628528,85.4296984
Bhaktapur durbar square,3476656076,27.663097599999997,85.4297614
Bhaktapur durbar square,12864304365,27.663215899999997,85.4289003
Bhaktapur durbar square,3476656083,27.676703299999993,85.43095790000001
Bhaktapur durbar square,12606164157,27.677094499999995,85.4313954
Bhaktapur durbar square,10129508762,27.6791957,85.4318574
Bhaktapur durbar square,3476656092,27.679505100000004,85.4313293
Bhaktapur durbar square,10129508772,27.6795824,85.430905
Bhaktapur durbar square,3476660291,27.679775900000003,85.4362768
Bhaktapur durbar square,12966337081,27.679346499999994,85.4374404
Bhaktapur durbar square,10599473108,27.679363499999997,85.4362154
Bhaktapur durbar square,10601203051,27.661032499999994,85.4357584
Bhaktapur durbar square,10601203108,27.661056899999995,85.4369348
Bhaktapur durbar square,3481926671,27.674584599999996,85.4413489
Bhaktapur durbar square,8815034503,27.684027300000004,85.428899
Bhaktapur durbar square,8814984805,27.677501599999992,85.4146042
Bhaktapur durbar square,10594053949,27.677855899999997,85.4148216
Bhaktapur durbar square,3492910946,27.6618951,85.4211352
Bhaktapur durbar square,5047949868,27.660719400000005,85.4215307
Bhaktapur durbar square,3487095604,27.659719799999998,85.4282966
Bhaktapur durbar square,12100055531,27.6596885,85.4285603
Bhaktapur durbar square,3487123143,27.6600519,85.4270318
Bhaktapur durbar square,3500043094,27.659970399999995,85.4273193
Bhaktapur durbar square,3487123151,27.659568699999998,85.426688
Bhaktapur durbar square,3487123150,27.659229900000003,85.4268333
Bhaktapur durbar square,3487123155,27.659267,85.4272816
Bhaktapur durbar square,3487123152,27.659189599999998,85.4274341
Bhaktapur durbar square,3487123157,27.6586313,85.4270733
Bhaktapur durbar square,3489413686,27.6690781,85.416094
Bhaktapur durbar square,3489414798,27.668676099999995,85.4156077
Bhaktapur durbar square,3491130816,27.6680767,85.4152312
Bhaktapur durbar square,3489414809,27.6692407,85.4145173
Bhaktapur durbar square,10001504660,27.6686078,85.4141113
Bhaktapur durbar square,3491130797,27.6662336,85.4201378
Bhaktapur durbar square,3491130799,27.666354300000002,85.4201629
Bhaktapur durbar square,3491130808,27.667155900000004,85.4172884
Bhaktapur durbar square,10810771768,27.667421499999996,85.4173882
Bhaktapur durbar square,3492895909,27.6596034,85.4239709
Bhaktapur durbar square,3492910957,27.6622236,85.4207685
Bhaktapur durbar square,3492910937,27.662325500000005,85.4207489
Bhaktapur durbar square,3492910940,27.662541299999997,85.4208277
Bhaktapur durbar square,3492910942,27.6625957,85.4203628
Bhaktapur durbar square,3492910965,27.6626873,85.4204686
Bhaktapur durbar square,3492910948,27.662310499999997,85.4211766
Bhaktapur durbar square,3505394826,27.662591599999995,85.4210439
Bhaktapur durbar square,10601261212,27.662465199999996,85.4317057
Bhaktapur durbar square,4326798603,27.673706399999993,85.4403761
Bhaktapur durbar square,4873994775,27.666238699999997,85.4186051
Bhaktapur durbar square,8815034488,27.6795959,85.42997980000001
Bhaktapur durbar square,8814984813,27.6763441,85.4189346
Bhaktapur durbar square,8814984802,27.676313199999996,85.4171435
Bhaktapur durbar square,13055587507,27.6628051,85.4179126
Bhaktapur durbar square,11542167222,27.666609099999995,85.4359894
Bhaktapur durbar square,10993259771,27.676458199999995,85.4151828
Bhaktapur durbar square,8814984800,27.6771514,85.4153368
Bhaktapur durbar square,8814984804,27.677299399999995,85.4150064
Bhaktapur durbar square,8814984801,27.676764399999996,85.4161533
Bhaktapur durbar square,8814984808,27.677487199999998,85.4155531
Bhaktapur durbar square,10993259773,27.6766907,85.4153466
Bhaktapur durbar square,8814984811,27.676783899999993,85.4172815
Bhaktapur durbar square,10594053933,27.676955999999993,85.41481020000002
Bhaktapur durbar square,10594053944,27.678171099999993,85.4150193
Bhaktapur durbar square,8815036027,27.677152399999994,85.4174249
Bhaktapur durbar square,8815036034,27.676727200000002,85.4190511
Bhaktapur durbar square,10612131331,27.6780004,85.428214
Bhaktapur durbar square,10129508785,27.679081599999996,85.4278207
Bhaktapur durbar square,8815034487,27.677962399999995,85.4285806
Bhaktapur durbar square,10794710719,27.678596000000002,85.4300868
Bhaktapur durbar square,12606164161,27.678156700000002,85.4301272
Bhaktapur durbar square,10612131332,27.678996599999998,85.4283644
Bhaktapur durbar square,8815034496,27.680480600000003,85.4275349
Bhaktapur durbar square,12106115769,27.680659799999994,85.427214
Bhaktapur durbar square,8815036035,27.676924999999997,85.4182595
Bhaktapur durbar square,10846084695,27.6774907,85.4193019
Bhaktapur durbar square,12606277292,27.677252200000005,85.4183663
Bhaktapur durbar square,8815036044,27.676141799999996,85.4216168
Bhaktapur durbar square,8815036046,27.6762583,85.4216322
Bhaktapur durbar square,8815036093,27.676745299999997,85.4206798
Bhaktapur durbar square,8815036048,27.6766528,85.4216937
